This file contains a list of stations that provided input data to the PRISM run that produced the grid associated with this stn.csv file.
Station,Name,Longitude,Latitude,Elevation(m),Network,stnid
"022527","DIAMOND M RA",-113.3669,35.2967,1670,"COOP","022527"
"022782","EAST MESA",-111.6444,33.4192,463,"COOP","022782"
"023501","GLOBE #3",-110.7933,33.3947,1116,"COOP","023501"
"024453","JEROME",-112.1114,34.7522,1509,"COOP","024453"
"025825","NATURAL BRID",-111.4500,34.3167,1406,"COOP","025825"
"026796","PRESCOTT",-112.4322,34.5706,1586,"COOP","026796"
"027187","ROBSON RCH",-111.6314,32.8117,456,"COOP","027187"
"027398","SAGUARO NAT'",-110.7369,32.1797,936,"COOP","027398"
"027435","SAINT JOHNS",-109.4028,34.5172,1765,"COOP","027435"
"027530","SAN MANUEL",-110.6339,32.6014,1055,"COOP","027530"
"027619","SASABE",-111.5436,31.4831,1094,"COOP","027619"
"027716","SELIGMAN",-112.8797,35.3322,1600,"COOP","027716"
"028329","SUNSET CRATE",-111.5436,35.3694,2128,"COOP","028329"
"028396","TACNA 3 NE",-113.9192,32.7225,99,"COOP","028396"
"028590","TOHONO CHUL",-110.9808,32.3392,770,"COOP","028590"
"029156","WALNUT CANYO",-111.5067,35.1706,2038,"COOP","029156"
"029334","WILLCOX",-109.8497,32.2611,1279,"COOP","029334"
"030064","ALICIA 2 NNE",-91.0583,35.9289,77,"COOP","030064"
"030458","BATESVILLE L",-91.7944,35.8306,174,"COOP","030458"
"030746","BLACK ROCK",-91.1039,36.1067,73,"COOP","030746"
"031132","CALICO ROCK",-92.1636,36.1092,107,"COOP","031132"
"031632","CORNING",-90.5858,36.4197,85,"COOP","031632"
"032355","EUDORA",-91.1578,33.0686,41,"COOP","032355"
"032540","FORDYCE",-92.4322,33.8228,70,"COOP","032540"
"032794","GILBERT",-92.7147,35.9914,189,"COOP","032794"
"033466","HOT SPRINGS",-93.0522,34.5144,207,"COOP","033466"
"033831","KELSO 3 NW",-91.3397,33.8178,44,"COOP","033831"
"033862","KEO",-92.0072,34.6053,70,"COOP","033862"
"033909","KINGSTON 2S",-93.5206,36.0086,654,"COOP","033909"
"034106","LEAD HILL",-92.9094,36.4211,226,"COOP","034106"
"034572","MAMMOTH SPRI",-91.5350,36.4947,153,"COOP","034572"
"034638","MARIANNA 2 S",-90.7661,34.7336,71,"COOP","034638"
"034666","MARSHALL",-92.6394,35.9156,309,"COOP","034666"
"034756","MENA",-94.2494,34.5731,344,"COOP","034756"
"034936","MORO BAY STA",-92.3658,33.3014,27,"COOP","034936"
"035036","MOUNTAIN HOM",-92.3939,36.3458,244,"COOP","035036"
"035046","MOUNTAIN VIE",-92.1042,35.9147,238,"COOP","035046"
"035186","NEWPORT",-91.2744,35.6042,69,"COOP","035186"
"035591","PARKS",-93.9606,34.8186,185,"COOP","035591"
"035866","PORTLAND",-91.5044,33.2381,37,"COOP","035866"
"036403","SALEM",-91.8036,36.3561,207,"COOP","036403"
"037488","WALDRON",-94.1942,34.8992,206,"COOP","037488"
"037712","WEST MEMPHIS",-90.1806,35.1242,66,"COOP","037712"
"040176","AMBOY",-115.7500,34.5667,195,"COOP","040176"
"040212","ANGWIN PAC U",-122.4406,38.5731,523,"COOP","040212"
"040372","ATLAS ROAD",-122.2500,38.4167,531,"COOP","040372"
"040444","BAKERSFIELD",-119.0508,35.4186,143,"COOP","040444"
"040521","BARSTOW",-117.0219,34.8928,677,"COOP","040521"
"040931","BOCA",-120.0936,39.3886,1699,"COOP","040931"
"040943","BODIE",-119.0142,38.2119,2551,"COOP","040943"
"041072","BRIDGEPORT",-119.2286,38.2575,1972,"COOP","041072"
"041130","BRUSH CREEK",-121.3453,39.6950,1085,"COOP","041130"
"041244","BUTTONWILLOW",-119.4731,35.4047,82,"COOP","041244"
"041253","CACHUMA LAKE",-119.9808,34.5825,238,"COOP","041253"
"041424","CAMPO",-116.4728,32.6233,802,"COOP","041424"
"041614","CEDARVILLE",-120.1736,41.5336,1423,"COOP","041614"
"041967","CONCORD WAST",-122.0692,37.9833,12,"COOP","041967"
"042402","DE SABLA",-121.6172,39.8739,826,"COOP","042402"
"042713","EL CENTRO 2",-115.5617,32.7669,-9,"COOP","042713"
"042749","ELK VALLEY",-123.7175,41.9875,520,"COOP","042749"
"043161","FORT BRAGG 5",-123.7567,39.5094,37,"COOP","043161"
"043261","FRIANT GOVER",-119.7072,36.9969,125,"COOP","043261"
"043357","GASQUET RS",-123.9650,41.8453,117,"COOP","043357"
"043384","GEORGETOWN R",-120.8008,38.9331,915,"COOP","043384"
"043392","GETTY CENTER",-118.4786,34.0869,336,"COOP","043392"
"043882","HEARST CASTL",-121.1683,35.6842,465,"COOP","043882"
"044074","HONEYDEW 1 S",-124.1322,40.2375,113,"COOP","044074"
"044176","HUNTINGTON L",-119.2206,37.2275,2140,"COOP","044176"
"044259","INDIO FIRE S",-116.2153,33.7086,-6,"COOP","044259"
"044534","KETTLEMAN CI",-119.9600,36.0042,73,"COOP","044534"
"044712","LAKE SOLANO",-122.0039,38.4919,58,"COOP","044712"
"044890","LEMON COVE",-119.0264,36.3817,156,"COOP","044890"
"045064","LOMPOC",-120.4514,34.6539,59,"COOP","045064"
"045147","LOS PRIETOS",-119.7914,34.5444,312,"COOP","045147"
"045352","MARIPOSA R S",-119.9858,37.4950,640,"COOP","045352"
"045360","MARKLEY COVE",-122.1261,38.4939,146,"COOP","045360"
"045802","MONTEREY NWS",-121.8556,36.5925,37,"COOP","045802"
"045968","MT LAGUNA #3",-116.4194,32.8672,1804,"COOP","045968"
"046154","NEW CUYAMA F",-119.6828,34.9458,658,"COOP","046154"
"046370","OCCIDENTAL",-122.9661,38.3858,264,"COOP","046370"
"046506","ORLAND",-122.1997,39.7458,77,"COOP","046506"
"046719","PASADENA",-118.1447,34.1483,263,"COOP","046719"
"046730","PASO ROBLES",-120.6856,35.6278,213,"COOP","046730"
"046943","PISMO BEACH",-120.6817,35.1594,12,"COOP","046943"
"046946","PIT RIVER P",-121.9772,40.9869,444,"COOP","046946"
"047085","PORTOLA",-120.4719,39.8053,1478,"COOP","047085"
"047195","QUINCY",-120.9475,39.9367,1042,"COOP","047195"
"047253","RANDSBURG",-117.6525,35.3692,1088,"COOP","047253"
"047339","REDWOOD CITY",-122.2386,37.4767,9,"COOP","047339"
"047646","SAINT HELENA",-122.5383,38.4931,543,"COOP","047646"
"047668","SALINAS NO 2",-121.6656,36.6594,14,"COOP","047668"
"047851","SAN LUIS OBI",-120.6639,35.3056,96,"COOP","047851"
"047880","SAN RAFAEL C",-122.5372,37.9983,37,"COOP","047880"
"047902","SANTA BARBAR",-119.6844,34.4167,2,"COOP","047902"
"047916","SANTA CRUZ",-121.9911,36.9906,40,"COOP","047916"
"047933","SANTA MARGAR",-120.6375,35.3742,335,"COOP","047933"
"048025","SAWYERS BAR",-123.1331,41.3011,661,"COOP","048025"
"048135","SHASTA DAM",-122.4161,40.7142,328,"COOP","048135"
"048218","SIERRAVILLE",-120.3706,39.5833,1516,"COOP","048218"
"048353","SONORA RS",-120.3872,37.9672,511,"COOP","048353"
"048587","STONY GORGE",-122.5342,39.5861,244,"COOP","048587"
"048606","STRAWBERRY V",-121.1078,39.5631,1161,"COOP","048606"
"049035","TRONA",-117.3908,35.7636,517,"COOP","049035"
"049219","VALLEJO MARI",-122.2342,38.1400,40,"COOP","049219"
"049273","VENADO",-123.0167,38.6139,384,"COOP","049273"
"049560","WESTHAVEN",-119.9967,36.2272,87,"COOP","049560"
"049742","WINTERS",-121.9683,38.5228,41,"COOP","049742"
"049822","WRIGHTWOOD",-117.6386,34.3617,1829,"COOP","049822"
"049847","YORBA LINDA",-117.8189,33.8900,107,"COOP","049847"
"049851","YORKVILLE",-123.2314,38.9053,335,"COOP","049851"
"049866","YREKA",-122.6408,41.7036,800,"COOP","049866"
"050105","AGUILAR 18 W",-104.9503,37.3169,2635,"COOP","050105"
"050214","ALTENBERN",-108.3794,39.5008,1731,"COOP","050214"
"050756","BLACK FOREST",-104.8017,39.0292,2120,"COOP","050756"
"051071","BUENA VISTA",-106.1275,38.8247,2422,"COOP","051071"
"051121","BURLINGTON 4",-102.2781,39.2378,1265,"COOP","051121"
"051186","CABIN CREEK",-105.7089,39.6553,3054,"COOP","051186"
"051294","CANON CITY",-105.2256,38.4600,1636,"COOP","051294"
"051528","CHEESMAN",-105.2783,39.2203,2097,"COOP","051528"
"051539","CHERAW 1 N",-103.5100,38.1150,1264,"COOP","051539"
"051660","CLIMAX",-106.1897,39.3672,3442,"COOP","051660"
"051743","COLLBRAN 2SW",-107.9797,39.2367,1859,"COOP","051743"
"051772","COLORADO NAT",-108.7339,39.1014,1762,"COOP","051772"
"051964","CRESTONE 1 S",-105.6867,37.9867,2473,"COOP","051964"
"052184","DEL NORTE 2",-106.3247,37.6742,2437,"COOP","052184"
"052223","DENVER WATER",-105.0083,39.7294,1593,"COOP","052223"
"052228","DENVER MUSEU",-104.9425,39.7489,1618,"COOP","052228"
"052281","DILLON 1 E",-106.0353,39.6261,2763,"COOP","052281"
"052446","EADS",-102.7808,38.4775,1285,"COOP","052446"
"053005","FORT COLLINS",-105.1314,40.6147,1525,"COOP","053005"
"053006","FORT COLLINS",-105.0236,40.5756,1500,"COOP","053006"
"053246","GATEWAY",-108.9722,38.6825,1387,"COOP","053246"
"053261","GEORGETOWN",-105.6967,39.7156,2597,"COOP","053261"
"053307","GLADE PARK 1",-109.0528,38.9539,1946,"COOP","053307"
"053629","GROSS RESERV",-105.3503,39.9364,2429,"COOP","053629"
"054054","HOHNHOLZ RAN",-106.0003,40.9678,2365,"COOP","054054"
"054076","HOLLY",-102.1236,38.0494,1033,"COOP","054076"
"054082","HOLYOKE",-102.3006,40.5839,1137,"COOP","054082"
"054254","IGNACIO 8 E",-107.5333,37.0856,2018,"COOP","054254"
"054293","INTER CANYON",-105.2197,39.5736,2146,"COOP","054293"
"054444","KARVAL",-103.5428,38.7411,1547,"COOP","054444"
"054452","KASSLER",-105.0953,39.4900,1703,"COOP","054452"
"054546","KIM 10SSE",-103.2986,37.1150,1615,"COOP","054546"
"054742","LAKE GEORGE",-105.4733,38.9058,2597,"COOP","054742"
"054762","LAKEWOOD",-105.1206,39.7489,1719,"COOP","054762"
"054770","LAMAR",-102.6306,38.0936,1106,"COOP","054770"
"054945","LEROY 5 WSW",-102.9900,40.5031,1362,"COOP","054945"
"055420","MASSADONA",-108.6403,40.2528,1767,"COOP","055420"
"055531","MESA VERDE N",-108.4883,37.1986,2169,"COOP","055531"
"055706","MONTE VISTA",-106.1872,37.5811,2345,"COOP","055706"
"055722","MONTROSE NO",-107.8792,38.4858,1763,"COOP","055722"
"055795","BEULAH (MPEC",-104.9961,38.0492,2020,"COOP","055795"
"055984","NORTHGLENN",-105.0133,39.8989,1648,"COOP","055984"
"056266","PALISADE",-108.3506,39.1136,1466,"COOP","056266"
"056320","PARADOX 2N",-108.9492,38.3894,1658,"COOP","056320"
"056765","PUEBLO RESER",-104.7169,38.2597,1480,"COOP","056765"
"056816","RALSTON RESE",-105.2353,39.8297,1798,"COOP","056816"
"056832","RANGELY 1 E",-108.7717,40.0894,1612,"COOP","056832"
"057317","RYE 1 SW",-104.9483,37.9136,2177,"COOP","057317"
"057515","SEDGWICK 5 S",-102.5161,40.8656,1216,"COOP","057515"
"057560","SHAW 4 ENE",-103.2922,39.5719,1524,"COOP","057560"
"058022","STRONTIA SPR",-105.1208,39.4344,1780,"COOP","058022"
"058690","VIRGINIA DAL",-105.2186,40.9656,2138,"COOP","058690"
"058781","WALSENBURG",-104.7739,37.6256,1875,"COOP","058781"
"058793","WALSH 1 W",-102.2986,37.3822,1212,"COOP","058793"
"058995","WHEAT RIDGE",-105.0731,39.7636,1666,"COOP","058995"
"059096","WILLIAMS FOR",-106.2039,40.0375,2332,"COOP","059096"
"059213","WOODROW 6 NN",-103.5678,40.0750,1333,"COOP","059213"
"060808","BRIDGEPORT-S",-73.0800,41.1200,23,"COOP","060808"
"065445","NORFOLK 2 SW",-73.2208,41.9725,408,"COOP","065445"
"065910","NORWICH PUB",-72.0642,41.5269,6,"COOP","065910"
"068138","STORRS",-72.2500,41.8000,198,"COOP","068138"
"079605","WILMINGTON P",-75.5414,39.7739,82,"COOP","079605"
"080478","BARTOW",-81.8433,27.8986,38,"COOP","080478"
"080737","BIG CYPRESS",-80.9958,26.3283,5,"COOP","080737"
"080992","BRIGHTON RES",-81.0694,27.0436,6,"COOP","080992"
"081306","CAPE FLORIDA",-80.1567,25.6719,2,"COOP","081306"
"081544","CHIPLEY",-85.4847,30.7836,40,"COOP","081544"
"081641","CLERMONT 9 S",-81.7233,28.4553,40,"COOP","081641"
"081978","CRESCENT CIT",-81.5133,29.4167,20,"COOP","081978"
"082046","CURRY HAMMOC",-80.9819,24.7425,2,"COOP","082046"
"082915","FEDERAL POIN",-81.5389,29.7550,2,"COOP","082915"
"083153","FORT GREEN 1",-82.1378,27.5706,34,"COOP","083153"
"083163","FORT LAUDERD",-80.2011,26.1019,5,"COOP","083163"
"083168","FORT LAUDERD",-80.1064,26.1408,1,"COOP","083168"
"083207","FORT PIERCE",-80.3539,27.4622,8,"COOP","083207"
"083874","HASTINGS 4NE",-81.4669,29.7517,3,"COOP","083874"
"083909","HIALEAH",-80.2858,25.8175,4,"COOP","083909"
"084050","HOLLYWOOD",-80.1342,26.0283,3,"COOP","084050"
"084095","HOMESTEAD GE",-80.5500,25.5011,3,"COOP","084095"
"084366","JACKSONVILLE",-81.3922,30.2900,3,"COOP","084366"
"084394","JASPER",-82.9447,30.5228,45,"COOP","084394"
"084461","JUNO BEACH",-80.0553,26.8600,2,"COOP","084461"
"084731","LAKE CITY 2",-82.5942,30.1853,59,"COOP","084731"
"085076","LISBON",-81.7864,28.8728,21,"COOP","085076"
"085275","MADISON",-83.4119,30.4517,37,"COOP","085275"
"085359","MARCO ISLAND",-81.7139,25.9492,3,"COOP","085359"
"085539","MAYO",-83.1819,30.0564,20,"COOP","085539"
"085612","MELBOURNE WF",-80.6308,28.0958,11,"COOP","085612"
"085880","MONTICELLO 1",-83.9858,30.4406,67,"COOP","085880"
"085895","MOORE HAVEN",-81.0872,26.8400,4,"COOP","085895"
"086065","MYAKKA RIVER",-82.3161,27.2417,6,"COOP","086065"
"086078","NAPLES",-81.7158,26.1686,2,"COOP","086078"
"086315","NORTH MIAMI",-80.2158,25.9500,3,"COOP","086315"
"086406","OASIS RANGER",-81.0319,25.8581,2,"COOP","086406"
"086657","ORTONA LOCK",-81.3044,26.7897,6,"COOP","086657"
"086764","PALM BEACH G",-80.1489,26.8261,6,"COOP","086764"
"086767","PALM COAST 6",-81.2061,29.6347,2,"COOP","086767"
"087886","ST PETERSBUR",-82.6272,27.7631,2,"COOP","087886"
"087982","SANFORD",-81.2686,28.8025,4,"COOP","087982"
"088368","SOUTH BAY 15",-80.6403,26.4700,6,"COOP","088368"
"088620","STUART 4 E",-80.1639,27.2000,4,"COOP","088620"
"088942","TITUSVILLE",-80.8328,28.6297,2,"COOP","088942"
"089795","WOODRUFF DAM",-84.8742,30.7219,33,"COOP","089795"
"090044","ADAIRSVILLE",-84.8389,34.3417,291,"COOP","090044"
"090181","ALLATOONA DA",-84.7300,34.1650,297,"COOP","090181"
"091266","BROOKLET 1 W",-81.6731,32.3750,55,"COOP","091266"
"091340","BRUNSWICK",-81.5022,31.1681,4,"COOP","091340"
"091640","CARROLLTON",-85.0806,33.5972,303,"COOP","091640"
"091732","CEDARTOWN",-85.2339,34.0589,239,"COOP","091732"
"091863","CHATSWORTH 2",-84.7650,34.7589,216,"COOP","091863"
"092006","CLEVELAND",-83.7683,34.5883,478,"COOP","092006"
"092361","CRISP CO POW",-83.9592,31.8536,75,"COOP","092361"
"092450","CUTHBERT",-84.7931,31.7672,141,"COOP","092450"
"092485","DALLAS 7 NE",-84.7475,33.9881,335,"COOP","092485"
"092517","DANIELSVILLE",-83.3044,34.1175,238,"COOP","092517"
"092753","DORAVILLE 2",-84.2958,33.9358,314,"COOP","092753"
"093060","ELBERTON 2 N",-82.8586,34.1406,165,"COOP","093060"
"093621","GAINESVILLE",-83.8600,34.3006,357,"COOP","093621"
"093658","GEORGETOWN 4",-85.0375,31.8967,149,"COOP","093658"
"094170","HAWKINSVILLE",-83.4706,32.2803,83,"COOP","094170"
"094429","HOMERVILLE 5",-82.8003,31.0767,57,"COOP","094429"
"094648","JASPER 1 NNW",-84.4592,34.4958,447,"COOP","094648"
"094700","JONESBORO",-84.3544,33.5311,283,"COOP","094700"
"094862","KITE",-82.5414,32.7128,95,"COOP","094862"
"094941","LAFAYETTE 5",-85.3619,34.6483,249,"COOP","094941"
"095492","MANOR",-82.5653,31.0833,47,"COOP","095492"
"095874","MILLEDGEVILL",-83.2497,33.0831,112,"COOP","095874"
"096219","NAHUNTA 6 NE",-81.9197,31.2739,21,"COOP","096219"
"096335","NEWNAN 4 NE",-84.7886,33.4428,280,"COOP","096335"
"097087","PLAINS SW GA",-84.3711,32.0467,152,"COOP","097087"
"097171","PRIDGEN",-82.9239,31.6953,91,"COOP","097171"
"097600","ROME",-85.1514,34.2453,201,"COOP","097600"
"097777","SANDERSVILLE",-82.8044,32.9744,137,"COOP","097777"
"098661","THOMASTON 2",-84.3175,32.8667,205,"COOP","098661"
"098740","TOCCOA",-83.3361,34.5733,308,"COOP","098740"
"098842","TUGALO DAM",-83.3514,34.7117,233,"COOP","098842"
"098935","UNICOI STATE",-83.7219,34.7206,486,"COOP","098935"
"099141","WARRENTON",-82.6344,33.4067,149,"COOP","099141"
"099502","WOODBINE",-81.7072,30.9589,5,"COOP","099502"
"099506","WOODBURY",-84.5889,32.9839,241,"COOP","099506"
"100803","BERN",-111.3850,42.3353,1818,"COOP","100803"
"101017","BOISE 7 N",-116.2022,43.7383,1184,"COOP","101017"
"101079","BONNERS FERR",-116.3222,48.6958,539,"COOP","101079"
"101408","CAMBRIDGE",-116.6753,44.5733,808,"COOP","101408"
"103143","FENN RANGER",-115.5356,46.0931,475,"COOP","103143"
"103448","GARDEN VALLE",-115.9694,44.1011,945,"COOP","103448"
"104318","HOMEDALE 1 S",-116.9211,43.6058,680,"COOP","104318"
"105275","LIFTON PUMPI",-111.3139,42.1231,1806,"COOP","105275"
"105685","MAY 2SSE",-113.8953,44.5664,1539,"COOP","105685"
"106250","MURPHY DESER",-115.3617,42.0264,1573,"COOP","106250"
"107040","PICABO",-114.0742,43.3111,1472,"COOP","107040"
"107301","POTLATCH 3 N",-116.8781,46.9564,792,"COOP","107301"
"107386","PRIEST RIVER",-116.8358,48.3514,725,"COOP","107386"
"107673","RICHFIELD",-114.1581,43.0528,1305,"COOP","107673"
"107689","RIGBY",-111.9333,43.6667,1476,"COOP","107689"
