This file contains a list of stations that provided input data to the PRISM run that produced the grid associated with this stn.csv file.
Station,Name,Longitude,Latitude,Elevation(m),Network,stnid
"411486","CARRIZO SPRI",-99.8739,28.4897,187,"COOP","411486"
"411541","CEDAR CREEK",-97.4597,30.0344,143,"COOP","411541"
"411578","CENTER",-94.1642,31.8075,99,"COOP","411578"
"411649","CHANNING 2",-102.3317,35.6867,1155,"COOP","411649"
"411659","CHARLIE",-98.3167,34.0981,290,"COOP","411659"
"411671","CHEAPSIDE",-97.3469,29.3103,94,"COOP","411671"
"411694","CHILDRESS 2",-100.2161,34.4303,591,"COOP","411694"
"411711","CHIRENO",-94.3531,31.5036,101,"COOP","411711"
"411720","CHOKE CANYON",-98.2525,28.4675,70,"COOP","411720"
"411772","CLARKSVILLE",-95.0717,33.6164,133,"COOP","411772"
"411800","CLEBURNE",-97.4000,32.3333,239,"COOP","411800"
"411804","CLEBURNE 7 S",-97.3000,32.3167,253,"COOP","411804"
"411875","COLEMAN",-99.4200,31.8211,526,"COOP","411875"
"411880","COLETO CREEK",-97.1744,28.7158,36,"COOP","411880"
"411903","COLORADO CIT",-100.8592,32.3978,642,"COOP","411903"
"411914","COMANCHE",-98.5833,31.9000,410,"COOP","411914"
"411920","COMFORT 2",-98.8942,29.9617,437,"COOP","411920"
"411934","CONCHO PK IV",-99.7081,31.5514,480,"COOP","411934"
"411946","CONLEN",-102.2406,36.2353,1164,"COOP","411946"
"411970","COOPER",-95.6833,33.3667,146,"COOP","411970"
"411995","COPPER BREAK",-99.7436,34.1128,450,"COOP","411995"
"412012","CORNUDAS SER",-105.4667,31.7833,1316,"COOP","412012"
"412020","CORSICANA 8",-96.3333,32.1167,115,"COOP","412020"
"412086","CRANFILLS GA",-97.8289,31.7675,297,"COOP","412086"
"412096","CRESSON",-97.6167,32.5333,320,"COOP","412096"
"412114","CROCKETT",-95.4531,31.3058,106,"COOP","412114"
"412121","CROSBYTON",-101.2450,33.6517,917,"COOP","412121"
"412125","CROSS",-98.5547,28.5978,87,"COOP","412125"
"412142","CROWELL",-99.7264,33.9922,443,"COOP","412142"
"412160","CRYSTAL CITY",-99.8311,28.6794,177,"COOP","412160"
"412235","DALHART 6 SW",-102.6133,36.0072,1219,"COOP","412235"
"412282","DARROUZETT",-100.3264,36.4453,774,"COOP","412282"
"412295","DAVILLA 2 N",-97.2689,30.8014,169,"COOP","412295"
"412334","DECATUR",-97.5853,33.2261,312,"COOP","412334"
"412350","DE LEON 5 SW",-98.6058,32.0783,374,"COOP","412350"
"412354","DELL CITY 5",-105.2372,31.8769,1149,"COOP","412354"
"412361","DEL RIO 2 NW",-100.9108,29.4228,329,"COOP","412361"
"412404","DENTON 2 SE",-97.1050,33.1989,192,"COOP","412404"
"412408","DENVER CITY",-102.8219,32.9619,1094,"COOP","412408"
"412417","DERBY 1 S",-99.1347,28.7519,143,"COOP","412417"
"412444","DIALVILLE 2",-95.2622,31.9122,188,"COOP","412444"
"412458","DILLEY",-99.1828,28.6806,168,"COOP","412458"
"412462","DIME BOX",-96.8456,30.3606,102,"COOP","412462"
"412464","DIMMITT 2 N",-102.3111,34.5925,1173,"COOP","412464"
"412558","DOUGLASS 1 S",-94.8997,31.6481,117,"COOP","412558"
"412585","DRIPPING SPR",-97.9822,30.2133,341,"COOP","412585"
"412598","DUBLIN",-98.3333,32.1000,458,"COOP","412598"
"412617","DUMAS",-101.9728,35.8733,1107,"COOP","412617"
"412621","DUMONT",-100.5169,33.8094,613,"COOP","412621"
"412633","DUNDEE 7 NNW",-98.9317,33.8231,314,"COOP","412633"
"412715","EASTLAND",-98.8169,32.3989,437,"COOP","412715"
"412793","EL PASO #2",-106.3708,31.8117,1204,"COOP","412793"
"412794","EL PASO 32 E",-105.9608,31.8347,1597,"COOP","412794"
"412818","ELECTRA",-98.9167,34.0333,371,"COOP","412818"
"412820","ELGIN",-97.3683,30.3494,176,"COOP","412820"
"412902","EMORY",-95.7694,32.8631,133,"COOP","412902"
"413047","FAIRFIELD 3",-96.2078,31.7322,132,"COOP","413047"
"413060","FALCON DAM",-99.1372,26.5581,98,"COOP","413060"
"413171","FLAT",-97.6333,31.3167,255,"COOP","413171"
"413196","FLOMOT 4 NE",-100.9336,34.2675,719,"COOP","413196"
"413201","FLORESVILLE",-98.1597,29.1322,122,"COOP","413201"
"413214","FLOYDADA",-101.3361,33.9869,981,"COOP","413214"
"413215","FLOYDADA 9 S",-101.2464,33.8761,954,"COOP","413215"
"413247","FORESTBURG 5",-97.5825,33.4661,289,"COOP","413247"
"413253","FORSAN",-101.3631,32.1050,838,"COOP","413253"
"413262","FORT DAVIS",-103.8872,30.6033,1481,"COOP","413262"
"413265","FORT GRIFFIN",-99.2350,32.9264,390,"COOP","413265"
"413266","FORT HANCOCK",-105.7414,31.1853,1065,"COOP","413266"
"413280","FORT STOCKTO",-102.9150,30.9067,926,"COOP","413280"
"413285","FORT WORTH W",-97.3000,32.8333,196,"COOP","413285"
"413299","FOWLERTON",-98.8167,28.4689,98,"COOP","413299"
"413321","FRANKLIN",-96.4889,31.0328,142,"COOP","413321"
"413368","FRIONA",-102.7111,34.6425,1222,"COOP","413368"
"413370","FRISCO",-96.8167,33.1500,226,"COOP","413370"
"413411","GAIL",-101.4450,32.7742,771,"COOP","413411"
"413420","GAINESVILLE",-97.0592,33.6461,265,"COOP","413420"
"413485","GATESVILLE 4",-97.7167,31.3833,232,"COOP","413485"
"413507","GEORGETOWN L",-97.7172,30.6836,256,"COOP","413507"
"413508","GEORGE WEST",-98.1167,28.3000,80,"COOP","413508"
"413546","GILMER 4 WNW",-95.0497,32.7464,119,"COOP","413546"
"413579","GLEN COVE 2",-99.6292,31.8772,637,"COOP","413579"
"413605","GOLD",-98.6861,30.3481,500,"COOP","413605"
"413622","GONZALES 1 N",-97.4500,29.5339,116,"COOP","413622"
"413642","GORDONVILLE",-96.8542,33.7953,230,"COOP","413642"
"413668","GRAHAM",-98.5850,33.1025,320,"COOP","413668"
"413686","GRANGER DAM",-97.3497,30.7000,147,"COOP","413686"
"413691","GRAPEVINE DA",-97.0553,32.9506,178,"COOP","413691"
"413734","GREENVILLE K",-96.1014,33.1675,166,"COOP","413734"
"413828","GUTHRIE",-100.3242,33.6222,530,"COOP","413828"
"413846","HAGANSPORT",-95.2486,33.3361,110,"COOP","413846"
"413884","HAMILTON 2 E",-98.0967,31.7044,384,"COOP","413884"
"413890","HAMLIN 1 SW",-100.1211,32.8694,524,"COOP","413890"
"413943","HARLINGEN",-97.6728,26.2028,12,"COOP","413943"
"413972","HART",-102.0903,34.3653,1109,"COOP","413972"
"413981","HARTLEY 4 ES",-102.3317,35.8653,1190,"COOP","413981"
"413992","HASKELL",-99.7456,33.1578,488,"COOP","413992"
"414051","HEATH CANYON",-102.8281,29.4486,536,"COOP","414051"
"414058","HEBBRONVILLE",-98.6833,27.3167,177,"COOP","414058"
"414081","HENDERSON",-94.7967,32.1822,128,"COOP","414081"
"414093","HENRIETTA",-98.2003,33.8128,283,"COOP","414093"
"414098","HEREFORD",-102.4003,34.8172,1164,"COOP","414098"
"414182","HILLSBORO",-97.1094,32.0161,198,"COOP","414182"
"414278","HORDS CREEK",-99.5606,31.8456,592,"COOP","414278"
"414327","HOUSTON NORT",-95.5275,29.8733,28,"COOP","414327"
"414333","HOUSTON NWSO",-95.0786,29.4719,6,"COOP","414333"
"414343","HUCKABAY",-98.3000,32.3333,431,"COOP","414343"
"414348","HUDSPETH RIV",-101.1786,29.9881,497,"COOP","414348"
"414375","HUNT 10 W",-99.5206,30.0475,639,"COOP","414375"
"414390","HURST SPRING",-97.7167,31.6500,314,"COOP","414390"
"414458","INGRAM NO 2",-99.2428,30.0772,519,"COOP","414458"
"414517","JACKSBORO",-98.1453,33.2383,314,"COOP","414517"
"414531","JAMAICA BEAC",-94.9883,29.1967,1,"COOP","414531"
"414556","JARRELL",-97.6097,30.8264,273,"COOP","414556"
"414563","JASPER",-94.0000,30.9000,88,"COOP","414563"
"414570","JAYTON",-100.5725,33.2544,613,"COOP","414570"
"414597","JOE POOL LAK",-96.9667,32.6333,180,"COOP","414597"
"414605","JOHNSON CITY",-98.4172,30.2836,376,"COOP","414605"
"414647","JOURDANTON",-98.5425,28.9122,143,"COOP","414647"
"414679","JUSTIN",-97.2967,33.0797,195,"COOP","414679"
"414705","KAUFMAN 3 SE",-96.2725,32.5589,128,"COOP","414705"
"414782","KERRVILLE 3",-99.1086,30.0744,543,"COOP","414782"
"414792","KILLEEN 3 S",-97.7306,31.0719,277,"COOP","414792"
"414805","KINGSBURY",-97.7644,29.6867,155,"COOP","414805"
"414841","KNAPP 2 SW",-101.1503,32.6258,698,"COOP","414841"
"414866","KOPPERL 5 NN",-97.4786,32.1347,189,"COOP","414866"
"414878","KOUNTZE",-94.2994,30.3750,19,"COOP","414878"
"414911","LA JOYA",-98.3989,26.2411,55,"COOP","414911"
"414960","LAKE ABILENE",-99.8906,32.2311,632,"COOP","414960"
"414967","LAKE ALAN HE",-101.0489,33.0642,695,"COOP","414967"
"414972","LAKE BRIDGEP",-97.8317,33.2250,265,"COOP","414972"
"414979","LAKE PALO PI",-98.3181,32.6433,274,"COOP","414979"
"414980","LAKE TAWAKON",-95.9167,32.8167,137,"COOP","414980"
"414982","LAKE KEMP",-99.1442,33.7542,356,"COOP","414982"
"415013","LAMESA 1 SSE",-101.9456,32.7228,904,"COOP","415013"
"415048","LANGTRY",-101.5603,29.7931,393,"COOP","415048"
"415060","LAREDO 2",-99.4917,27.5683,131,"COOP","415060"
"415094","LAVON DAM",-96.4833,33.0333,155,"COOP","415094"
"415097","LAWN",-99.7417,32.1339,579,"COOP","415097"
"415116","LEATHERWOOD",-98.4028,32.3000,460,"COOP","415116"
"415183","LEVELLAND",-102.3828,33.5869,1082,"COOP","415183"
"415192","LEWISVILLE D",-97.0100,33.0689,169,"COOP","415192"
"415243","LIPAN",-98.0442,32.5108,283,"COOP","415243"
"415247","LIPSCOMB",-100.2675,36.2358,747,"COOP","415247"
"415265","LITTLEFIELD",-102.3253,33.9106,1068,"COOP","415265"
"415272","LLANO",-98.6575,30.7472,311,"COOP","415272"
"415276","LLANO 18 S",-98.7453,30.5014,421,"COOP","415276"
"415285","LOCKHART 2 S",-97.6958,29.8569,149,"COOP","415285"
"415341","LONGVIEW",-94.7342,32.4625,101,"COOP","415341"
"415344","LONGVIEW #2",-94.7189,32.5183,154,"COOP","415344"
"415369","LOS ANGELES",-99.0656,28.4478,130,"COOP","415369"
"415408","LUBBOCK 6 NN",-101.8133,33.6578,992,"COOP","415408"
"415429","LULING",-97.6564,29.6753,122,"COOP","415429"
"415430","LULING 12 NE",-97.5672,29.8403,136,"COOP","415430"
"415454","LYTLE 3 W",-98.8433,29.2358,220,"COOP","415454"
"415528","MALONE 3ENE",-96.8464,31.9442,148,"COOP","415528"
"415618","MARSHALL",-94.3508,32.5403,107,"COOP","415618"
"415650","MASON",-99.2356,30.7439,436,"COOP","415650"
"415658","MATADOR",-100.8236,34.0194,698,"COOP","415658"
"415659","MATAGORDA 2",-95.9733,28.6833,3,"COOP","415659"
"415661","MATHIS 4 SSW",-97.8725,28.0372,42,"COOP","415661"
"415667","MAUD",-94.3431,33.3331,93,"COOP","415667"
"415766","MC KINNEY 3",-96.6167,33.1667,181,"COOP","415766"
"415770","MC LEAN",-100.6064,35.2358,872,"COOP","415770"
"415821","MEMPHIS",-100.5372,34.7261,637,"COOP","415821"
"415827","MENTONE",-103.6000,31.7067,818,"COOP","415827"
"415845","MERIDIAN",-97.6667,31.9333,235,"COOP","415845"
"415852","MERKEL 12 SW",-100.1206,32.3208,680,"COOP","415852"
"415875","MIAMI",-100.6436,35.7000,840,"COOP","415875"
"415891","MIDLAND 4 EN",-102.0250,32.0189,835,"COOP","415891"
"415897","MIDLOTHIAN 2",-96.9942,32.4842,229,"COOP","415897"
"415999","MONAHANS",-102.9119,31.5414,788,"COOP","415999"
"416058","MORGAN 3 WNW",-97.6131,32.0139,226,"COOP","416058"
"416060","MORGAN MILL",-98.1667,32.3667,314,"COOP","416060"
"416074","MORTON",-102.7586,33.7186,1146,"COOP","416074"
"416104","MOUNT LOCKE",-104.0233,30.7053,1870,"COOP","416104"
"416119","MOUNT VERNON",-95.2233,33.1953,146,"COOP","416119"
"416130","MUENSTER",-97.3753,33.6536,306,"COOP","416130"
"416135","MULESHOE NO",-102.7483,34.2342,1155,"COOP","416135"
"416137","MULESHOE NTL",-102.7783,33.9544,1140,"COOP","416137"
"416146","MUNDAY",-99.6158,33.4539,451,"COOP","416146"
"416177","NACOGDOCHES",-94.6450,31.6181,93,"COOP","416177"
"416210","NAVARRO MILL",-96.7000,31.9500,138,"COOP","416210"
"416265","NEUVILLE",-94.1519,31.6503,146,"COOP","416265"
"416270","NEW BOSTON",-94.4089,33.4547,105,"COOP","416270"
"416276","NEW BRAUNFEL",-98.1167,29.7342,216,"COOP","416276"
"416280","NEW CANEY 2",-95.1822,30.1378,15,"COOP","416280"
"416433","NORTHFIELD",-100.6014,34.2606,631,"COOP","416433"
"416448","NORTHINGTON",-98.6581,29.8642,465,"COOP","416448"
"416477","NOTLA 3 SE",-100.5894,36.1014,884,"COOP","416477"
"416495","OAK CREEK LA",-100.2939,32.0572,610,"COOP","416495"
"416502","ODESSA",-102.3592,31.8797,892,"COOP","416502"
"416641","OLNEY 5 NNW",-98.7806,33.4372,361,"COOP","416641"
"416649","OMAHA 2 W",-94.7792,33.1836,120,"COOP","416649"
"416680","ORANGE 9 N",-93.7394,30.2264,5,"COOP","416680"
"416742","PADUCAH 15 S",-100.3131,33.8228,553,"COOP","416742"
"416745","PADUCAH 10 S",-100.3831,33.8758,594,"COOP","416745"
"416766","PALO PINTO",-98.3083,32.7664,317,"COOP","416766"
"416776","PAMPA 2",-100.9736,35.5544,975,"COOP","416776"
"416780","PANDALE 1 N",-101.5564,30.1719,515,"COOP","416780"
"416785","PANHANDLE",-101.3417,35.4139,1047,"COOP","416785"
"416794","PARIS",-95.5667,33.6667,165,"COOP","416794"
"416893","PECOS 8 W",-103.6331,31.3783,830,"COOP","416893"
"416950","PERRYTON",-100.8239,36.3897,890,"COOP","416950"
"416952","PERRYTON 21",-100.7394,36.1017,910,"COOP","416952"
"416953","PERRYTON 11",-100.9950,36.4428,917,"COOP","416953"
"417017","PIDCOKE",-97.8833,31.2833,244,"COOP","417017"
"417060","PITCHFORK RA",-100.5319,33.5992,593,"COOP","417060"
"417079","PLAINVIEW",-101.7039,34.1931,1027,"COOP","417079"
"417081","PLAINVIEW RA",-101.7244,34.2136,1034,"COOP","417081"
"417111","PLEASANTON",-98.4867,28.9600,127,"COOP","417111"
"417140","POINT COMFOR",-96.5553,28.6575,6,"COOP","417140"
"417170","PORT ARANSAS",-97.0531,27.8364,4,"COOP","417170"
"417184","PORT MANSFIE",-97.4264,26.5578,3,"COOP","417184"
"417206","POST",-101.3817,33.1911,799,"COOP","417206"
"417215","POTEET",-98.5839,29.0378,146,"COOP","417215"
"417262","PRESIDIO",-104.3453,29.5511,780,"COOP","417262"
"417300","PROCTOR RESE",-98.5000,31.9667,372,"COOP","417300"
"417327","PUTNAM",-99.1914,32.3686,485,"COOP","417327"
"417336","QUANAH 2 SW",-99.7578,34.2761,488,"COOP","417336"
"417365","QUITMAN 2",-95.4353,32.8050,126,"COOP","417365"
"417388","RAINBOW",-97.7064,32.2619,198,"COOP","417388"
"417458","RAYMONDVILLE",-97.8086,26.4828,9,"COOP","417458"
"417530","REFUGIO 3 SW",-97.3297,28.2939,16,"COOP","417530"
"417533","REFUGIO 2 NW",-97.2947,28.3294,14,"COOP","417533"
"417550","REMUDA",-97.5756,32.8136,259,"COOP","417550"
"417588","RICHARDSON",-96.7500,32.9833,206,"COOP","417588"
"417633","RISING STAR",-98.9658,32.0817,498,"COOP","417633"
"417659","ROANOKE",-97.2275,32.9992,200,"COOP","417659"
"417704","ROCKPORT",-97.0558,28.0289,3,"COOP","417704"
"417706","ROCKSPRINGS",-100.2067,30.0039,730,"COOP","417706"
"417707","ROCKWALL",-96.4667,32.9333,166,"COOP","417707"
"417743","ROSCOE",-100.5264,32.4481,725,"COOP","417743"
"417773","ROSSER",-96.4500,32.4667,104,"COOP","417773"
"417782","ROTAN",-100.4586,32.8561,607,"COOP","417782"
"417791","ROUND ROCK 3",-97.6350,30.5414,220,"COOP","417791"
"417836","RUNGE",-97.7042,28.8889,94,"COOP","417836"
"417936","SAM RAYBURN",-94.1011,31.0619,58,"COOP","417936"
"417944","SAN ANGELO W",-100.4942,31.3706,579,"COOP","417944"
"417947","SAN ANTONIO",-98.4539,29.5253,240,"COOP","417947"
"417994","SAN SABA 7 N",-98.7589,31.2842,405,"COOP","417994"
"418022","SANDERSON",-102.3986,30.1456,870,"COOP","418022"
"418040","SANFORD DAM",-101.5492,35.7047,895,"COOP","418040"
"418081","SARITA 7 E",-97.6833,27.2167,6,"COOP","418081"
"418139","SCOTLAND",-98.4700,33.6633,294,"COOP","418139"
"418169","SAN ANTONIO",-98.7028,29.4508,287,"COOP","418169"
"418201","SEMINOLE",-102.5425,32.7136,990,"COOP","418201"
"418221","SEYMOUR",-99.2694,33.5969,392,"COOP","418221"
"418236","SHAMROCK 2",-100.2503,35.2150,719,"COOP","418236"
"418274","SHERMAN",-96.6333,33.7000,257,"COOP","418274"
"418323","SILVERTON",-101.3064,34.4658,1000,"COOP","418323"
"418326","SILVER VALLE",-99.5578,31.9669,597,"COOP","418326"
"418358","SISTERDALE",-98.7300,29.9767,427,"COOP","418358"
"418373","SLATON 5 SE",-101.6000,33.3717,930,"COOP","418373"
"418415","SMITHVILLE",-97.1539,30.0156,104,"COOP","418415"
"418433","SNYDER",-100.9108,32.7094,709,"COOP","418433"
"418446","SOMERVILLE D",-96.5403,30.3367,80,"COOP","418446"
"418468","SOUTH CAMP 6",-100.4414,33.5056,570,"COOP","418468"
"418487","SOUTH PADRE",-97.1500,26.0667,2,"COOP","418487"
"418523","SPEARMAN",-101.1847,36.1981,943,"COOP","418523"
"418531","SPICEWOOD",-98.1597,30.4828,259,"COOP","418531"
"418544","SPRING BRANC",-98.3819,29.8656,341,"COOP","418544"
"418566","SPUR",-100.8761,33.4792,700,"COOP","418566"
"418583","STAMFORD 1",-99.8044,32.9386,500,"COOP","418583"
"418631","STERLING CIT",-100.8786,31.9186,795,"COOP","418631"
"418646","STILLHOUSE H",-97.5283,31.0372,215,"COOP","418646"
"418692","STRATFORD",-102.0764,36.3369,1126,"COOP","418692"
"418743","SULPHUR SPRI",-95.6333,33.1500,151,"COOP","418743"
"418818","TAHOKA",-101.7981,33.1714,951,"COOP","418818"
"418845","TARPLEY",-99.2883,29.6675,428,"COOP","418845"
"418862","TAYLOR 1 NW",-97.4156,30.5844,174,"COOP","418862"
"418942","TEXARKANA",-94.0833,33.4167,92,"COOP","418942"
"418996","THOMPSONS 3",-95.6314,29.4822,21,"COOP","418996"
"419001","THORNDALE",-97.2000,30.6167,124,"COOP","419001"
"419004","THORNTON 1 S",-96.5653,31.3917,145,"COOP","419004"
"419030","TILDEN 9 S",-98.5686,28.3311,75,"COOP","419030"
"419031","TILDEN 4 SSE",-98.5294,28.4114,105,"COOP","419031"
"419088","TORNILLO 2 S",-106.0581,31.4028,1092,"COOP","419088"
"419101","TOWN BLUFF D",-94.1833,30.8000,65,"COOP","419101"
"419122","TRENT 2 SSW",-100.1325,32.4658,587,"COOP","419122"
"419125","TRENTON",-96.3333,33.3833,205,"COOP","419125"
"419175","TULIA",-101.7633,34.5303,1058,"COOP","419175"
"419191","TURKEY",-100.8972,34.3956,710,"COOP","419191"
"419224","UMBARGER",-102.1044,34.9578,1142,"COOP","419224"
"419270","VALENTINE",-104.4914,30.5908,1356,"COOP","419270"
"419282","VALLEY MILLS",-97.4683,31.6506,192,"COOP","419282"
"419295","VAN HORN",-104.8375,31.0417,1239,"COOP","419295"
"419330","VEGA 2 NW",-102.4633,35.2775,1219,"COOP","419330"
"419346","VERNON",-99.3256,34.1550,374,"COOP","419346"
"419367","VICTORIA REG",-96.9214,28.8439,32,"COOP","419367"
"419380","VIGO PARK",-101.4964,34.6528,1036,"COOP","419380"
"419417","WACO DAM",-97.2169,31.6003,151,"COOP","419417"
"419499","WATER VALLEY",-100.7283,31.6725,646,"COOP","419499"
"419501","WATER VALLEY",-100.6286,31.8136,748,"COOP","419501"
"419504","WATSON",-98.0197,30.9328,306,"COOP","419504"
"419522","WAXAHACHIE",-96.8500,32.4167,192,"COOP","419522"
"419532","WEATHERFORD",-97.7700,32.7483,291,"COOP","419532"
"419565","WELLINGTON",-100.2103,34.8422,609,"COOP","419565"
"419593","WEST",-97.0947,31.8094,196,"COOP","419593"
"419655","WHARTON",-96.0847,29.3178,34,"COOP","419655"
"419662","WHEELER",-100.2753,35.4375,760,"COOP","419662"
"419708","WHITEHOUSE 2",-95.2036,32.2069,121,"COOP","419708"
"419709","WHITE OAK 1",-94.8914,32.5164,96,"COOP","419709"
"419715","WHITNEY DAM",-97.3667,31.8500,175,"COOP","419715"
"419723","WICHITA FALL",-98.5478,33.9008,301,"COOP","419723"
"419800","WILLS POINT",-96.0167,32.7000,159,"COOP","419800"
"419815","WIMBERLEY 1",-98.0664,30.0008,253,"COOP","419815"
"419836","WINNSBORO 6",-95.3342,32.8847,131,"COOP","419836"
"419847","WINTERS 1 NN",-99.9586,31.9678,568,"COOP","419847"
"419893","WOODSON",-99.0539,33.0178,385,"COOP","419893"
"419916","WRIGHT PATMA",-94.1728,33.3042,76,"COOP","419916"
"419962","YOUNGSPORT",-97.7183,30.9597,224,"COOP","419962"
"419966","YSLETA",-106.3217,31.6953,1119,"COOP","419966"
"419976","ZAPATA 3 SW",-99.2536,26.8706,98,"COOP","419976"
"420061","ALPINE",-111.7708,40.4644,1545,"COOP","420061"
"420072","ALTA",-111.6369,40.5906,2661,"COOP","420072"
"420074","ALTAMONT",-110.2878,40.3561,1942,"COOP","420074"
"420157","ANETH PLANT",-109.3292,37.2558,1395,"COOP","420157"
"420168","ANGLE",-111.9608,38.2486,1951,"COOP","420168"
"420336","ARCHES NP HQ",-109.6192,38.6164,1259,"COOP","420336"
"420487","BEAR LAKE ST",-111.4014,41.9656,1829,"COOP","420487"
"420527","BEAVER CANYO",-112.4814,38.2681,2217,"COOP","420527"
"420688","BIG WATER",-111.6639,37.0769,1250,"COOP","420688"
"420730","BLACK ROCK",-112.9533,38.7086,1492,"COOP","420730"
"420738","BLANDING",-109.4847,37.6131,1855,"COOP","420738"
"420757","BLOWHARD MTN",-112.8639,37.5928,3260,"COOP","420757"
"420788","BLUFF",-109.5578,37.2828,1317,"COOP","420788"
"420820","BOUNTIFUL-VA",-111.8903,40.8547,1384,"COOP","420820"
"420849","BOULDER",-111.4200,37.9050,2036,"COOP","420849"
"420900","BRIAN HEAD",-112.8469,37.6933,2978,"COOP","420900"
"420928","BRIGHAM CITY",-112.0436,41.5239,1289,"COOP","420928"
"421008","BRYCE CANYON",-112.1689,37.6411,2412,"COOP","421008"
"421020","BULLFROG BAS",-110.7203,37.5300,1165,"COOP","421020"
"421144","CALLAO",-113.7117,39.8994,1320,"COOP","421144"
"421163","CANYONLANDS",-109.8214,38.4600,1807,"COOP","421163"
"421168","CANYONLANDS",-109.7822,38.1506,1523,"COOP","421168"
"421171","CAPITOL REEF",-111.2622,38.2917,1676,"COOP","421171"
"421214","CASTLE DALE",-111.0125,39.2078,1713,"COOP","421214"
"421216","CASTLEDALE H",-111.0292,39.1744,1725,"COOP","421216"
"421241","CASTLE VALLE",-109.3986,38.6514,1440,"COOP","421241"
"421259","CEDAR CITY",-113.0939,37.7083,1829,"COOP","421259"
"421308","CEDAR POINT",-109.0828,37.7158,2060,"COOP","421308"
"421432","CIRCLEVILLE",-112.2786,38.1706,1844,"COOP","421432"
"421446","CITY CREEK W",-111.8314,40.8397,1625,"COOP","421446"
"421590","COALVILLE 13",-111.1492,40.9383,1984,"COOP","421590"
"421918","CUTLER DAM U",-112.0558,41.8328,1308,"COOP","421918"
"422057","DEER CREEK D",-111.5286,40.4047,1606,"COOP","422057"
"422101","DESERET",-112.6517,39.2869,1412,"COOP","422101"
"422150","DEWEY",-109.2997,38.8128,1256,"COOP","422150"
"422173","DINOSAUR NM",-109.3044,40.4378,1463,"COOP","422173"
"422235","DRAPER POINT",-111.8994,40.4881,1372,"COOP","422235"
"422253","DUCHESNE",-110.3950,40.1678,1682,"COOP","422253"
"422257","DUGWAY",-112.9192,40.1819,1323,"COOP","422257"
"422385","ECHO DAM",-111.4308,40.9675,1667,"COOP","422385"
"422424","ELECTRIC LAK",-111.2128,39.5997,2554,"COOP","422424"
"422558","ENTERPRISE",-113.7089,37.5728,1622,"COOP","422558"
"422561","ENTERPRISE B",-113.6556,37.7697,1570,"COOP","422561"
"422578","EPHRAIM SORE",-111.5858,39.3703,1679,"COOP","422578"
"422592","ESCALANTE",-111.5978,37.7686,1771,"COOP","422592"
"422607","ESKDALE",-113.9539,39.1089,1518,"COOP","422607"
"422696","FAIRFIELD",-112.0944,40.2703,1487,"COOP","422696"
"422702","FAIRVIEW 8 N",-111.4164,39.7483,2057,"COOP","422702"
"422726","FARMINGTON 3",-111.9347,41.0228,1335,"COOP","422726"
"422798","FERRON",-111.1322,39.0872,1807,"COOP","422798"
"422828","FILLMORE",-112.3283,38.9661,1561,"COOP","422828"
"422852","FISH SPRINGS",-113.3981,39.8397,1321,"COOP","422852"
"422864","FLAMING GORG",-109.4117,40.9317,1911,"COOP","422864"
"422996","FORT DUCHESN",-109.8611,40.2842,1539,"COOP","422996"
"423097","GARFIELD",-112.1981,40.7236,1320,"COOP","423097"
"423348","GRANTSVILLE",-112.5056,40.6025,1366,"COOP","423348"
"423486","GROUSE CREEK",-113.8844,41.7086,1622,"COOP","423486"
"423506","GUNLOCK PH",-113.7283,37.2806,1253,"COOP","423506"
"423600","HANS FLAT RA",-110.1800,38.2553,2012,"COOP","423600"
"423776","HATCH",-112.4331,37.6478,2100,"COOP","423776"
"423809","HEBER",-111.4194,40.5019,1716,"COOP","423809"
"423836","HELPER CARBO",-110.8661,39.7272,1859,"COOP","423836"
"423980","HITE RANGER",-110.3878,37.8750,1219,"COOP","423980"
"424100","HOVENWEEP NM",-109.0750,37.3858,1588,"COOP","424100"
"424135","HUNTSVILLE M",-111.7131,41.2403,1567,"COOP","424135"
"424174","IBAPAH",-113.9883,40.0378,1609,"COOP","424174"
"424321","JARVIE RANCH",-109.1789,40.8992,1680,"COOP","424321"
"424342","JENSEN",-109.3450,40.3642,1448,"COOP","424342"
"424362","JOHNSON PASS",-112.6114,40.3375,1716,"COOP","424362"
"424467","KAMAS",-111.2822,40.6428,1974,"COOP","424467"
"424527","KANOSH",-112.4403,38.7961,1521,"COOP","424527"
"424748","KNOLLS 10 NE",-113.2000,40.8133,1305,"COOP","424748"
"424755","KODACHROME B",-111.9872,37.5206,1771,"COOP","424755"
"424764","KOOSHAREM",-111.8819,38.5111,2112,"COOP","424764"
"424856","LAKETOWN",-111.3208,41.8250,1823,"COOP","424856"
"424947","LA SAL 1 SW",-109.2336,38.3011,2068,"COOP","424947"
"424968","LA VERKIN",-113.2689,37.2031,981,"COOP","424968"
"425065","LEVAN",-111.8669,39.5542,1612,"COOP","425065"
"425138","LITTLE SAHAR",-112.3089,39.7303,1597,"COOP","425138"
"425182","LOGAN RADIO",-111.8561,41.7353,1381,"COOP","425182"
"425186","LOGAN UTAH S",-111.8033,41.7456,1460,"COOP","425186"
"425194","LOGAN 5 SW E",-111.8906,41.6672,1389,"COOP","425194"
"425252","LYTLE RANCH",-114.0219,37.1436,844,"COOP","425252"
"425268","MAESER 9 NW",-109.6642,40.5603,1963,"COOP","425268"
