This file contains a list of stations that provided input data to the PRISM run that produced the grid associated with this stn.csv file.
Station,Name,Longitude,Latitude,Elevation(m),Network,stnid
"PNGO","PINEGROVE",-121.5056,45.6500,189,"AGRIMET","PNGO"
"POBO","POWELL BUTTE",-120.9497,44.2483,975,"AGRIMET","POBO"
"RDBM","ROUNDBUTTE",-114.2806,47.5394,927,"AGRIMET","RDBM"
"RPTI","RUPERT",-113.8381,42.5950,1266,"AGRIMET","RPTI"
"RXGI","REXBURG",-111.7667,43.8500,1486,"AGRIMET","RXGI"
"SBMW","SEVEN BAYS M",-118.3411,47.8553,418,"AGRIMET","SBMW"
"SILW","SILCOTT ISLA",-117.1847,46.4186,251,"AGRIMET","SILW"
"WRDO","WORDEN",-121.7869,42.0169,1244,"AGRIMET","WRDO"
"010008","ABBEVILLE",-85.2483,31.5703,139,"COOP","010008"
"010063","ADDISON",-87.1814,34.2031,233,"COOP","010063"
"010140","ALBERTA",-87.4267,32.2389,53,"COOP","010140"
"010160","ALEXANDER CI",-85.9481,32.9453,224,"COOP","010160"
"010178","ALICEVILLE",-88.1269,33.1394,73,"COOP","010178"
"010184","ALICEVILLE L",-88.2878,33.2100,50,"COOP","010184"
"010252","ANDALUSIA 3",-86.5222,31.3067,76,"COOP","010252"
"010369","ASHLAND 2 E",-85.7919,33.2836,305,"COOP","010369"
"010390","ATHENS",-86.9511,34.7772,207,"COOP","010390"
"010402","ATMORE",-87.4389,31.1819,91,"COOP","010402"
"010425","AUBURN NO 2",-85.4653,32.5992,166,"COOP","010425"
"010505","BANKHEAD LOC",-87.3572,33.4528,85,"COOP","010505"
"010583","BAY MINETTE",-87.7875,30.8842,83,"COOP","010583"
"010655","BELLE MINA 2",-86.8825,34.6908,183,"COOP","010655"
"010764","BESSEMER 3 W",-87.0078,33.3953,136,"COOP","010764"
"010768","BESSIE",-86.8331,32.9442,188,"COOP","010768"
"010823","BILLINGSLEY",-86.6653,32.6731,136,"COOP","010823"
"010957","BOAZ",-86.1633,34.2008,326,"COOP","010957"
"011080","BREWTON 3 EN",-87.0492,31.1414,49,"COOP","011080"
"011084","BREWTON 3 SS",-87.0542,31.0578,26,"COOP","011084"
"011178","BRUNDIDGE",-85.8211,31.7108,149,"COOP","011178"
"011189","BUTLER",-88.2308,32.0900,61,"COOP","011189"
"011225","CAHABA PUMP",-86.7153,33.4514,141,"COOP","011225"
"011620","CHILDERSBURG",-86.3436,33.2822,127,"COOP","011620"
"011690","CLAIBORNE L",-87.5500,31.6167,15,"COOP","011690"
"011694","CLANTON",-86.6525,32.8206,186,"COOP","011694"
"011725","CLAYTON",-85.4789,31.8844,152,"COOP","011725"
"011803","CODEN",-88.2281,30.3878,4,"COOP","011803"
"011810","COFFEEVILLE",-88.1283,31.7556,7,"COOP","011810"
"012096","CULLMAN NAHS",-86.7972,34.1925,192,"COOP","012096"
"012172","DAUPHIN ISLA",-88.0833,30.2500,2,"COOP","012172"
"012245","DEMOPOLIS LO",-87.8794,32.5192,30,"COOP","012245"
"012377","DOTHAN",-85.3708,31.1942,84,"COOP","012377"
"012675","ENTERPRISE 5",-85.9014,31.3836,143,"COOP","012675"
"012730","EUFAULA WILD",-85.0858,32.0042,66,"COOP","012730"
"012758","EVERGREEN",-86.9531,31.4447,88,"COOP","012758"
"012813","FAIRHOPE 2 N",-87.8808,30.5467,7,"COOP","012813"
"012883","FAYETTE",-87.8219,33.6847,111,"COOP","012883"
"013043","FORT PAYNE",-85.7236,34.4406,280,"COOP","013043"
"013154","GADSDEN",-85.9878,34.0219,172,"COOP","013154"
"013160","GAINESVILLE",-88.1342,32.8347,38,"COOP","013160"
"013251","GENEVA NO 2",-85.8708,31.0383,44,"COOP","013251"
"013271","GEORGIANA",-86.8061,31.6772,118,"COOP","013271"
"013511","GREENSBORO",-87.5808,32.7017,67,"COOP","013511"
"013519","GREENVILLE",-86.6147,31.7947,104,"COOP","013519"
"013573","GUNTERSVILLE",-86.3297,34.3344,176,"COOP","013573"
"013620","HALEYVILLE",-87.6347,34.2311,280,"COOP","013620"
"013645","HAMILTON 3 S",-87.9914,34.0967,133,"COOP","013645"
"013655","HANCEVILLE",-86.7625,34.0619,162,"COOP","013655"
"013775","HEFLIN",-85.6006,33.6483,259,"COOP","013775"
"013781","HELENA",-86.8336,33.2725,146,"COOP","013781"
"013816","HIGHLAND HOM",-86.2522,31.8814,132,"COOP","013816"
"013930","HOLT LOCK AN",-87.4500,33.2533,59,"COOP","013930"
"014193","JACKSON",-87.9278,31.5250,67,"COOP","014193"
"014209","JACKSONVILLE",-85.7664,33.8167,209,"COOP","014209"
"014226","JASPER",-87.3150,33.9053,148,"COOP","014226"
"014274","JONES BLUFF",-86.7828,32.3233,45,"COOP","014274"
"014619","LEEDS",-86.5272,33.5447,194,"COOP","014619"
"014798","LIVINGSTON",-88.1897,32.5811,39,"COOP","014798"
"015112","MARION 7 NE",-87.2681,32.7028,52,"COOP","015112"
"015121","MARION JUNCT",-87.2306,32.4714,61,"COOP","015121"
"015172","MATHEWS",-86.0003,32.2603,77,"COOP","015172"
"015397","MIDWAY",-85.4953,32.0597,152,"COOP","015397"
"015420","MILLERS FERR",-87.3981,32.1000,35,"COOP","015420"
"015435","MILLPORT 2 E",-88.0333,33.5700,84,"COOP","015435"
"015439","MILSTEAD",-85.8889,32.4419,66,"COOP","015439"
"015537","MONTEVALLO",-86.8667,33.0981,125,"COOP","015537"
"015547","MONTGOMERY N",-86.3997,32.3036,67,"COOP","015547"
"015553","MONTGOMERY 6",-86.2181,32.2600,69,"COOP","015553"
"015635","MOULTON 2",-87.2933,34.4856,197,"COOP","015635"
"015658","MOUNDVILLE",-87.6225,32.9947,37,"COOP","015658"
"015752","MUSCLE SHOAL",-87.5394,34.7889,163,"COOP","015752"
"016129","OPELIKA",-85.4492,32.6592,195,"COOP","016129"
"016246","PALMERDALE",-86.6431,33.7453,219,"COOP","016246"
"016478","PINSON",-86.6847,33.6906,185,"COOP","016478"
"016508","PLANTERSVILL",-86.9056,32.6131,70,"COOP","016508"
"016643","PRATTVILLE 3",-86.5550,32.4453,107,"COOP","016643"
"016847","REFORM",-88.0200,33.3753,73,"COOP","016847"
"016988","ROBERTSDALE",-87.7017,30.5650,49,"COOP","016988"
"017020","ROCKFORD 3 E",-86.1758,32.8711,228,"COOP","017020"
"017131","RUSSELLVILLE",-87.7319,34.5100,253,"COOP","017131"
"017157","SAINT BERNAR",-86.8133,34.1736,244,"COOP","017157"
"017207","SAND MT SUBS",-85.9692,34.2872,335,"COOP","017207"
"017304","SCOTTSBORO",-86.0536,34.6736,187,"COOP","017304"
"017326","SEALE 3 ESE",-85.1233,32.2878,117,"COOP","017326"
"017366","SELMA",-87.0153,32.4100,24,"COOP","017366"
"017947","SULLIGENT",-88.1325,33.8997,107,"COOP","017947"
"017955","SUMITON",-87.0483,33.7525,152,"COOP","017955"
"017999","SYLACAUGA 4",-86.2114,33.2053,149,"COOP","017999"
"018024","TALLADEGA",-86.1350,33.4164,137,"COOP","018024"
"018178","THOMASVILLE",-87.8833,31.5411,123,"COOP","018178"
"018209","THORSBY EXP",-86.6708,32.9206,207,"COOP","018209"
"018323","TROY",-85.9722,31.8075,152,"COOP","018323"
"018380","TUSCALOOSA A",-87.6092,33.2222,52,"COOP","018380"
"018385","TUSCALOOSA O",-87.5936,33.2097,46,"COOP","018385"
"018438","UNION SPRING",-85.7464,32.0142,134,"COOP","018438"
"018469","VALLEY HEAD",-85.6128,34.5667,324,"COOP","018469"
"018608","WADLEY NR 2",-85.5800,33.1272,213,"COOP","018608"
"018637","WALLACE 2 E",-87.1789,31.2097,62,"COOP","018637"
"018648","WALNUT GROVE",-86.3069,34.0661,259,"COOP","018648"
"018653","WALNUT HILL",-85.8936,32.7028,125,"COOP","018653"
"018809","WEST BLOCTON",-87.1267,33.1178,152,"COOP","018809"
"018859","WETUMPKA",-86.1869,32.5606,70,"COOP","018859"
"018867","WHATLEY",-87.7097,31.6508,52,"COOP","018867"
"018998","WINFIELD 2 S",-87.8475,33.9111,143,"COOP","018998"
"020060","AGUILA",-113.1875,33.9433,660,"COOP","020060"
"020080","AJO",-112.8617,32.3686,549,"COOP","020080"
"020100","ALAMO DAM",-113.5778,34.2281,393,"COOP","020100"
"020159","ALPINE",-109.1469,33.8492,2454,"COOP","020159"
"020174","ALPINE 8 SSE",-109.1167,33.7383,2051,"COOP","020174"
"020287","ANVIL RANCH",-111.3831,31.9792,838,"COOP","020287"
"020288","APACHE JUNCT",-111.4814,33.4625,631,"COOP","020288"
"020380","ARIVACA",-111.3350,31.5722,1103,"COOP","020380"
"020498","ASHURST HAYD",-111.2864,33.0869,472,"COOP","020498"
"020586","BAGDAD",-113.1739,34.5972,1205,"COOP","020586"
"020632","BARTLETT DAM",-111.6497,33.8097,503,"COOP","020632"
"020670","BEAVER CREEK",-111.7831,34.6417,1074,"COOP","020670"
"020672","BEAVER DAM",-113.9425,36.8969,572,"COOP","020672"
"020678","BELLEMONT NW",-111.8214,35.2300,2180,"COOP","020678"
"020683","BENSON 6 SE",-110.2403,31.8803,1125,"COOP","020683"
"020750","BETATAKIN",-110.5411,36.6778,2221,"COOP","020750"
"020775","BISBEE 1 WNW",-109.9289,31.4475,1695,"COOP","020775"
"020808","BLACK RIVER",-109.7517,33.4783,1849,"COOP","020808"
"020871","BLUE RIDGE R",-111.1892,34.6103,2097,"COOP","020871"
"020949","BOUSE",-114.0242,33.9431,282,"COOP","020949"
"020958","BOWIE",-109.4908,32.3236,1146,"COOP","020958"
"021001","BRIGHT ANGEL",-112.0631,36.2136,2560,"COOP","021001"
"021026","BUCKEYE",-112.5828,33.3761,271,"COOP","021026"
"021050","BULLHEAD CIT",-114.5678,35.1411,165,"COOP","021050"
"021248","CANYON DE CH",-109.5394,36.1533,1710,"COOP","021248"
"021282","CAREFREE",-111.9019,33.8161,771,"COOP","021282"
"021306","CASA GRANDE",-111.7147,32.8889,428,"COOP","021306"
"021314","CASA GRANDE",-111.5367,32.9947,433,"COOP","021314"
"021353","CASTLE HOT S",-112.3617,33.9825,607,"COOP","021353"
"021514","CHANDLER HEI",-111.6819,33.2058,434,"COOP","021514"
"021614","CHILDS",-111.6981,34.3494,808,"COOP","021614"
"021664","CHIRICAHUA N",-109.3572,32.0061,1615,"COOP","021664"
"021849","CLIFTON",-109.3072,33.0561,1073,"COOP","021849"
"022109","CORDES",-112.1678,34.3053,1149,"COOP","022109"
"022140","CORONADO N M",-110.2542,31.3456,1598,"COOP","022140"
"022434","DATELAND WHI",-113.4981,32.9711,158,"COOP","022434"
"022527","DIAMOND M RA",-113.3669,35.2967,1670,"COOP","022527"
"022659","DOUGLAS",-109.5394,31.3450,1231,"COOP","022659"
"022754","DUNCAN",-109.1214,32.7481,1157,"COOP","022754"
"022782","EAST MESA",-111.6444,33.4192,463,"COOP","022782"
"022807","ELOY 4 NE",-111.5186,32.7819,471,"COOP","022807"
"023009","FLAGSTAFF 4",-111.7311,35.1611,2172,"COOP","023009"
"023027","FLORENCE",-111.3881,33.0364,462,"COOP","023027"
"023150","FORT THOMAS",-110.0022,33.0194,853,"COOP","023150"
"023160","FORT VALLEY",-111.7428,35.2681,2315,"COOP","023160"
"023190","FOUNTAIN HIL",-111.7131,33.6028,482,"COOP","023190"
"023393","GILA BEND",-112.7131,32.9481,224,"COOP","023393"
"023448","GISELA",-111.2758,34.1111,884,"COOP","023448"
"023500","GLOBE 2",-110.7694,33.3994,1143,"COOP","023500"
"023505","GLOBE",-110.7711,33.3767,1113,"COOP","023505"
"023596","GRAND CANYON",-112.1503,36.0528,2068,"COOP","023596"
"023668","GREEN VALLEY",-110.9978,31.8931,884,"COOP","023668"
"023683","GREER",-109.4519,34.0219,2522,"COOP","023683"
"023828","HAPPY JACK R",-111.4139,34.7433,2280,"COOP","023828"
"023961","HEBER BLACK",-110.5581,34.3925,2009,"COOP","023961"
"024089","HOLBROOK",-110.1544,34.9094,1550,"COOP","024089"
"024182","HORSESHOE DA",-111.7139,33.9825,616,"COOP","024182"
"024391","IRVING",-111.6181,34.4025,1157,"COOP","024391"
"024453","JEROME",-112.1114,34.7522,1509,"COOP","024453"
"024586","KEAMS CANYON",-110.1917,35.8111,1891,"COOP","024586"
"024590","KEARNY",-110.9078,33.0519,558,"COOP","024590"
"024675","KITT PEAK",-111.5972,31.9600,2070,"COOP","024675"
"024702","KOFA MINE",-113.9653,33.2742,541,"COOP","024702"
"024761","LAKE HAVASU",-114.3600,34.5028,143,"COOP","024761"
"024829","LAVEEN 3 SSE",-112.1472,33.3369,346,"COOP","024829"
"024849","LEES FERRY",-111.6022,36.8644,978,"COOP","024849"
"025270","MARICOPA 4 N",-112.0303,33.1139,354,"COOP","025270"
"025412","MC NARY 2 N",-109.8589,34.1142,2237,"COOP","025412"
"025418","MC NEAL",-109.6686,31.6017,1271,"COOP","025418"
"025426","MEADVIEW",-114.0806,36.0100,975,"COOP","025426"
"025467","MESA",-111.8183,33.4114,384,"COOP","025467"
"025512","MIAMI",-110.8700,33.4044,1085,"COOP","025512"
"025635","MONTEZUMA CA",-111.8381,34.6106,969,"COOP","025635"
"025665","MONUMENT VAL",-110.1111,36.9819,1696,"COOP","025665"
"025700","MORMON FLAT",-111.4425,33.5544,520,"COOP","025700"
"025780","MUND'S PARK",-111.6392,34.9364,1972,"COOP","025780"
"025924","NOGALES 6 N",-110.9642,31.4447,1085,"COOP","025924"
"026037","OAK CREEK CA",-111.7606,34.9644,1547,"COOP","026037"
"026119","ORACLE 2 SE",-110.7344,32.6025,1375,"COOP","026119"
"026132","ORGAN PIPE C",-112.8003,31.9556,511,"COOP","026132"
"026180","PAGE",-111.4483,36.9208,1301,"COOP","026180"
"026190","PAINTED DESE",-109.7814,35.0653,1756,"COOP","026190"
"026194","PAINTED ROCK",-113.0317,33.0772,183,"COOP","026194"
"026250","PARKER",-114.2897,34.1547,128,"COOP","026250"
"026282","PATAGONIA #2",-110.7517,31.5481,1277,"COOP","026282"
"026353","PEARCE SUNSI",-109.8378,31.9356,1326,"COOP","026353"
"026468","PETRIFIED FO",-109.8850,34.7994,1660,"COOP","026468"
"026471","PHANTOM RANC",-112.0958,36.1050,771,"COOP","026471"
"026513","PICACHO 8 SE",-111.4014,32.6467,558,"COOP","026513"
"026601","PINETOP 2 E",-109.9219,34.1242,2195,"COOP","026601"
"026603","PINNACLE PEA",-111.8606,33.7275,782,"COOP","026603"
"026616","PIPE SPRINGS",-112.7386,36.8586,1500,"COOP","026616"
"026653","PLEASANT VAL",-110.9442,34.0989,1539,"COOP","026653"
"026716","PORTAL 4 SW",-109.2058,31.8828,1643,"COOP","026716"
"026796","PRESCOTT",-112.4322,34.5706,1586,"COOP","026796"
"026840","PUNKIN CENTE",-111.3064,33.8556,709,"COOP","026840"
"026865","QUARTZSITE",-114.2272,33.6650,267,"COOP","026865"
"027036","REDINGTON",-110.4667,32.3903,896,"COOP","027036"
"027281","ROOSEVELT 1",-111.1508,33.6731,672,"COOP","027281"
"027334","RUCKER CANYO",-109.4131,31.7561,1637,"COOP","027334"
"027370","SACATON",-111.7417,33.0800,392,"COOP","027370"
"027390","SAFFORD AGRI",-109.6808,32.8150,900,"COOP","027390"
"027435","SAINT JOHNS",-109.4028,34.5172,1765,"COOP","027435"
"027480","SAN CARLOS R",-110.5261,33.1819,772,"COOP","027480"
"027488","SANDERS",-109.3222,35.2239,1784,"COOP","027488"
"027530","SAN MANUEL",-110.6339,32.6014,1055,"COOP","027530"
"027560","SAN SIMON",-109.2256,32.2714,1100,"COOP","027560"
"027593","SANTA RITA E",-110.8464,31.7625,1311,"COOP","027593"
"027619","SASABE",-111.5436,31.4831,1094,"COOP","027619"
"027625","SASABE 6 NNE",-111.5047,31.5717,1065,"COOP","027625"
"027708","SEDONA",-111.7644,34.8956,1286,"COOP","027708"
"027716","SELIGMAN",-112.8797,35.3322,1600,"COOP","027716"
"027726","SELLS",-111.8850,31.9142,715,"COOP","027726"
"027855","SHOW LOW AIR",-110.0075,34.2639,1954,"COOP","027855"
"027880","SIERRA VISTA",-110.2847,31.5553,1402,"COOP","027880"
"028012","SNOWFLAKE",-110.0839,34.5081,1720,"COOP","028012"
"028112","SOUTH PHOENI",-112.0700,33.3814,352,"COOP","028112"
"028162","SPRINGERVILL",-109.2897,34.1289,2152,"COOP","028162"
"028214","STEWART MOUN",-111.5358,33.5575,433,"COOP","028214"
"028329","SUNSET CRATE",-111.5436,35.3694,2128,"COOP","028329"
"028348","SUPERIOR",-111.0972,33.3003,872,"COOP","028348"
"028396","TACNA 3 NE",-113.9192,32.7225,99,"COOP","028396"
"028468","TEEC NOS POS",-109.0900,36.9233,1612,"COOP","028468"
"028499","TEMPE ASU",-111.9294,33.4197,364,"COOP","028499"
"028516","TEMPLE BAR",-114.3289,36.0300,390,"COOP","028516"
"028598","TOLLESON 1 E",-112.2433,33.4519,312,"COOP","028598"
"028619","TOMBSTONE",-110.0569,31.7056,1405,"COOP","028619"
"028650","TONTO CREEK",-111.0972,34.3839,1948,"COOP","028650"
"028792","TUBA CITY",-111.2436,36.1306,1520,"COOP","028792"
"028795","TUCSON 17 NW",-111.1961,32.2542,781,"COOP","028795"
"028796","TUCSON CAMP",-110.9436,32.2817,727,"COOP","028796"
"028815","TUCSON WFO",-110.9536,32.2292,742,"COOP","028815"
"028817","TUSCON U OF",-111.0053,32.2581,706,"COOP","028817"
"028865","TUMACACORI N",-111.0497,31.5678,996,"COOP","028865"
"028904","TUZIGOOT",-112.0264,34.7706,1058,"COOP","028904"
"028998","VAIL 7 N",-110.7247,32.1264,908,"COOP","028998"
"029114","WAHWEAP",-111.4914,36.9953,1137,"COOP","029114"
"029156","WALNUT CANYO",-111.5067,35.1706,2038,"COOP","029156"
"029158","WALNUT CREEK",-112.8097,34.9281,1551,"COOP","029158"
"029166","WALNUT GROVE",-112.5619,34.3117,1147,"COOP","029166"
"029271","WHITERIVER 1",-109.9833,33.8169,1561,"COOP","029271"
"029287","WICKENBURG",-112.7403,33.9792,668,"COOP","029287"
"029309","WIKIEUP",-113.6136,34.7061,613,"COOP","029309"
"029334","WILLCOX",-109.8497,32.2611,1279,"COOP","029334"
"029359","WILLIAMS",-112.1906,35.2411,2057,"COOP","029359"
"029376","WILLOW BEACH",-114.6611,35.8686,226,"COOP","029376"
"029464","WITTMANN 4 S",-112.5983,33.7478,533,"COOP","029464"
"029542","WUPATKI NM",-111.3703,35.5247,1496,"COOP","029542"
"029562","Y LIGHTNING",-110.2267,31.4517,1399,"COOP","029562"
"029634","YOUNGTOWN",-112.3014,33.5950,346,"COOP","029634"
"029645","YUCCA 1 NNE",-114.1344,34.8775,594,"COOP","029645"
"029656","YUMA QUARTER",-114.6217,32.7278,49,"COOP","029656"
"029659","YUMA FOOTHIL",-114.4094,32.6381,122,"COOP","029659"
"030064","ALICIA 2 NNE",-91.0583,35.9289,77,"COOP","030064"
"030130","ALUM FORK",-92.8417,34.7961,213,"COOP","030130"
"030178","ANTOINE",-93.4217,34.0358,87,"COOP","030178"
"030240","ARKANSAS POS",-91.3444,34.0250,59,"COOP","030240"
"030286","ASHDOWN 4 SS",-94.0997,33.6192,98,"COOP","030286"
"030300","ATHENS",-93.9756,34.3219,293,"COOP","030300"
"030458","BATESVILLE L",-91.7944,35.8306,174,"COOP","030458"
"030536","BEEDEVILLE 4",-91.0561,35.4583,67,"COOP","030536"
"030586","BENTONVILLE",-94.2150,36.3219,372,"COOP","030586"
"030616","BERRYVILLE 5",-93.6256,36.4294,360,"COOP","030616"
"030664","BIG FORK 1 S",-93.9567,34.4692,335,"COOP","030664"
"030764","BLAKELY MOUN",-93.1947,34.5697,130,"COOP","030764"
"030798","BLUE MOUNTAI",-93.6506,35.1161,130,"COOP","030798"
"030800","BLUFF CITY 3",-93.1644,33.6919,110,"COOP","030800"
"030806","BLYTHEVILLE",-89.9044,35.9239,77,"COOP","030806"
"030814","BOGG SPRINGS",-94.4122,34.3267,358,"COOP","030814"
"030820","BONNERDALE 4",-93.4231,34.3667,188,"COOP","030820"
"030832","BOONEVILLE 3",-93.9089,35.1047,213,"COOP","030832"
"030842","BOTKINBURG 3",-92.4708,35.7200,395,"COOP","030842"
"030936","BRINKLEY",-91.1878,34.8825,61,"COOP","030936"
"031102","CABOT 4 SW",-92.0064,34.9817,91,"COOP","031102"
"031132","CALICO ROCK",-92.1636,36.1092,107,"COOP","031132"
"031140","CALION LOCK",-92.4850,33.3047,30,"COOP","031140"
"031152","CAMDEN 1",-92.8236,33.5900,35,"COOP","031152"
"031191","CANE CREEK S",-91.7711,33.9153,79,"COOP","031191"
"031310","CENTER RIDGE",-92.5672,35.3228,195,"COOP","031310"
"031419","CHIMES 12 ES",-92.5614,35.6111,351,"COOP","031419"
"031457","CLARKSVILLE",-93.4036,35.5328,259,"COOP","031457"
"031459","CLARKSVILLE",-93.4425,35.4564,189,"COOP","031459"
"031492","CLINTON",-92.4639,35.5789,165,"COOP","031492"
"031596","CONWAY",-92.4289,35.0842,96,"COOP","031596"
"031632","CORNING",-90.5858,36.4197,85,"COOP","031632"
"031666","COVE",-94.4175,34.4314,323,"COOP","031666"
"031730","CROSSETT 2 S",-91.9492,33.1111,39,"COOP","031730"
"031750","CRYSTAL VALL",-92.4500,34.6886,108,"COOP","031750"
"031829","DAMASCUS 2 N",-92.3833,35.4047,207,"COOP","031829"
"031834","DANVILLE",-93.3944,35.0386,114,"COOP","031834"
"031838","DARDANELLE",-93.1675,35.2342,113,"COOP","031838"
"031900","DEER",-93.2044,35.8272,724,"COOP","031900"
"031948","DEQUEEN",-94.3428,34.0322,121,"COOP","031948"
"031962","DERMOTT 3 NE",-91.3847,33.5594,44,"COOP","031962"
"031968","DES ARC",-91.4978,34.9772,61,"COOP","031968"
"031980","DEVILS DEN S",-94.2517,35.7800,408,"COOP","031980"
"032015","DIERKS",-94.0172,34.1267,143,"COOP","032015"
"032148","DUMAS",-91.5317,33.8847,50,"COOP","032148"
"032355","EUDORA",-91.1578,33.0686,41,"COOP","032355"
"032356","EUREKA SPRIN",-93.7917,36.4164,433,"COOP","032356"
"032475","FELSENTHAL L",-92.1236,33.0597,18,"COOP","032475"
"032540","FORDYCE",-92.4322,33.8228,70,"COOP","032540"
"032670","FULTON",-93.8136,33.6128,79,"COOP","032670"
"032700","GAMALIEL",-92.2456,36.4153,227,"COOP","032700"
"032760","GEORGETOWN",-91.4489,35.1278,61,"COOP","032760"
"032794","GILBERT",-92.7147,35.9914,189,"COOP","032794"
"032842","GLENWOOD",-93.5350,34.3289,168,"COOP","032842"
"032922","GRAVELLY 1 E",-93.6761,34.8758,152,"COOP","032922"
"032930","GRAVETTE",-94.4481,36.4261,384,"COOP","032930"
"032946","GREEN FOREST",-93.4278,36.3392,415,"COOP","032946"
"032962","GREENBRIER",-92.3619,35.2353,101,"COOP","032962"
"032978","GREERS FERRY",-91.9997,35.5206,161,"COOP","032978"
"033101","HAMPTON",-92.4658,33.5375,61,"COOP","033101"
"033132","HARDY",-91.5056,36.2747,201,"COOP","033132"
"033164","HARRISON",-93.1219,36.2236,345,"COOP","033164"
"033428","HOPE 3 NE",-93.5561,33.7089,114,"COOP","033428"
"033442","HORATIO",-94.3586,33.9350,103,"COOP","033442"
"033466","HOT SPRINGS",-93.0522,34.5144,207,"COOP","033466"
