This file contains a list of stations that provided input data to the PRISM run that produced the grid associated with this stn.csv file.
ID,NAME,LON,LAT,ELEV(m),Network,stnid
"CXKI","KIRKLAND LAK",-80.0000,48.1500,324,"ASOS","CXKI"
"CXMD","MORDEN",-98.1200,49.2200,0,"ASOS","CXMD"
"CXPC","PARRY SOUND",-80.0500,45.3500,176,"ASOS","CXPC"
"CXSC","SCHULER AGDM",-110.0833,50.3000,800,"ASOS","CXSC"
"CXTO","TORONTO CITY",-79.4000,43.6667,113,"ASOS","CXTO"
"CXVN","VINELAND (AU",-79.4000,43.1833,79,"ASOS","CXVN"
"CXWM","WRENTHAN AGD",-112.1167,49.5000,944,"ASOS","CXWM"
"CXWN","WINNIPEG_THE",-97.1300,49.8800,230,"ASOS","CXWN"
"CXZV","SEPT ILES",-66.2500,50.2167,52,"ASOS","CXZV"
"CYAM","SAULT STE MA",-84.5200,46.4800,192,"ASOS","CYAM"
"CYBC","BAIE COMEAU",-68.2000,49.1300,22,"ASOS","CYBC"
"CYBG","BAGOTVILLE(C",-71.0000,48.3300,159,"ASOS","CYBG"
"CYBN","BORDEN",-79.9300,44.2700,223,"ASOS","CYBN"
"CYBR","BRANDON AIRP",-99.9500,49.9200,409,"ASOS","CYBR"
"CYCX","GAGETOWN  (C",-66.4300,45.8300,51,"ASOS","CYCX"
"CYEN","ESTEVAN AIRP",-102.9700,49.2200,581,"ASOS","CYEN"
"CYFC","FREDERICTON",-66.5300,45.8700,20,"ASOS","CYFC"
"CYGK","KINGSTON ARP",-76.6000,44.2200,93,"ASOS","CYGK"
"CYGQ","GERALDTON AI",-86.9300,49.7800,351,"ASOS","CYGQ"
"CYHD","DRYDEN AIRPO",-92.7500,49.8300,413,"ASOS","CYHD"
"CYHE","HOPE AIRPORT",-121.4800,49.3700,39,"ASOS","CYHE"
"CYHM","HAMILTON AIR",-79.9300,43.1700,237,"ASOS","CYHM"
"CYHU","SAINT HUBERT",-73.4200,45.5200,27,"ASOS","CYHU"
"CYKA","KAMLOOPS AIR",-120.4500,50.7000,346,"ASOS","CYKA"
"CYKF","WATERLOO WEL",-80.3800,43.4700,317,"ASOS","CYKF"
"CYKZ","TORONTO BUTT",-79.3700,43.8700,198,"ASOS","CYKZ"
"CYLW","KELOWNA APT",-119.3800,49.9700,430,"ASOS","CYLW"
"CYMX","MONTREAL/MIR",-74.0300,45.6800,82,"ASOS","CYMX"
"CYNM","MATAGAMI AIR",-77.8200,49.7700,281,"ASOS","CYNM"
"CYOW","OTTAWA INTL",-75.6700,45.3200,114,"ASOS","CYOW"
"CYOY","VALCARTIER A",-71.5000,46.9000,168,"ASOS","CYOY"
"CYPQ","PETERBOROUGH",-78.3700,44.2300,191,"ASOS","CYPQ"
"CYQA","MUSKOKA AIRP",-79.3000,44.9700,282,"ASOS","CYQA"
"CYQB","QUEBEC AIRPO",-71.3800,46.8000,73,"ASOS","CYQB"
"CYQG","WINDSOR AIRP",-82.9700,42.2700,190,"ASOS","CYQG"
"CYQI","YARMOUTH AIR",-66.0800,43.8300,43,"ASOS","CYQI"
"CYQK","KENORA AIRPO",-94.3700,49.7800,411,"ASOS","CYQK"
"CYQL","LETHBRIDGE A",-112.8000,49.6300,929,"ASOS","CYQL"
"CYQQ","COMOX (CAN-M",-124.9000,49.7200,24,"ASOS","CYQQ"
"CYQR","REGINA AIRPO",-104.6700,50.4300,577,"ASOS","CYQR"
"CYQT","THUNDER BAY",-89.3200,48.3700,199,"ASOS","CYQT"
"CYRJ","ROBERVAL AIR",-72.2700,48.5200,179,"ASOS","CYRJ"
"CYRV","REVELSTOKE A",-118.1800,50.9700,443,"ASOS","CYRV"
"CYSB","SUDBURY AIRP",-80.8000,46.6200,348,"ASOS","CYSB"
"CYSC","SHERBROOKE A",-71.6800,45.4300,241,"ASOS","CYSC"
"CYTR","TRENTON (CAN",-77.5300,44.1200,86,"ASOS","CYTR"
"CYTS","TIMMINS AIRP",-81.3700,48.5700,295,"ASOS","CYTS"
"CYTZ","TORONTO IL A",-79.4000,43.6300,77,"ASOS","CYTZ"
"CYUL","MONTREAL/DOR",-73.7500,45.4700,36,"ASOS","CYUL"
"CYUY","ROUYN AIRPOR",-78.8300,48.2000,301,"ASOS","CYUY"
"CYVO","VAL D'OR AIR",-77.7800,48.0700,337,"ASOS","CYVO"
"CYVR","VANCOUVER IN",-123.1700,49.1800,2,"ASOS","CYVR"
"CYVV","WIARTON AIRP",-81.1000,44.7500,222,"ASOS","CYVV"
"CYWA","PETAWAWA A,O",-77.3200,45.9500,130,"ASOS","CYWA"
"CYWG","WINNIPEG INT",-97.2300,49.9000,239,"ASOS","CYWG"
"CYXC","CRANBROOK AI",-115.7800,49.6000,939,"ASOS","CYXC"
"CYXH","MEDICINE HAT",-110.7200,50.0200,716,"ASOS","CYXH"
"CYXL","SIOUX LOOKOU",-91.9000,50.1200,390,"ASOS","CYXL"
"CYXR","EARLTON AIRP",-79.8500,47.7000,243,"ASOS","CYXR"
"CYXU","LONDON AIRPO",-81.1500,43.0300,278,"ASOS","CYXU"
"CYXX","ABBOTSFORD A",-122.3700,49.0300,58,"ASOS","CYXX"
"CYYB","NORTH BAY AI",-79.4300,46.3500,371,"ASOS","CYYB"
"CYYF","PENTICTON AI",-119.6000,49.4700,344,"ASOS","CYYF"
"CYYJ","VICTORIA INT",-123.4300,48.6500,19,"ASOS","CYYJ"
"CYYN","SWIFT CURREN",-107.6800,50.2800,818,"ASOS","CYYN"
"CYYU","KAPUSKASING",-82.4700,49.4200,227,"ASOS","CYYU"
"CYYW","ARMSTRONG AI",-88.9097,50.2903,322,"ASOS","CYYW"
"CYYY","MONT JOLI AI",-68.2200,48.6000,52,"ASOS","CYYY"
"CYYZ","TORONTO/PEAR",-79.6300,43.6700,173,"ASOS","CYYZ"
"CYZE","GORE BAY AIR",-82.5700,45.8800,193,"ASOS","CYZE"
"CYZR","SARNIA AIRPO",-82.3200,43.0000,181,"ASOS","CYZR"
"CYZV","SEPT-ILES AI",-66.2700,50.2200,55,"ASOS","CYZV"
"CZCR","CHARLO AIRPO",-66.3167,47.9667,38,"ASOS","CZCR"
"CZEL","ELORA RCS",-80.4167,43.6500,377,"ASOS","CZEL"
"CZMJ","MOOSE JAW",-105.5667,50.3333,577,"ASOS","CZMJ"
"CZPC","PINCHER CREE",-114.0000,49.5200,1190,"ASOS","CZPC"
"CZTB","THUNDER BAY",-89.3167,48.3667,199,"ASOS","CZTB"
"K04V","SAGUACHE MUN",-106.1686,38.0972,2385,"ASOS","K04V"
"K04W","FIELD OF DRE",-92.8953,46.0228,311,"ASOS","K04W"
"K08D","STANLEY MUNI",-102.4064,48.3008,684,"ASOS","K08D"
"K0A9","ELIZABETHTON",-82.1733,36.3711,486,"ASOS","K0A9"
"K0E0","MORIARTY AIR",-106.0050,34.9822,1889,"ASOS","K0E0"
"K0F2","BOWIE MUNICI",-97.7756,33.6017,336,"ASOS","K0F2"
"K0J4","FLORALA MUNI",-86.3117,31.0425,96,"ASOS","K0J4"
"K0VG","LEE COUNTY A",-83.2178,36.6542,430,"ASOS","K0VG"
"K12N","ANDOVER/AERO",-74.7367,41.0089,177,"ASOS","K12N"
"K14Y","TODD FIELD A",-94.8739,45.8983,406,"ASOS","K14Y"
"K1A5","MACON COUNTY",-83.4192,35.2225,616,"ASOS","K1A5"
"K1A6","MIDDLESBORO-",-83.7375,36.6106,352,"ASOS","K1A6"
"K1F0","ARDMORE DOWN",-97.1225,34.1469,257,"ASOS","K1F0"
"K1H2","EFFINGHAM",-88.5333,39.0706,179,"ASOS","K1H2"
"K1P1","PLYMOUTH MUN",-71.7536,43.7792,154,"ASOS","K1P1"
"K1V4","ST. JOHNSBUR",-72.0194,44.4194,212,"ASOS","K1V4"
"K20U","BEACH AIRPOR",-103.9819,46.9253,840,"ASOS","K20U"
"K20V","MC ELROY AIR",-106.3689,40.0536,2259,"ASOS","K20V"
"K21D","LAKE ELMO AI",-92.8556,44.9975,284,"ASOS","K21D"
"K2DP","DARE COUNTY",-75.9000,35.6667,3,"ASOS","K2DP"
"K2G4","GARRETT COUN",-79.3394,39.5803,894,"ASOS","K2G4"
"K2W6","ST. MARY'S C",-76.5500,38.3153,43,"ASOS","K2W6"
"K2WX","BUFFALO (AMO",-103.5464,45.6044,915,"ASOS","K2WX"
"K36U","HEBER, HEBER",-111.4289,40.4819,1718,"ASOS","K36U"
"K3J7","GREENE COUNT",-83.1389,33.5978,206,"ASOS","K3J7"
"K3LF","LITCHFIELD M",-89.6747,39.1625,210,"ASOS","K3LF"
"K40B","CLAYTON LAKE",-69.5300,46.6200,314,"ASOS","K40B"
"K40J","PERRY-FOLEY",-83.5736,30.0719,13,"ASOS","K40J"
"K46D","CARRINGTON M",-99.1514,47.4511,490,"ASOS","K46D"
"K4A6","SCOTTSBORO M",-86.0058,34.6886,198,"ASOS","K4A6"
"K4A9","ISBELL FIELD",-85.7214,34.4736,267,"ASOS","K4A9"
"K4I3","KNOX COUNTY",-82.5261,40.3289,363,"ASOS","K4I3"
"K4M9","CORNING MUNI",-90.6481,36.4042,89,"ASOS","K4M9"
"K4MR","MELROSE GUNN",-103.8000,34.3000,1326,"ASOS","K4MR"
"K4O4","MCCURTAIN CO",-94.8594,33.9094,144,"ASOS","K4O4"
"K5C1","BOERNE STAGE",-98.6947,29.7239,414,"ASOS","K5C1"
"K5SM","SUNLIGHT",-107.3833,39.4333,3232,"ASOS","K5SM"
"K6R6","DRYDEN",-102.2131,30.0481,707,"ASOS","K6R6"
"K79J","ANDALUSIA/OP",-86.3833,31.3000,94,"ASOS","K79J"
"K7BM","COTTONWOOD P",-106.2167,38.7833,2995,"ASOS","K7BM"
"K8A0","ALBERTVILLE",-86.2558,34.2292,315,"ASOS","K8A0"
"K8D3","SISSETON MUN",-96.9914,45.6689,354,"ASOS","K8D3"
"K96D","WALHALLA MUN",-97.9028,48.9406,290,"ASOS","K96D"
"K9D7","CANDO MUNICI",-99.2364,48.4800,451,"ASOS","K9D7"
"K9L2","EDWARDS AIR",-117.8631,34.9908,701,"ASOS","K9L2"
"K9V9","CHAMBERLAIN",-99.3183,43.7667,516,"ASOS","K9V9"
"KAAA","LINCOLN/LOGA",-89.3350,40.1586,182,"ASOS","KAAA"
"KAAF","APALACHICOLA",-85.0247,29.7269,6,"ASOS","KAAF"
"KAAO","COLONEL JAME",-97.2189,37.7497,432,"ASOS","KAAO"
"KAAT","ALTURAS (WAS",-120.5644,41.4914,1333,"ASOS","KAAT"
"KABE","ALLENTOWN-BE",-75.4492,40.6508,120,"ASOS","KABE"
"KABI","ABILENE MUNI",-99.6817,32.4103,545,"ASOS","KABI"
"KABQ","ALBUQUERQUE",-106.6147,35.0417,1631,"ASOS","KABQ"
"KABR","ABERDEEN REG",-98.4131,45.4433,396,"ASOS","KABR"
"KABY","ALBANY MUNIC",-84.1944,31.5356,60,"ASOS","KABY"
"KACB","BELLAIRE",-85.1983,44.9883,190,"ASOS","KACB"
