This file contains a list of stations that provided input data to the PRISM run that produced the grid associated with this stn.csv file.
ID,NAME,LON,LAT,ELEV(m),Network,stnid
"016121","ONEONTA",-86.4692,33.9478,272,"COOP","016121"
"016129","OPELIKA",-85.4492,32.6592,195,"COOP","016129"
"016196","OWENS CROSS",-86.4453,34.5528,180,"COOP","016196"
"016847","REFORM",-88.0200,33.3753,73,"COOP","016847"
"016988","ROBERTSDALE",-87.7017,30.5650,49,"COOP","016988"
"017020","ROCKFORD 3 E",-86.1758,32.8711,228,"COOP","017020"
"017157","SAINT BERNAR",-86.8133,34.1736,244,"COOP","017157"
"017207","SAND MT SUBS",-85.9692,34.2872,335,"COOP","017207"
"017304","SCOTTSBORO",-86.0536,34.6736,187,"COOP","017304"
"017326","SEALE 3 ESE",-85.1233,32.2878,117,"COOP","017326"
"017366","SELMA",-87.0153,32.4100,24,"COOP","017366"
"017999","SYLACAUGA 4",-86.2114,33.2053,149,"COOP","017999"
"018024","TALLADEGA",-86.1350,33.4164,137,"COOP","018024"
"018209","THORSBY EXP",-86.6708,32.9206,207,"COOP","018209"
"018323","TROY",-85.9722,31.8075,152,"COOP","018323"
"018380","TUSCALOOSA A",-87.6092,33.2222,52,"COOP","018380"
"018385","TUSCALOOSA O",-87.5936,33.2097,46,"COOP","018385"
"018446","UNIONTOWN",-87.5153,32.4511,85,"COOP","018446"
"018469","VALLEY HEAD",-85.6128,34.5667,324,"COOP","018469"
"018517","VERNON",-88.1275,33.7392,91,"COOP","018517"
"018608","WADLEY NR 2",-85.5800,33.1272,213,"COOP","018608"
"018637","WALLACE 2 E",-87.1789,31.2097,62,"COOP","018637"
"018648","WALNUT GROVE",-86.3069,34.0661,259,"COOP","018648"
"018653","WALNUT HILL",-85.8936,32.7028,125,"COOP","018653"
"018673","WARRIOR LOCK",-87.8306,32.7744,21,"COOP","018673"
"018755","WEISS DAM",-85.8000,34.1333,180,"COOP","018755"
"018809","WEST BLOCTON",-87.1267,33.1178,152,"COOP","018809"
"018859","WETUMPKA",-86.2103,32.5906,78,"COOP","018859"
"018998","WINFIELD 2 S",-87.8475,33.9111,143,"COOP","018998"
"020080","AJO",-112.8617,32.3686,549,"COOP","020080"
"020288","APACHE JUNCT",-111.4814,33.4625,631,"COOP","020288"
"020380","ARIVACA",-111.3350,31.5722,1103,"COOP","020380"
"020404","ARIZONA CITY",-111.6928,32.7597,456,"COOP","020404"
"020586","BAGDAD",-113.1739,34.5972,1205,"COOP","020586"
"020672","BEAVER DAM",-113.9425,36.8969,572,"COOP","020672"
"020678","BELLEMONT NW",-111.8214,35.2300,2180,"COOP","020678"
"020683","BENSON 6 SE",-110.2403,31.8803,1125,"COOP","020683"
"020750","BETATAKIN",-110.5411,36.6778,2221,"COOP","020750"
"020775","BISBEE 1 WNW",-109.9289,31.4475,1695,"COOP","020775"
"020808","BLACK RIVER",-109.7517,33.4783,1849,"COOP","020808"
"020871","BLUE RIDGE R",-111.1892,34.6103,2097,"COOP","020871"
"021050","BULLHEAD CIT",-114.5678,35.1411,165,"COOP","021050"
"021248","CANYON DE CH",-109.5394,36.1533,1710,"COOP","021248"
"021282","CAREFREE",-111.9019,33.8161,771,"COOP","021282"
"021314","CASA GRANDE",-111.5367,32.9947,433,"COOP","021314"
"021330","CASCABEL",-110.4131,32.3208,959,"COOP","021330"
"021353","CASTLE HOT S",-112.3617,33.9825,607,"COOP","021353"
"021357","CATALINA SP",-110.9300,32.4175,814,"COOP","021357"
"021654","CHINO VALLEY",-112.4567,34.7569,1448,"COOP","021654"
"021664","CHIRICAHUA N",-109.3572,32.0061,1615,"COOP","021664"
"022109","CORDES",-112.1678,34.3053,1149,"COOP","022109"
"022140","CORONADO N M",-110.2542,31.3456,1598,"COOP","022140"
"022480","DESTINY RANC",-110.7311,32.2842,829,"COOP","022480"
"022527","DIAMOND M RA",-113.3669,35.2967,1670,"COOP","022527"
"022659","DOUGLAS",-109.5394,31.3450,1231,"COOP","022659"
"022754","DUNCAN",-109.1214,32.7481,1157,"COOP","022754"
"022782","EAST MESA",-111.6444,33.4192,463,"COOP","022782"
"023009","FLAGSTAFF 4",-111.7311,35.1611,2172,"COOP","023009"
"023190","FOUNTAIN HIL",-111.7131,33.6028,482,"COOP","023190"
"023448","GISELA",-111.2758,34.1111,884,"COOP","023448"
"023668","GREEN VALLEY",-110.9978,31.8931,884,"COOP","023668"
"023828","HAPPY JACK R",-111.4139,34.7433,2280,"COOP","023828"
"023961","HEBER BLACK",-110.5581,34.3925,2009,"COOP","023961"
"024453","JEROME",-112.1114,34.7522,1509,"COOP","024453"
"024534","KARTCHNER CA",-110.3550,31.8350,1430,"COOP","024534"
"024761","LAKE HAVASU",-114.3600,34.5028,143,"COOP","024761"
"024977","LITCHFIELD P",-112.3667,33.5000,314,"COOP","024977"
"025412","MC NARY 2 N",-109.8589,34.1142,2237,"COOP","025412"
"025418","MC NEAL",-109.6686,31.6017,1271,"COOP","025418"
"025494","METEOR CRATE",-111.0167,35.0333,1584,"COOP","025494"
"025635","MONTEZUMA CA",-111.8381,34.6106,969,"COOP","025635"
"025825","NATURAL BRID",-111.4500,34.3167,1406,"COOP","025825"
"025924","NOGALES 6 N",-110.9642,31.4447,1085,"COOP","025924"
"026117","ORACLE STATE",-110.7317,32.6100,1401,"COOP","026117"
"026132","ORGAN PIPE C",-112.8003,31.9556,511,"COOP","026132"
"026190","PAINTED DESE",-109.7814,35.0653,1756,"COOP","026190"
"026194","PAINTED ROCK",-113.0317,33.0772,183,"COOP","026194"
"026282","PATAGONIA #2",-110.7517,31.5481,1277,"COOP","026282"
"026353","PEARCE SUNSI",-109.8378,31.9356,1326,"COOP","026353"
"026468","PETRIFIED FO",-109.8850,34.7994,1660,"COOP","026468"
"026471","PHANTOM RANC",-112.0958,36.1050,771,"COOP","026471"
"026513","PICACHO 8 SE",-111.4014,32.6467,558,"COOP","026513"
"026601","PINETOP 2E",-109.9219,34.1242,2195,"COOP","026601"
"026603","PINNACLE PEA",-111.8606,33.7275,782,"COOP","026603"
"026616","PIPE SPRINGS",-112.7386,36.8586,1500,"COOP","026616"
"026653","PLEASANT VAL",-110.9442,34.0989,1539,"COOP","026653"
"026716","PORTAL 4 SW",-109.2058,31.8828,1643,"COOP","026716"
"026796","PRESCOTT",-112.4322,34.5706,1586,"COOP","026796"
"026865","QUARTZSITE",-114.2272,33.6650,267,"COOP","026865"
"027036","REDINGTON",-110.4667,32.3903,896,"COOP","027036"
"027187","ROBSON RCH",-111.6314,32.8117,456,"COOP","027187"
"027390","SAFFORD AGRI",-109.6808,32.8150,900,"COOP","027390"
"027398","SAGUARO NAT'",-110.7369,32.1797,936,"COOP","027398"
"027435","SAINT JOHNS",-109.4028,34.5172,1765,"COOP","027435"
"027480","SAN CARLOS R",-110.5261,33.1819,772,"COOP","027480"
"027530","SAN MANUEL",-110.6339,32.6014,1055,"COOP","027530"
"027560","SAN SIMON",-109.2256,32.2714,1100,"COOP","027560"
"027619","SASABE",-111.5436,31.4831,1094,"COOP","027619"
"027622","SASABE 7 NW",-111.6022,31.6036,1166,"COOP","027622"
"027625","SASABE 6 NNE",-111.5047,31.5717,1065,"COOP","027625"
"027716","SELIGMAN",-112.8797,35.3322,1600,"COOP","027716"
"027855","SHOW LOW AIR",-110.0075,34.2639,1954,"COOP","027855"
"027880","SIERRA VISTA",-110.2847,31.5553,1402,"COOP","027880"
"028329","SUNSET CRATE",-111.5436,35.3694,2128,"COOP","028329"
"028396","TACNA 3 NE",-113.9192,32.7225,99,"COOP","028396"
"028468","TEEC NOS POS",-109.0900,36.9233,1612,"COOP","028468"
"028499","TEMPE ASU",-111.9294,33.4197,364,"COOP","028499"
"028619","TOMBSTONE",-110.0569,31.7056,1405,"COOP","028619"
"028795","TUCSON 17 NW",-111.1961,32.2542,781,"COOP","028795"
"028865","TUMACACORI N",-111.0497,31.5678,996,"COOP","028865"
"028904","TUZIGOOT",-112.0264,34.7706,1058,"COOP","028904"
"028998","VAIL 7 N",-110.7247,32.1264,908,"COOP","028998"
"029156","WALNUT CANYO",-111.5067,35.1706,2038,"COOP","029156"
"029158","WALNUT CREEK",-112.8097,34.9281,1551,"COOP","029158"
"029166","WALNUT GROVE",-112.5619,34.3117,1147,"COOP","029166"
"029334","WILLCOX",-109.8497,32.2611,1279,"COOP","029334"
"029542","WUPATKI NM",-111.3703,35.5247,1496,"COOP","029542"
"029634","YOUNGTOWN",-112.3014,33.5950,346,"COOP","029634"
"030006","ABBOTT",-94.2025,35.0764,190,"COOP","030006"
"030064","ALICIA 2 NNE",-91.0583,35.9289,77,"COOP","030064"
"030130","ALUM FORK",-92.8417,34.7961,213,"COOP","030130"
"030178","ANTOINE",-93.4217,34.0358,87,"COOP","030178"
"030240","ARKANSAS POS",-91.3444,34.0250,59,"COOP","030240"
"030286","ASHDOWN 4 SS",-94.0997,33.6192,98,"COOP","030286"
"030326","AUGUSTA 2 NW",-91.3936,35.2956,59,"COOP","030326"
"030458","BATESVILLE L",-91.7944,35.8306,174,"COOP","030458"
"030460","BATESVILLE L",-91.6389,35.7600,88,"COOP","030460"
"030536","BEEDEVILLE 4",-91.0561,35.4583,67,"COOP","030536"
"030582","BENTON",-92.6006,34.5675,94,"COOP","030582"
"030664","BIG FORK 1 S",-93.9567,34.4692,335,"COOP","030664"
"030724","BISMARCK 2 S",-93.1444,34.2872,152,"COOP","030724"
"030746","BLACK ROCK",-91.1039,36.1067,73,"COOP","030746"
"030764","BLAKELY MOUN",-93.1947,34.5697,130,"COOP","030764"
"030814","BOGG SPRINGS",-94.4122,34.3267,358,"COOP","030814"
"030820","BONNERDALE 4",-93.4231,34.3667,188,"COOP","030820"
"030832","BOONEVILLE 3",-93.9089,35.1047,213,"COOP","030832"
"030842","BOTKINBURG 3",-92.4708,35.7200,395,"COOP","030842"
"031102","CABOT 4 SW",-92.0064,34.9817,91,"COOP","031102"
"031120","CALAMINE",-91.4328,36.0111,130,"COOP","031120"
"031132","CALICO ROCK",-92.1636,36.1092,107,"COOP","031132"
"031152","CAMDEN 1",-92.8236,33.5900,35,"COOP","031152"
"031191","CANE CREEK S",-91.7711,33.9153,79,"COOP","031191"
"031310","CENTER RIDGE",-92.5672,35.3228,195,"COOP","031310"
"031328","CENTERVILLE",-93.1700,35.1075,104,"COOP","031328"
"031457","CLARKSVILLE",-93.4036,35.5328,259,"COOP","031457"
"031492","CLINTON",-92.4639,35.5789,165,"COOP","031492"
"031582","COMPTON",-93.3081,36.0919,660,"COOP","031582"
"031596","CONWAY",-92.4289,35.0842,96,"COOP","031596"
"031632","CORNING",-90.5858,36.4197,85,"COOP","031632"
"031666","COVE",-94.4175,34.4314,323,"COOP","031666"
"031730","CROSSETT 2 S",-91.9492,33.1111,39,"COOP","031730"
"031750","CRYSTAL VALL",-92.4500,34.6886,108,"COOP","031750"
"031829","DAMASCUS 2 N",-92.3833,35.4047,207,"COOP","031829"
"031834","DANVILLE",-93.3944,35.0386,114,"COOP","031834"
"031838","DARDANELLE",-93.1675,35.2342,113,"COOP","031838"
"031910","DEGRAY LAKE",-93.1486,34.2531,149,"COOP","031910"
"031968","DES ARC",-91.4978,34.9772,61,"COOP","031968"
"032355","EUDORA",-91.1578,33.0686,41,"COOP","032355"
"032366","EVENING SHAD",-91.6142,36.0811,152,"COOP","032366"
"032444","FAYETTEVILLE",-94.1744,36.1006,387,"COOP","032444"
"032540","FORDYCE",-92.4322,33.8228,70,"COOP","032540"
"032544","FOREMAN",-94.3814,33.7164,122,"COOP","032544"
"032700","GAMALIEL",-92.2456,36.4153,227,"COOP","032700"
"032760","GEORGETOWN",-91.4489,35.1278,61,"COOP","032760"
"032794","GILBERT",-92.7147,35.9914,189,"COOP","032794"
"032922","GRAVELLY 1 E",-93.6761,34.8758,152,"COOP","032922"
"032930","GRAVETTE",-94.4481,36.4261,384,"COOP","032930"
"033132","HARDY",-91.5056,36.2747,201,"COOP","033132"
"033164","HARRISON",-93.1219,36.2236,345,"COOP","033164"
"033200","HATTIEVILLE",-92.7806,35.2883,110,"COOP","033200"
"033242","HELENA",-90.5903,34.5211,59,"COOP","033242"
"033361","HINDSVILLE 1",-93.8214,36.2769,436,"COOP","033361"
"033428","HOPE 3 NE",-93.5561,33.7089,114,"COOP","033428"
"033466","HOT SPRINGS",-93.0522,34.5144,207,"COOP","033466"
"033600","JASPER",-93.1883,36.0006,256,"COOP","033600"
"033704","JESSIEVILLE",-93.0572,34.7011,220,"COOP","033704"
"033734","JONESBORO 2",-90.6881,35.8486,96,"COOP","033734"
"033821","KEISER",-90.0964,35.6872,71,"COOP","033821"
"033831","KELSO 3 NW",-91.3397,33.8178,44,"COOP","033831"
"033862","KEO",-92.0072,34.6053,70,"COOP","033862"
"033909","KINGSTON 2S",-93.5206,36.0086,654,"COOP","033909"
"034106","LEAD HILL",-92.9094,36.4211,226,"COOP","034106"
"034185","LEWISVILLE",-93.5678,33.3614,104,"COOP","034185"
"034290","LONG POOL",-93.1661,35.5058,184,"COOP","034290"
"034548","MAGNOLIA",-93.2336,33.2506,97,"COOP","034548"
"034562","MALVERN",-92.8283,34.3817,95,"COOP","034562"
"034572","MAMMOTH SPRI",-91.5350,36.4947,153,"COOP","034572"
"034638","MARIANNA 2 S",-90.7661,34.7336,71,"COOP","034638"
"034666","MARSHALL",-92.6394,35.9156,309,"COOP","034666"
"034746","MELBOURNE 5W",-91.9822,36.0822,152,"COOP","034746"
"034756","MENA",-94.2494,34.5731,344,"COOP","034756"
"034936","MORO BAY STA",-92.3658,33.3014,27,"COOP","034936"
"034938","MORRILTON",-92.7672,35.1581,104,"COOP","034938"
"035018","MOUNTAINBURG",-94.1542,35.6494,242,"COOP","035018"
"035036","MOUNTAIN HOM",-92.3939,36.3458,244,"COOP","035036"
"035046","MOUNTAIN VIE",-92.1042,35.9147,238,"COOP","035046"
"035079","MURFREESBORO",-93.7019,34.0783,121,"COOP","035079"
"035112","NASHVILLE",-93.8514,33.9303,122,"COOP","035112"
"035186","NEWPORT",-91.2744,35.6042,69,"COOP","035186"
"035358","ODEN 1 SE",-93.7667,34.6008,244,"COOP","035358"
"035512","OZARK 2",-93.8683,35.5125,253,"COOP","035512"
"035514","OZONE",-93.4436,35.6431,579,"COOP","035514"
"035591","PARKS",-93.9606,34.8186,185,"COOP","035591"
"035691","PERRY",-92.7997,35.0478,91,"COOP","035691"
"035754","PINE BLUFF",-92.0189,34.2256,66,"COOP","035754"
"035760","PINE RIDGE",-93.9011,34.5833,256,"COOP","035760"
"035820","POCAHONTAS 1",-90.9681,36.2639,96,"COOP","035820"
"035831","POINSETT STA",-90.6872,35.5325,105,"COOP","035831"
"035866","PORTLAND",-91.5044,33.2381,37,"COOP","035866"
"035908","PRESCOTT",-93.3767,33.7975,94,"COOP","035908"
"036008","RATCLIFF",-93.8767,35.3050,141,"COOP","036008"
"036253","ROHWER 2 NNE",-91.2703,33.8100,46,"COOP","036253"
"036376","SAINT CHARLE",-91.1272,34.3767,61,"COOP","036376"
"036380","SAINT FRANCI",-90.1469,36.4519,91,"COOP","036380"
"036393","ST PAUL",-93.7672,35.8236,424,"COOP","036393"
"036403","SALEM",-91.8036,36.3561,207,"COOP","036403"
"036506","SEARCY",-91.7164,35.2683,70,"COOP","036506"
"036562","SHERIDAN",-92.3914,34.3019,76,"COOP","036562"
"036768","SPARKMAN",-92.8267,33.9153,52,"COOP","036768"
"036918","STUTTGART",-91.5578,34.4978,65,"COOP","036918"
"036928","SUBIACO",-93.6369,35.3028,152,"COOP","036928"
"037488","WALDRON",-94.1942,34.8992,206,"COOP","037488"
"037712","WEST MEMPHIS",-90.1806,35.1242,66,"COOP","037712"
"037963","WINSLOW 7NE",-94.0203,35.8550,667,"COOP","037963"
"038052","WYNNE",-90.7964,35.2547,79,"COOP","038052"
"040010","ACAMPO 5 NE",-121.2031,38.2189,27,"COOP","040010"
"040029","ADIN RS",-120.9447,41.1936,1279,"COOP","040029"
"040136","ALPINE",-116.7747,32.8381,529,"COOP","040136"
"040144","ALTADENA",-118.1383,34.1819,344,"COOP","040144"
"040176","AMBOY",-115.7500,34.5667,195,"COOP","040176"
"040192","ANAHEIM",-117.8425,33.8647,102,"COOP","040192"
"040212","ANGWIN PAC U",-122.4406,38.5731,523,"COOP","040212"
"040343","ASH MOUNTAIN",-118.8253,36.4914,521,"COOP","040343"
"040379","AUBERRY 2 NW",-119.5128,37.0919,637,"COOP","040379"
"040444","BAKERSFIELD",-119.0508,35.4186,143,"COOP","040444"
"040449","BALCH POWER",-119.0883,36.9092,524,"COOP","040449"
"040521","BARSTOW",-117.0219,34.8928,677,"COOP","040521"
"040673","BEN LOMOND N",-122.0797,37.0856,128,"COOP","040673"
"040693","BERKELEY",-122.2589,37.8744,94,"COOP","040693"
"040741","BIG BEAR LAK",-116.9039,34.2442,2060,"COOP","040741"
"040790","BIG SUR STAT",-121.7803,36.2472,61,"COOP","040790"
"040798","BIG TUJUNGA",-118.1872,34.2942,706,"COOP","040798"
"040931","BOCA",-120.0936,39.3886,1699,"COOP","040931"
"040943","BODIE",-119.0142,38.2119,2551,"COOP","040943"
"040983","BORREGO DESE",-116.4144,33.2314,245,"COOP","040983"
"041072","BRIDGEPORT",-119.2286,38.2575,1972,"COOP","041072"
"041130","BRUSH CREEK",-121.3453,39.6950,1085,"COOP","041130"
"041149","BUCKHORN",-121.8464,40.8669,1158,"COOP","041149"
"041159","BUCKS CREEK",-121.3511,39.9178,564,"COOP","041159"
"041194","BURBANK VALL",-118.3481,34.1867,200,"COOP","041194"
"041244","BUTTONWILLOW",-119.4731,35.4047,82,"COOP","041244"
"041253","CACHUMA LAKE",-119.9808,34.5825,238,"COOP","041253"
"041277","CALAVERAS BI",-120.3114,38.2769,1431,"COOP","041277"
"041316","CALLAHAN",-122.8044,41.3111,971,"COOP","041316"
"041424","CAMPO",-116.4728,32.6233,802,"COOP","041424"
"041428","CAMP PARDEE",-120.8433,38.2486,201,"COOP","041428"
"041497","CANYON DAM",-121.0886,40.1706,1390,"COOP","041497"
"041534","CARMEL VALLE",-121.7244,36.4806,146,"COOP","041534"
"041697","CHERRY VALLE",-119.9161,37.9747,1452,"COOP","041697"
"041700","CHESTER",-121.2422,40.3033,1381,"COOP","041700"
"041715","CHICO UNIVER",-121.8211,39.6911,56,"COOP","041715"
"041738","CHIRIACO SUM",-115.7206,33.6617,520,"COOP","041738"
"041758","CHULA VISTA",-117.0858,32.6400,17,"COOP","041758"
"041886","COFFEE CREEK",-122.7086,41.0894,762,"COOP","041886"
"041907","COLEMAN FISH",-122.1433,40.4000,128,"COOP","041907"
"041912","COLFAX",-120.9544,39.0997,732,"COOP","041912"
"041916","COLGATE P H",-121.1922,39.3308,181,"COOP","041916"
"041948","COLUSA 2 SSW",-122.0297,39.1806,15,"COOP","041948"
"041967","CONCORD WAST",-122.0692,37.9833,12,"COOP","041967"
"041990","COPCO NO 1 D",-122.3378,41.9797,824,"COOP","041990"
