This file contains a list of stations that provided input data to the PRISM run that produced the grid associated with this stn.csv file.
Station,Name,Longitude,Latitude,Elevation(m),Network
"15C06S","HEMLOCK BUTT",-115.6336,46.4811,1771,"SNOTEL"
"090969","BLAIRSVILLE",-83.9333,34.8500,584,"COOP"
"092318","COVINGTON",-83.8667,33.6000,235,"COOP"
"092485","DALLAS 7 NE",-84.7500,33.9833,335,"COOP"
"258110","STANTON",-97.2333,41.9500,454,"COOP"
"042709","EL CAPITAN D",-116.8167,32.8833,183,"COOP"
"BNV","BOONVILLE",-123.3410,38.9870,256,"CDEC"
"158446","WARSAW MARKL",-84.9672,38.7744,142,"COOP"
"419952","YOAKUM",-97.1333,29.2833,99,"COOP"
"397062","REDIG 11 NE",-103.3833,45.3833,936,"COOP"
"147397","SHARON SPRIN",-101.7500,38.9000,1052,"COOP"
"476330","OSHKOSH",-88.5500,44.0333,229,"COOP"
"094230","HELEN",-83.7167,34.7000,439,"COOP"
"094594","IRWINTON 4 W",-83.2333,32.8333,157,"COOP"
"048928","TIGER CREEK",-120.5000,38.4500,718,"COOP"
"303346","GOUVERNEUR 3",-75.5167,44.3500,128,"COOP"
"055236","LOVELAND NCW",-105.1167,40.4000,1536,"COOP"
"404858","KINGSPORT",-82.5275,36.5194,391,"COOP"
"357631","SCOTTS MILLS",-122.5167,44.9500,706,"COOP"
"051660","CLIMAX",-106.1667,39.3667,3450,"COOP"
"098740","TOCCOA",-83.3167,34.5833,311,"COOP"
"10C22S","ONION PARK",-110.8528,46.9139,2259,"SNOTEL"
"116446","OLNEY 2 S",-88.0667,38.7000,137,"COOP"
"10C09S","DEADMAN CREE",-110.6758,46.7931,1966,"SNOTEL"
"471205","BURLINGTON",-88.2500,42.6500,229,"COOP"
"297254","RAMON 8 SW",-105.0000,34.1500,1574,"COOP"
"317319","ROANOKE RAPI",-77.6667,36.4833,64,"COOP"
"279966","YORK POND",-71.3333,44.5000,466,"COOP"
"133487","GRUNDY CENTE",-92.7833,42.3667,311,"COOP"
"046657","PALOMAR MOUN",-116.8333,33.3833,1692,"COOP"
"100347","ARBON 2 NW",-112.5833,42.5000,1588,"COOP"
"250050","AINSWORTH",-99.8500,42.5500,765,"COOP"
"301401","CHAZY",-73.4333,44.8833,52,"COOP"
"241470","CANYON FERRY",-111.7333,46.6500,1119,"COOP"
"163433","GALLIANO",-90.3000,29.4500,2,"COOP"
"267369","SEARCHLIGHT",-114.9167,35.4667,1079,"COOP"
"018469","VALLEY HEAD",-85.6167,34.5667,324,"COOP"
"214534","LAKE WILSON",-95.9500,44.0000,509,"COOP"
"343358","FREEDOM",-99.1167,36.7667,465,"COOP"
"265132","MIDDLEGATE L",-118.0167,39.2833,1402,"COOP"
"07E33S","BURGESS JUNC",-107.5333,44.7833,2402,"SNOTEL"
"471416","CHARMANY FAR",-89.4667,43.0500,277,"COOP"
"458959","WAPATO",-120.4167,46.4333,256,"COOP"
"082441","DUCK KEY",-80.9167,24.7667,2,"COOP"
"101551","CASTLEFORD 2",-114.8667,42.5500,1166,"COOP"
"424508","KANAB",-112.5167,37.0500,1506,"COOP"
"19A13S","MOSES MTN",-119.0814,48.3614,1615,"SNOTEL"
"149080","YATES CENTER",-95.7167,37.8667,320,"COOP"
"411430","CANYON",-101.9333,34.9833,1094,"COOP"
"238043","STEELVILLE 2",-91.3667,38.0000,213,"COOP"
"048606","STRAWBERRY V",-121.1000,39.5667,1161,"COOP"
"204967","LUPTON 1 S",-84.0167,44.4167,274,"COOP"
"BRR","BARREL SPRIN",-119.9250,41.9160,1740,"CDEC"
"338822","WAUSEON WATE",-84.1500,41.5167,229,"COOP"
"171833","DANFORTH",-67.8667,45.6667,116,"COOP"
"334189","KENTON",-83.6000,40.6500,303,"COOP"
"013645","HAMILTON 3 S",-87.9833,34.1000,133,"COOP"
"249240","YELLOWTAIL D",-107.9333,45.3167,1007,"COOP"
"101671","CHILLY BARTO",-113.8333,43.9833,1908,"COOP"
"040931","BOCA",-120.1000,39.3833,1699,"COOP"
"404876","KINGSTON SPR",-87.1000,36.1167,166,"COOP"
"13773","QUANTICO MCA",-77.3000,38.5000,4,"WBAN"
"347012","PERRY",-97.3000,36.2833,312,"COOP"
"317615","SALISBURY",-80.4833,35.6833,213,"COOP"
"089176","VENICE",-82.4333,27.1000,2,"COOP"
"301436","CHERRY VALLE",-74.7333,42.8167,415,"COOP"
"243929","HARLEM 4 W",-108.8667,48.5500,720,"COOP"
"138755","WAUKON 1 NNE",-91.4667,43.2833,344,"COOP"
"102444","DEER FLAT DA",-116.7500,43.5833,765,"COOP"
"06P10S","SENORITA DIV",-106.8333,36.0019,2621,"SNOTEL"
"205073","MANISTIQUE",-86.2500,45.9500,176,"COOP"
"021050","BULLHEAD CIT",-114.5667,35.1333,165,"COOP"
"423097","GARFIELD",-112.2000,40.7167,1320,"COOP"
"026037","OAK CREEK CA",-111.7500,34.9667,1547,"COOP"
"085973","MOUNTAIN LAK",-81.6000,27.9333,38,"COOP"
"030536","BEEDEVILLE 4",-91.0561,35.4583,67,"COOP"
"344567","JAY TOWER",-94.7967,36.4236,320,"COOP"
"12B17S","WOOD CREEK",-112.8131,47.4494,1817,"SNOTEL"
"313101","FLETCHER 2 N",-82.4833,35.4500,668,"COOP"
"258905","WAHOO",-96.6333,41.2167,387,"COOP"
"397073","RED OWL",-102.5500,44.7000,844,"COOP"
"487260","PINEDALE",-109.8667,42.8667,2187,"COOP"
"10S01S","WORKMAN CREE",-110.9175,33.8122,2103,"SNOTEL"
"351433","CASCADIA",-122.4833,44.4000,262,"COOP"
"113320","GALESBURG",-90.3833,40.9500,235,"COOP"
"091665","CARTERSVILLE",-84.7833,34.2167,219,"COOP"
"317056","RAEFORD",-79.2333,35.0000,76,"COOP"
"105414","LOWMAN",-115.6167,44.0833,1195,"COOP"
"BSF","BALLS FERRY",-122.1930,40.4170,110,"CDEC"
"152214","DIX DAM",-84.7167,37.8000,265,"COOP"
"BSH","BISHOP PASS",-118.5570,37.1000,3414,"CDEC"
"364853","LAURELTON CE",-77.2167,40.9000,244,"COOP"
"010583","BAY MINETTE",-87.7833,30.9167,85,"COOP"
"146128","OTTAWA",-95.2833,38.6167,274,"COOP"
"347862","SALLISAW 2 N",-94.8000,35.4500,152,"COOP"
"089566","WEWAHITCHKA",-85.2000,30.1167,13,"COOP"
"105462","MACKAY RANGE",-113.6333,43.9167,1797,"COOP"
"134063","INDIANOLA",-93.5500,41.3667,287,"COOP"
"408522","SPARTA",-85.4667,35.9500,311,"COOP"
"313784","HAMLET",-79.7000,34.9000,107,"COOP"
"237506","SALEM",-91.5333,37.6333,366,"COOP"
"474195","KEWAUNEE",-87.5167,44.4667,200,"COOP"
"426601","PANGUITCH",-112.4333,37.8167,2015,"COOP"
"457544","SEQUIM 2 E",-123.0667,48.0833,15,"COOP"
"BSS","BROOKS",-122.1420,38.7190,110,"CDEC"
"106152","MOSCOW U OF",-116.9667,46.7167,811,"COOP"
"103771","GRANGEVILLE",-116.1167,45.9333,1024,"COOP"
"420074","ALTAMONT",-110.2833,40.3500,1942,"COOP"
"041428","CAMP PARDEE",-120.8433,38.2486,201,"COOP"
"450013","ABERDEEN 20",-123.7000,47.2667,133,"COOP"
"484760","HULETT",-104.6000,44.6833,1145,"COOP"
"020100","ALAMO DAM",-113.5778,34.2281,393,"COOP"
"130807","BOONE",-93.8911,42.0425,320,"COOP"
"352876","FIELDS",-118.6833,42.2667,1295,"COOP"
"416368","NIXON",-97.7667,29.2667,119,"COOP"
"481840","CODY",-109.0667,44.5167,1539,"COOP"
"214994","MADISON SEWA",-96.1667,45.0000,329,"COOP"
"054724","LA JUNTA 1 S",-103.5333,37.9667,1281,"COOP"
"224265","HOUSTON",-89.0000,33.9167,82,"COOP"
"076410","NEWARK UNIVE",-75.7333,39.6667,27,"COOP"
"044278","INYOKERN",-117.8167,35.6500,744,"COOP"
"448600","TYE RIVER 1",-78.9333,37.6333,219,"COOP"
"049866","YREKA",-122.6333,41.7000,800,"COOP"
"319123","WATERVILLE 2",-83.1000,35.7667,439,"COOP"
"047306","REDLANDS",-117.1833,34.0500,402,"COOP"
"420336","ARCHES NATL",-109.6167,38.6167,1259,"COOP"
"165266","LEESVILLE",-93.2500,31.1333,65,"COOP"
"105897","MIDDLE FORK",-115.0167,44.7167,1366,"COOP"
"478027","SPOONER EXPE",-91.8833,45.8167,335,"COOP"
"240770","BIG SANDY",-110.0667,48.1333,844,"COOP"
"030832","BOONEVILLE 3",-93.9089,35.1039,213,"COOP"
"427516","ST GEORGE",-113.5667,37.1000,844,"COOP"
"138806","WEBSTER CITY",-93.8000,42.4667,320,"COOP"
"414093","HENRIETTA",-98.2000,33.8167,274,"COOP"
"107301","POTLATCH 3 N",-116.8833,46.9500,792,"COOP"
"154703","LEITCHFIELD",-86.3000,37.5167,189,"COOP"
"082298","DEVILS GARDE",-81.1333,26.6000,6,"COOP"
"010369","ASHLAND 3 EN",-85.8000,33.2833,302,"COOP"
"425182","LOGAN RADIO",-111.8333,41.7500,1395,"COOP"
"245596","MELSTONE",-107.8667,46.6000,890,"COOP"
"108937","SWAN VALLEY",-111.3000,43.4500,1688,"COOP"
"457267","SAINT JOHN",-117.5833,47.0833,593,"COOP"
"340179","ALTUS IRIG R",-99.3333,34.5833,421,"COOP"
"311624","CELO 2 S",-82.1833,35.8333,817,"COOP"
"060961","BULLS BRIDGE",-73.4833,41.6500,79,"COOP"
"391032","BRIDGEWATER",-97.5000,43.5500,433,"COOP"
"051886","CORTEZ",-108.5500,37.3667,1893,"COOP"
"12J07S","MINING FORK",-112.6117,40.4942,2438,"SNOTEL"
"327027","PETERSBURG 2",-98.0000,48.0333,466,"COOP"
"110072","ALEDO",-90.7333,41.2333,219,"COOP"
"BTM","BUTTE MEADOW",-121.5000,40.1000,1487,"CDEC"
"247382","SAVAGE",-104.3333,47.4500,602,"COOP"
"219134","WOLF RIDGE E",-91.2167,47.4500,427,"COOP"
"330061","AKRON",-81.5169,41.0803,329,"COOP"
"BUC","BUCHANAN DAM",-119.9700,37.2130,137,"CDEC"
"100915","BLACKFOOT 4",-112.3167,43.2500,1375,"COOP"
"193624","HINGHAM",-70.9167,42.2333,9,"COOP"
"09D08S","WHITE MILL",-109.9103,45.0450,2652,"SNOTEL"
"152791","FARMERS 2 S",-83.5500,38.1167,207,"COOP"
"256135","OAKDALE",-97.9667,42.0667,521,"COOP"
"203096","GAYLORD",-84.6667,45.0333,411,"COOP"
"BZR","BRAZIE RANCH",-122.6000,41.6870,920,"CDEC"
"035018","MOUNTAINBURG",-94.1500,35.6500,242,"COOP"
"118147","SPARTA 1 W",-89.7167,38.1167,163,"COOP"
"095394","LUMPKIN 2 SE",-84.7833,32.0333,122,"COOP"
"046399","OJAI",-119.2333,34.4500,229,"COOP"
"362108","DERRY 4 SW",-79.3333,40.3000,323,"COOP"
"244386","INGOMAR 14 N",-107.2000,46.7333,852,"COOP"
"116610","PARIS WATERW",-87.7000,39.6333,207,"COOP"
"112483","DU QUOIN 4 S",-89.2000,37.9833,128,"COOP"
"448129","STONY CREEK",-77.3939,36.9481,21,"COOP"
"466212","MORGANTOWN L",-79.9667,39.6167,251,"COOP"
"162212","CROWLEY 2 NE",-92.3667,30.2500,8,"COOP"
"202631","ESSEXVILLE",-83.8667,43.6167,179,"COOP"
"14D02S","NEZ PERCE CA",-114.4800,45.7311,1722,"SNOTEL"
"226177","NATCHEZ",-91.3833,31.5500,59,"COOP"
"294026","HOBBS",-103.1333,32.7000,1102,"COOP"
"368888","TITUSVILLE W",-79.7000,41.6333,372,"COOP"
"087760","ROYAL PALM R",-80.6000,25.3833,2,"COOP"
"113335","GALVA",-90.0333,41.1833,247,"COOP"
"113369","GEBHARD WOOD",-88.4333,41.3500,154,"COOP"
"06K14S","SUMMIT RANCH",-106.1578,39.7178,2865,"SNOTEL"
"113530","GOLDEN",-91.0167,40.1000,221,"COOP"
"428119","SPANISH FORK",-111.6000,40.0833,1439,"COOP"
"113879","HARRISBURG",-88.5167,37.7333,111,"COOP"
"148250","TROY 2 E",-95.0500,39.7833,323,"COOP"
"114198","HOOPESTON 1",-87.6667,40.4667,216,"COOP"
"254440","KIMBALL 2 N",-103.6667,41.2500,1451,"COOP"
"235340","MARYVILLE 2",-94.8333,40.3500,300,"COOP"
"049105","TWIN LAKES",-120.0333,38.7000,2438,"COOP"
"304555","LAKE PLACID",-73.9833,44.2500,591,"COOP"
"404613","JEFFERSON CI",-83.4500,36.1500,357,"COOP"
"369933","YORK 3 SSW P",-76.7500,39.9167,119,"COOP"
"21F22S","CHEMULT ALTE",-121.8067,43.2261,1451,"SNOTEL"
"470045","AFTON",-89.0667,42.6167,226,"COOP"
"115430","MATTOON",-88.3333,39.4667,219,"COOP"
"214106","ITASCA UNIV",-95.2000,47.2167,454,"COOP"
"038052","WYNNE",-90.8000,35.2500,79,"COOP"
"031459","CLARKSVILLE",-93.4444,35.4544,189,"COOP"
"116011","NASHVILLE 4",-89.3000,38.3667,157,"COOP"
"298284","SHIPROCK",-108.6833,36.8000,1515,"COOP"
"393452","GREGORY",-99.4333,43.2333,658,"COOP"
"244506","JOLIET",-108.9667,45.4833,1127,"COOP"
"06K06S","NAST LAKE",-106.6069,39.2972,2652,"SNOTEL"
"93837","JACKSONVILLE",-81.6667,30.2333,9,"WBAN"
"253425","GREELEY",-98.5333,41.5500,615,"COOP"
"111302","CARMI 3",-88.1833,38.0667,102,"COOP"
"11K52S","PAYSON R.S.",-111.6308,39.9297,2454,"SNOTEL"
"088841","TAVERNIER",-80.5167,25.0000,2,"COOP"
"186770","OWINGS FERRY",-76.6667,38.6833,49,"COOP"
"CAH","CAHOON",-121.5420,36.3580,680,"CDEC"
"017366","SELMA",-87.0000,32.4167,45,"COOP"
"140201","ALTON 6 ESE",-98.8500,39.4333,494,"COOP"
"CAP","CAPLES LAKE",-120.0420,38.7100,2438,"CDEC"
"221489","CARTHAGE 3 S",-89.5667,32.7167,113,"COOP"
"233038","FREDERICKTOW",-90.3000,37.5667,213,"COOP"
"422257","DUGWAY",-112.9167,40.1833,1323,"COOP"
"357391","RUCH",-123.0333,42.2333,473,"COOP"
"129670","WINAMAC 2 SS",-86.5833,41.0167,210,"COOP"
"264016","JACKPOT",-114.6667,41.9833,1612,"COOP"
"382260","DARLINGTON",-79.8833,34.3000,46,"COOP"
"481905","COLONY",-104.2000,44.9333,1036,"COOP"
"313638","GREENVILLE",-77.4000,35.6333,10,"COOP"
"045118","LOS BANOS",-120.8667,37.0500,37,"COOP"
"312102","COWEETA EXP",-83.4333,35.0667,685,"COOP"
"456914","RAYMOND 2 S",-123.7167,46.6500,9,"COOP"
"16E11S","BEAR BASIN",-116.1431,44.9525,1631,"SNOTEL"
"324646","KENMARE 1 WS",-102.1000,48.6667,552,"COOP"
"413686","GRANGER DAM",-97.3333,30.7000,172,"COOP"
"414903","LA GRANGE",-96.8667,29.9167,109,"COOP"
"041700","CHESTER",-121.2333,40.3000,1379,"COOP"
"098064","SILOAM 3 N",-83.0833,33.6000,210,"COOP"
