This file contains a list of stations that provided input data to the PRISM run that produced the grid associated with this stn.csv file.
Station,Name,Longitude,Latitude,Elevation(m),Network
"205452","MILFORD GM P",-83.7000,42.5833,302,"COOP"
"389327","WINNSBORO",-81.0833,34.3667,171,"COOP"
"158446","WARSAW MARKL",-84.9672,38.7744,142,"COOP"
"419952","YOAKUM",-97.1239,29.2744,99,"COOP"
"397062","REDIG 11 NE",-103.3675,45.3933,936,"COOP"
"147397","SHARON SPRIN",-101.7511,38.8972,1052,"COOP"
"476330","OSHKOSH",-88.5500,44.0333,229,"COOP"
"CYXC","CRANBROOK AI",-115.7800,49.6000,939,"ASOS"
"404858","KINGSPORT",-82.5275,36.5194,391,"COOP"
"051660","CLIMAX",-106.1667,39.3667,3450,"COOP"
"116446","OLNEY 2 S",-88.0667,38.7000,137,"COOP"
"471205","BURLINGTON",-88.2500,42.6500,229,"COOP"
"317319","ROANOKE RAPI",-77.6667,36.4833,64,"COOP"
"418449","SONORA",-100.6500,30.5833,652,"COOP"
"279966","YORK POND",-71.3333,44.5000,466,"COOP"
"133487","GRUNDY CENTE",-92.7833,42.3667,311,"COOP"
"105678","MASSACRE ROC",-113.0047,42.6711,1282,"COOP"
"267369","SEARCHLIGHT",-114.9167,35.4667,1079,"COOP"
"018469","VALLEY HEAD",-85.6128,34.5667,324,"COOP"
"KBVX","BATESVILLE (",-91.6500,35.7300,141,"ASOS"
"214534","LAKE WILSON",-95.9572,43.9981,525,"COOP"
"457941","SPOKANE WFO",-117.6267,47.6808,728,"COOP"
"14F12S","GALENA SUMMI",-114.7136,43.8747,2676,"SNOTEL"
"343358","FREEDOM",-99.1167,36.7667,465,"COOP"
"313565","GRANDFATHER",-81.8167,36.1000,1615,"COOP"
"106174","MOUNTAIN HOM",-115.7167,43.1333,957,"COOP"
"106586","OLA",-116.2833,44.1833,937,"COOP"
"471416","CHARMANY FAR",-89.4667,43.0500,277,"COOP"
"335041","MC CONNELSVI",-81.8667,39.6500,232,"COOP"
"458959","WAPATO",-120.4167,46.4333,256,"COOP"
"13B22S","KRAFT CREEK",-113.7753,47.4275,1448,"SNOTEL"
"082441","DUCK KEY",-80.9167,24.7667,2,"COOP"
"107320","POWELL",-114.7117,46.5097,1076,"COOP"
"108062","SAINT MARIES",-116.5833,47.3167,707,"COOP"
"424508","KANAB",-112.5167,37.0500,1506,"COOP"
"19A13S","MOSES MTN",-119.0814,48.3614,1615,"SNOTEL"
"411430","CANYON",-101.9333,34.9833,1094,"COOP"
"238043","STEELVILLE 2",-91.3667,38.0000,213,"COOP"
"048606","STRAWBERRY V",-121.1000,39.5667,1161,"COOP"
"204967","LUPTON 1 S",-84.0228,44.4197,274,"COOP"
"338822","WAUSEON WATE",-84.1500,41.5167,229,"COOP"
"171833","DANFORTH",-67.8667,45.6667,116,"COOP"
"334189","KENTON",-83.6000,40.6500,303,"COOP"
"013645","HAMILTON 3 S",-87.9914,34.0967,133,"COOP"
"040931","BOCA",-120.1000,39.3833,1699,"COOP"
"404876","KINGSTON SPR",-87.1000,36.1167,160,"COOP"
"13773","QUANTICO MCA",-77.3000,38.5000,4,"WBAN"
"317615","SALISBURY",-80.4811,35.6836,213,"COOP"
"089176","VENICE",-82.4333,27.1000,2,"COOP"
"109000","TAYLOR RANCH",-114.8508,45.1017,1169,"COOP"
"109963","YELLOWPINE B",-115.2500,45.5500,756,"COOP"
"442142","CROZIER",-77.8769,37.6664,60,"COOP"
"06P10S","SENORITA DIV",-106.8333,36.0019,2621,"SNOTEL"
"205073","MANISTIQUE",-86.2500,45.9500,176,"COOP"
"021050","BULLHEAD CIT",-114.5667,35.1333,165,"COOP"
"026037","OAK CREEK CA",-111.7500,34.9667,1547,"COOP"
"085973","MOUNTAIN LAK",-81.6000,27.9333,38,"COOP"
"113335","GALVA",-90.0333,41.1833,247,"COOP"
"258905","WAHOO",-96.6333,41.2167,387,"COOP"
"397073","RED OWL",-102.5500,44.7000,844,"COOP"
"487260","PINEDALE",-109.8667,42.8667,2187,"COOP"
"10S01S","WORKMAN CREE",-110.9175,33.8122,2103,"SNOTEL"
"351433","CASCADIA",-122.4833,44.4000,262,"COOP"
"113320","GALESBURG",-90.3853,40.9464,235,"COOP"
"243113","FORT BENTON",-110.6667,47.8167,803,"COOP"
"K87Q","PT PIEDRAS(C",-121.2847,35.6656,17,"ASOS"
"152214","DIX DAM",-84.7167,37.8000,265,"COOP"
"364853","LAURELTON CE",-77.2139,40.9017,244,"COOP"
"010583","BAY MINETTE",-87.7833,30.9167,85,"COOP"
"114489","JERSEYVILLE",-90.3500,39.1000,192,"COOP"
"166657","NEW IBERIA",-91.7833,29.9833,8,"COOP"
"347862","SALLISAW 2 N",-94.8000,35.4500,152,"COOP"
"089566","WEWAHITCHKA",-85.2000,30.1167,13,"COOP"
"115841","MORRISONVILL",-89.4606,39.4156,192,"COOP"
"408522","SPARTA",-85.4667,35.9500,311,"COOP"
"426601","PANGUITCH",-112.4314,37.8233,2015,"COOP"
"KBPT","BEAUMONT/POR",-94.0208,29.9508,5,"ASOS"
"457544","SEQUIM 2 E",-123.0667,48.0833,15,"COOP"
"KSGJ","ST AUGUSTINE",-81.3397,29.9592,3,"ASOS"
"103771","GRANGEVILLE",-116.1167,45.9333,1024,"COOP"
"420074","ALTAMONT",-110.2833,40.3500,1942,"COOP"
"041428","CAMP PARDEE",-120.8433,38.2486,201,"COOP"
"450013","ABERDEEN 20",-123.7000,47.2667,133,"COOP"
"484760","HULETT",-104.6028,44.6856,1145,"COOP"
"130807","BOONE",-93.8911,42.0425,320,"COOP"
"352876","FIELDS",-118.6833,42.2667,1295,"COOP"
"416368","NIXON",-97.7500,29.2667,122,"COOP"
"245338","MALTA 7 E",-107.7286,48.3939,680,"COOP"
"214994","MADISON SEWA",-96.1667,45.0000,329,"COOP"
"054724","LA JUNTA 1 S",-103.5456,37.9658,1281,"COOP"
"224265","HOUSTON",-89.0000,33.9167,82,"COOP"
"KCLI","CLINTONVILLE",-88.7314,44.6139,251,"ASOS"
"076410","NEWARK UNIVE",-75.7511,39.6694,27,"COOP"
"044278","INYOKERN",-117.8167,35.6500,744,"COOP"
"414254","HONDO",-99.1319,29.3353,267,"COOP"
"448600","TYE RIVER 1",-78.9344,37.6383,219,"COOP"
"242275","DEER LODGE 3",-112.8000,46.4000,1478,"COOP"
"319123","WATERVILLE 2",-83.0981,35.7742,439,"COOP"
"047306","REDLANDS",-117.1833,34.0500,402,"COOP"
"420336","ARCHES NATL",-109.6200,38.6172,1259,"COOP"
"165266","LEESVILLE",-93.2500,31.1333,65,"COOP"
"105897","MIDDLE FORK",-115.0147,44.7183,1366,"COOP"
"478027","SPOONER EXPE",-91.8833,45.8167,335,"COOP"
"240770","BIG SANDY",-110.0667,48.1333,844,"COOP"
"030832","BOONEVILLE 3",-93.9089,35.1039,213,"COOP"
"427516","ST GEORGE",-113.5667,37.1000,844,"COOP"
"138806","WEBSTER CITY",-93.7964,42.4692,323,"COOP"
"1123360","HEDLEY",-120.0833,49.3500,517,"EC"
"1123390","HEDLEY NP MI",-120.0167,49.3667,1707,"EC"
"1123469","HIGHLAND VAL",-121.0167,50.4667,1268,"EC"
"1123721","JELLICOE",-120.3333,49.6667,929,"EC"
"425182","LOGAN RADIO",-111.8386,41.7558,1394,"COOP"
"KFTK","FORT KNOX/GO",-85.9700,37.9000,230,"ASOS"
"1123750","JOE RICH CRE",-119.1333,49.8500,875,"EC"
"1123970","KELOWNA A",-119.3833,49.9500,430,"EC"
"457267","SAINT JOHN",-117.5833,47.0833,593,"COOP"
"340179","ALTUS IRIG R",-99.3333,34.5833,421,"COOP"
"311624","CELO 2 S",-82.1753,35.8292,817,"COOP"
"AGW","A.G. WISHON",-119.5050,37.1510,305,"CDEC"
"349023","TUSKAHOMA",-95.2833,34.6167,183,"COOP"
"060961","BULLS BRIDGE",-73.4833,41.6500,79,"COOP"
"391032","BRIDGEWATER",-97.5000,43.5500,433,"COOP"
"051886","CORTEZ",-108.5564,37.3728,1893,"COOP"
"1123982","KELOWNA DAV-",-119.4500,49.8500,375,"EC"
"1123984","KELOWNA EAST",-119.4000,49.8667,491,"EC"
"12J07S","MINING FORK",-112.6117,40.4942,2438,"SNOTEL"
"327027","PETERSBURG 2",-98.0000,48.0333,466,"COOP"
"1123992","KELOWNA PC B",-119.4833,49.8667,350,"EC"
"247382","SAVAGE",-104.3378,47.4536,602,"COOP"
"219134","WOLF RIDGE E",-91.2167,47.4500,427,"COOP"
"330061","AKRON",-81.5169,41.0803,329,"COOP"
"11239R0","KELOWNA MWS0",-119.4000,49.9500,456,"EC"
"1124112","KEREMEOS 2",-119.8167,49.2167,435,"EC"
"152791","FARMERS 2 S",-83.5500,38.1167,207,"COOP"
"1124668","LOGAN LAKE",-120.8167,50.5000,1101,"EC"
"256135","OAKDALE",-97.9667,42.0667,521,"COOP"
"1125079","MERRITT STP",-120.8000,50.1167,609,"EC"
"1125381","NARAMATA",-119.5667,49.5500,411,"EC"
"035018","MOUNTAINBURG",-94.1500,35.6500,242,"COOP"
"1125570","NICKLEN LAKE",-119.0000,50.1333,1317,"EC"
"095394","LUMPKIN 2 SE",-84.7761,32.0306,122,"COOP"
"046399","OJAI",-119.2333,34.4500,229,"COOP"
"362108","DERRY 4 SW",-79.3333,40.3000,323,"COOP"
"116610","PARIS WATERW",-87.6997,39.6372,207,"COOP"
"KLRF","LITTLE ROCK",-92.1500,34.9200,95,"ASOS"
"448129","STONY CREEK",-77.3939,36.9481,21,"COOP"
"466212","MORGANTOWN L",-79.9667,39.6167,251,"COOP"
"162212","CROWLEY 2 NE",-92.3667,30.2500,8,"COOP"
"202631","ESSEXVILLE",-83.8667,43.6167,179,"COOP"
"14D02S","NEZ PERCE CA",-114.4800,45.7311,1722,"SNOTEL"
"368888","TITUSVILLE W",-79.7000,41.6333,372,"COOP"
"1125700","OKANAGAN CEN",-119.4167,50.0333,501,"EC"
"1125760","OLIVER",-119.5667,49.1667,315,"EC"
"1125766","OLIVER STP",-119.5500,49.1833,297,"EC"
"1125852","OSOYOOS CS",-119.4333,49.0333,283,"EC"
"1125865","OSOYOOS WEST",-119.4500,49.0333,297,"EC"
"148250","TROY 2 E",-95.0500,39.7833,323,"COOP"
"KMIB","MINOT AFB",-101.3500,48.4200,508,"ASOS"
"254440","KIMBALL 2 N",-103.6667,41.2500,1451,"COOP"
"235340","MARYVILLE 2",-94.8333,40.3500,300,"COOP"
"1125907","OYAMA",-119.3667,50.1167,440,"EC"
"414696","KARNES CITY",-97.8833,28.9000,137,"COOP"
"049105","TWIN LAKES",-120.0333,38.7000,2438,"COOP"
"304555","LAKE PLACID",-73.9833,44.2500,591,"COOP"
"404613","JEFFERSON CI",-83.4436,36.1456,357,"COOP"
"369933","YORK 3 SSW P",-76.7500,39.9167,119,"COOP"
"1126070","PEACHLAND",-119.7167,49.7833,345,"EC"
"21F22S","CHEMULT ALTE",-121.8067,43.2261,1451,"SNOTEL"
"470045","AFTON",-89.0667,42.6167,226,"COOP"
"1126078","PEACHLAND GR",-119.7333,49.7000,398,"EC"
"116157","NEWTON",-88.1667,38.9833,168,"COOP"
"214106","ITASCA UNIV",-95.2000,47.2167,454,"COOP"
"1126150","PENTICTON A",-119.6000,49.4667,344,"EC"
"031459","CLARKSVILLE",-93.4444,35.4544,189,"COOP"
"1126510","PRINCETON A",-120.5167,49.4667,700,"EC"
"393452","GREGORY",-99.4344,43.2358,658,"COOP"
"1128553","VERNON BELLA",-119.3167,50.2667,427,"EC"
"244506","JOLIET",-108.9756,45.4800,1128,"COOP"
"06K06S","NAST LAKE",-106.6069,39.2972,2652,"SNOTEL"
"253425","GREELEY",-98.5289,41.5478,616,"COOP"
"111302","CARMI 3",-88.1814,38.0714,102,"COOP"
"1128580","VERNON COLDS",-119.2000,50.2333,482,"EC"
"088841","TAVERNIER",-80.5167,25.0000,2,"COOP"
"245712","MILLEGAN 14",-111.1667,46.8833,1515,"COOP"
"109065","TETONIA EXPE",-111.2600,43.8578,1881,"COOP"
"017366","SELMA",-87.0000,32.4167,45,"COOP"
"1128583","VERNON NORTH",-119.2667,50.3500,512,"EC"
"140201","ALTON 6 ESE",-98.8500,39.4333,494,"COOP"
"1128584","VERNON SILVE",-119.0500,50.3500,1572,"EC"
"1128958","WINFIELD",-119.4167,50.0333,503,"EC"
"129670","WINAMAC 2 SS",-86.5833,41.0167,210,"COOP"
"264016","JACKPOT",-114.6744,41.9867,1612,"COOP"
"382260","DARLINGTON",-79.8833,34.3000,46,"COOP"
"481905","COLONY",-104.2000,44.9333,1036,"COOP"
"112FN0M","PRINCETON CS",-120.5167,49.4667,700,"EC"
"045118","LOS BANOS",-120.8667,37.0500,37,"COOP"
"312102","COWEETA EXP",-83.4333,35.0667,685,"COOP"
"456914","RAYMOND 2 S",-123.7167,46.6500,9,"COOP"
"112G8L1","SUMMERLAND C",-119.6333,49.5667,454,"EC"
"CYYY","MONT JOLI AI",-68.2200,48.6000,52,"ASOS"
"1130771","BEAVERDELL N",-119.0500,49.4833,838,"EC"
"041700","CHESTER",-121.2333,40.3000,1379,"COOP"
"098064","SILOAM 3 N",-83.0833,33.6000,210,"COOP"
"170398","BARNARD",-69.1500,45.2833,166,"COOP"
"1130874","BIG WHITE",-118.9333,49.7333,1841,"EC"
"408868","TAZEWELL",-83.5603,36.4650,416,"COOP"
"482580","DILLINGER",-105.1178,44.0989,1341,"COOP"
"1133270","GRAND FORKS",-118.4667,49.0333,532,"EC"
"455224","MC MILLIN RE",-122.2667,47.1333,176,"COOP"
"477158","RICHLAND CEN",-90.3667,43.3167,220,"COOP"
"172700","EUSTIS",-70.4833,45.2167,384,"COOP"
"455231","MCNARY DAM",-119.3000,45.9500,110,"COOP"
"111280","CARLINVILLE",-89.8814,39.2853,192,"COOP"
"1136813","ROCK CREEK M",-119.1500,49.1167,1174,"EC"
"1140876","BILLINGS",-118.2333,49.0167,510,"EC"
"1141455","CASTLEGAR A",-117.6333,49.3000,495,"EC"
"06H22S","WHISKEY PARK",-106.9083,41.0028,2728,"SNOTEL"
"054603","KIT CARSON",-102.7881,38.7647,1305,"COOP"
"1141457","CASTLEGAR BC",-117.7667,49.3500,435,"EC"
"11D08S","CLOVER MEADO",-111.8456,45.0186,2621,"SNOTEL"
"467785","ROWLESBURG 1",-79.6833,39.3333,434,"COOP"
"12M05S","HARRIS FLAT",-112.5753,37.4900,2377,"SNOTEL"
"1142160","CRESTON",-116.5167,49.1000,597,"EC"
"030130","ALUM FORK",-92.8417,34.7961,213,"COOP"
"316510","OXFORD AG",-78.6167,36.2833,152,"COOP"
"238082","STOCKTON DAM",-93.7728,37.6967,282,"COOP"
"1142164","CRESTON WPCC",-116.5333,49.1000,538,"EC"
"157800","SUMMER SHADE",-85.7167,36.8833,263,"COOP"
"323610D2","REDFEATHER",-105.5800,40.4300,2499,"RAWS"
"AHV","ASH VALLEY",-120.7060,41.0580,1551,"CDEC"
"456898","RAINIER PARA",-121.7500,46.7833,1654,"COOP"
"1142574","DUNCAN LAKE",-116.9667,50.2500,549,"EC"
