This file contains a list of stations that provided input data to the PRISM run that produced the grid associated with this stn.csv file.
Station,Name,Longitude,Latitude,Elevation(m),Network,stnid
"363665","HANOVER 4 SW",-77.0333,39.7667,170,"COOP","363665"
"363698","HARRISBURG 1",-76.8703,40.2817,128,"COOP","363698"
"363758","HAWLEY 1 E",-75.1667,41.4833,271,"COOP","363758"
"364047","HONEY BROOK",-75.9003,40.0778,203,"COOP","364047"
"364076","HOPEWELL MOR",-75.8861,40.1644,168,"COOP","364076"
"364214","INDIANA 3 SE",-79.1167,40.6000,336,"COOP","364214"
"364325","JAMESTOWN 2",-80.4667,41.5000,317,"COOP","364325"
"364432","KANE 1 NNE",-78.8036,41.6767,533,"COOP","364432"
"364611","KITTANNING L",-79.5333,40.8167,241,"COOP","364611"
"364763","LANCASTER 2",-76.2742,40.0500,91,"COOP","364763"
"364778","LANDISVILLE",-76.4333,40.1167,120,"COOP","364778"
"364815","LAPORTE",-76.4925,41.4247,599,"COOP","364815"
"364836","LAUREL MOUNT",-79.1883,40.2000,527,"COOP","364836"
"364853","LAURELTON CE",-77.2139,40.9017,244,"COOP","364853"
"364896","LEBANON 2 W",-76.4667,40.3333,152,"COOP","364896"
"364934","LEHIGHTON 2",-75.7056,40.8317,177,"COOP","364934"
"364976","LEWISBURG",-76.8783,40.9486,152,"COOP","364976"
"364983","LEWIS RUN",-78.6500,41.8667,475,"COOP","364983"
"364992","LEWISTOWN",-77.5697,40.5869,140,"COOP","364992"
"365050","LINESVILLE 1",-80.4333,41.6500,314,"COOP","365050"
"365212","LOYALHANNA L",-79.4503,40.4586,302,"COOP","365212"
"365344","MAHANOY CITY",-76.1353,40.8344,521,"COOP","365344"
"365470","MATAMORAS",-74.7000,41.3667,128,"COOP","365470"
"365651","MERCER",-80.2347,41.2244,372,"COOP","365651"
"365686","MEYERSDALE 2",-79.0406,39.7808,610,"COOP","365686"
"365790","MILLHEIM",-77.4744,40.8839,341,"COOP","365790"
"365902","MONTGOMERY L",-80.3833,40.6500,210,"COOP","365902"
"365915","MONTROSE",-75.8500,41.8667,433,"COOP","365915"
"366042","MOUNT PLEASA",-79.4994,40.2156,306,"COOP","366042"
"366126","MYERSTOWN",-76.3000,40.3667,152,"COOP","366126"
"366151","NATRONA LOCK",-79.7167,40.6167,232,"COOP","366151"
"366233","NEW CASTLE 1",-80.3619,41.0172,251,"COOP","366233"
"366238","NEW HOLLAND",-76.0717,40.0750,184,"COOP","366238"
"366289","NEW PARK",-76.5061,39.7350,244,"COOP","366289"
"366508","OCTORARO LAK",-76.0500,39.8000,79,"COOP","366508"
"366649","OSWAYO 1 ENE",-78.0000,41.9167,521,"COOP","366649"
"366681","PALM 3 SE",-75.5022,40.3856,91,"COOP","366681"
"366886","PHILADELPHIA",-75.1667,39.9667,18,"COOP","366886"
"366921","PHILIPSBURG",-78.2153,40.8722,524,"COOP","366921"
"366927","PHOENIXVILLE",-75.5011,40.1200,32,"COOP","366927"
"366955","PINE GROVE F",-77.3000,40.0333,270,"COOP","366955"
"367029","PLEASANT MOU",-75.4500,41.7333,548,"COOP","367029"
"367103","PORT ALLEGAN",-78.2872,41.8158,450,"COOP","367103"
"367167","PRINCE GALLI",-78.5556,40.6539,463,"COOP","367167"
"367229","PUTNEYVILLE",-79.2825,40.9250,390,"COOP","367229"
"367312","RAYSTOWN LAK",-78.0050,40.4314,256,"COOP","367312"
"367322","READING 4 NN",-75.9319,40.4269,110,"COOP","367322"
"367338","RECTOR 3 SSW",-79.2667,40.1667,405,"COOP","367338"
"367409","RENOVO",-77.7381,41.3297,201,"COOP","367409"
"367477","RIDGWAY",-78.7497,41.4200,415,"COOP","367477"
"367578","RODALE RESEA",-75.7222,40.5514,168,"COOP","367578"
"367727","RUSHVILLE",-76.1167,41.7833,265,"COOP","367727"
"367730","SABINSVILLE",-77.4747,41.8422,609,"COOP","367730"
"367732","SAFE HARBOR",-76.3833,39.9167,71,"COOP","367732"
"367735","SAGAMORE",-79.2375,40.7819,354,"COOP","367735"
"367782","SALINA 3 W",-79.5458,40.5100,338,"COOP","367782"
"367846","SAXTON",-78.2500,40.2000,238,"COOP","367846"
"367863","SCHENLEY LOC",-79.6667,40.6833,239,"COOP","367863"
"367931","SELINSGROVE",-76.8611,40.7831,128,"COOP","367931"
"367938","SELLERSVILLE",-75.3222,40.3589,104,"COOP","367938"
"368011","SHAWNEE STAT",-78.6372,40.0328,389,"COOP","368011"
"368057","SHICKSHINNY",-76.1500,41.2000,238,"COOP","368057"
"368073","SHIPPENSBURG",-77.5167,40.0500,207,"COOP","368073"
"368145","SINNEMAHONIN",-78.0958,41.3203,250,"COOP","368145"
"368244","SOMERSET",-79.0833,39.9964,640,"COOP","368244"
"368308","SOUTH MOUNTA",-77.5000,39.8500,463,"COOP","368308"
"368361","SPRINGBORO 3",-80.4333,41.8167,306,"COOP","368361"
"368379","SPRING GROVE",-76.8667,39.8667,137,"COOP","368379"
"368400","SPRINGTOWN 1",-75.2686,40.5711,262,"COOP","368400"
"368449","STATE COLLEG",-77.8672,40.7933,357,"COOP","368449"
"368469","STEVENSON DA",-78.0167,41.4000,284,"COOP","368469"
"368570","STRAUSSTOWN",-76.1833,40.4833,183,"COOP","368570"
"368589","STRONGSTOWN",-78.9167,40.5500,573,"COOP","368589"
"368596","STROUDSBURG",-75.1906,41.0125,150,"COOP","368596"
"368668","SUNBURY",-76.7925,40.8544,134,"COOP","368668"
"368692","SUSQUEHANNA",-75.6050,41.9483,277,"COOP","368692"
"368758","TAMAQUA",-75.9753,40.7947,282,"COOP","368758"
"368868","TIOGA HAMMON",-77.1419,41.8983,375,"COOP","368868"
"368873","TIONESTA 2 S",-79.4333,41.4833,366,"COOP","368873"
"368888","TITUSVILLE W",-79.7000,41.6333,372,"COOP","368888"
"368905","TOWANDA 1 ES",-76.4281,41.7503,229,"COOP","368905"
"368959","TROY 1 NE",-76.7833,41.7833,338,"COOP","368959"
"369022","TYRONE",-78.2192,40.6644,271,"COOP","369022"
"369042","UNION CITY F",-79.8167,41.9000,427,"COOP","369042"
"369050","UNIONTOWN 1",-79.7192,39.9150,291,"COOP","369050"
"369298","WARREN",-79.1500,41.8500,369,"COOP","369298"
"369318","WASHINGTON 3",-80.1889,40.1789,396,"COOP","369318"
"369367","WAYNESBURG 1",-80.1667,39.9000,287,"COOP","369367"
"369408","WELLSBORO 4",-77.3894,41.7003,554,"COOP","369408"
"369464","WEST CHESTER",-75.6350,39.9708,114,"COOP","369464"
"369510","WEST HICKORY",-79.4106,41.5764,410,"COOP","369510"
"369714","WILLIAMSBURG",-78.1969,40.4628,256,"COOP","369714"
"369735","WILLIAMSPORT",-76.9833,41.2486,160,"COOP","369735"
"369823","WOLFSBURG",-78.5278,40.0417,361,"COOP","369823"
"369933","YORK 3 SSW P",-76.7500,39.9167,119,"COOP","369933"
"369950","YORK HAVEN",-76.7167,40.1167,94,"COOP","369950"
"374266","KINGSTON",-71.5333,41.4833,30,"COOP","374266"
"375215","NEWPORT ROSE",-71.3500,41.5000,5,"COOP","375215"
"375270","NORTH FOSTER",-71.7333,41.8500,192,"COOP","375270"
"377581","TIVERTON",-71.2097,41.6261,25,"COOP","377581"
"379423","WOONSOCKET",-71.5000,41.9833,35,"COOP","379423"
"380074","AIKEN 4 NE",-81.6906,33.6053,122,"COOP","380074"
"380165","ANDERSON",-82.6667,34.5333,244,"COOP","380165"
"380777","BLAIR 1 NE",-81.3911,34.4333,137,"COOP","380777"
"381241","CADES 4 W",-79.8500,33.8167,24,"COOP","381241"
"381256","CAESARS HEAD",-82.6208,35.0878,975,"COOP","381256"
"381277","CALHOUN FALL",-82.5858,34.0906,162,"COOP","381277"
"381462","CATAWBA",-80.9167,34.8500,171,"COOP","381462"
"381479","CEDAR CREEK",-81.1122,34.2181,103,"COOP","381479"
"381530","CHAPPELLS 2",-81.8850,34.2142,145,"COOP","381530"
"381588","CHERAW",-79.8833,34.7000,43,"COOP","381588"
"381625","CHESNEE 7 WS",-81.9683,35.1317,228,"COOP","381625"
"381645","CHESTERFIELD",-80.0389,34.7289,88,"COOP","381645"
"381726","CLARK HILL 1",-82.1897,33.6631,116,"COOP","381726"
"381770","CLEMSON UNIV",-82.8236,34.6603,251,"COOP","381770"
"381944","COLUMBIA UNI",-81.0167,33.9833,74,"COOP","381944"
"382386","DILLON",-79.3803,34.4236,35,"COOP","382386"
"382712","EDGEFIELD 3",-81.9142,33.8275,168,"COOP","382712"
"382757","EFFINGHAM",-79.7558,34.0633,32,"COOP","382757"
"383111","FLORENCE 8 N",-79.7403,34.2931,37,"COOP","383111"
"383216","FORT MILL 4",-81.0078,35.0217,173,"COOP","383216"
"383356","GAFFNEY 6 E",-81.5758,35.0922,198,"COOP","383356"
"383433","GASTON SHOAL",-81.6108,35.1406,183,"COOP","383433"
"383525","GIVHANS FERR",-80.3500,33.0167,17,"COOP","383525"
"383906","HAMPTON",-81.1167,32.8667,29,"COOP","383906"
"384581","JOCASSEE 8 W",-83.0667,34.9833,762,"COOP","384581"
"384607","JOHNSTON 4 S",-81.8467,33.7775,189,"COOP","384607"
"385232","LOCKHART",-81.4547,34.7811,122,"COOP","385232"
"385278","LONG CREEK",-83.2592,34.7744,506,"COOP","385278"
"385306","LORIS 1 S",-78.8583,34.0464,33,"COOP","385306"
"385493","MANNING",-80.2364,33.6950,30,"COOP","385493"
"385628","MCCLELLANVIL",-79.4667,33.0667,4,"COOP","385628"
"385633","MCCOLL 3 NNW",-79.5683,34.7050,58,"COOP","385633"
"385946","MONCKS CORNE",-79.9833,33.2500,15,"COOP","385946"
"387313","RIMINI 2 SSW",-80.5314,33.6489,24,"COOP","387313"
"387589","SALEM 5 NNE",-82.9475,34.9469,330,"COOP","387589"
"387631","SALUDA",-81.7747,33.9978,146,"COOP","387631"
"387666","SANDHILL RES",-80.8700,34.1419,134,"COOP","387666"
"388188","SPARTANBURG",-81.9142,34.9078,186,"COOP","388188"
"388405","SULLIVANS IS",-79.8500,32.7667,1,"COOP","388405"
"388706","TRAVELERS RE",-82.4506,34.9617,332,"COOP","388706"
"388786","UNION 8 SW",-81.7500,34.6500,171,"COOP","388786"
"388887","WALHALLA",-83.0842,34.7483,299,"COOP","388887"
"388922","WALTERBORO 1",-80.6761,32.8847,17,"COOP","388922"
"388979","WATEREE DAM",-80.7031,34.3347,70,"COOP","388979"
"389039","WEDGEFIELD",-80.5189,33.8933,76,"COOP","389039"
"389327","WINNSBORO",-81.0928,34.3739,152,"COOP","389327"
"389350","WINTHROP UNI",-81.0314,34.9403,210,"COOP","389350"
"389412","WOODRUFF 5 N",-82.1106,34.7764,226,"COOP","389412"
"389469","YEMASSEE",-80.8500,32.6833,8,"COOP","389469"
"390043","ACADEMY 2 NE",-99.0631,43.4892,512,"COOP","390043"
"390128","ALEXANDRIA",-97.7853,43.6567,412,"COOP","390128"
"390198","ANDOVER",-97.9069,45.4136,445,"COOP","390198"
"390223","ANTELOPE RAN",-103.3292,45.5317,860,"COOP","390223"
"390236","ARDMORE 2 N",-103.6525,43.0539,1082,"COOP","390236"
"390281","ARLINGTON 1",-97.1706,44.3633,558,"COOP","390281"
"390296","ARMOUR",-98.3486,43.3131,460,"COOP","390296"
"390306","ARTAS 1 S",-99.9194,45.8847,579,"COOP","390306"
"390350","ASHTON 2 SW",-98.5283,44.9689,390,"COOP","390350"
"390422","ASTORIA 4 S",-96.5319,44.5044,576,"COOP","390422"
"390553","BATH 1 NE",-98.3128,45.4783,398,"COOP","390553"
"390554","BEAR RIDGE",-104.0350,44.4989,1189,"COOP","390554"
"390565","BELLE FOURCH",-103.9339,44.9906,975,"COOP","390565"
"390701","BISON",-102.4650,45.5286,847,"COOP","390701"
"390760","BLUNT",-99.9894,44.5169,494,"COOP","390760"
"391043","BRISTOL 7 S",-97.8347,45.3206,531,"COOP","391043"
"391052","BRITTON 9 NW",-97.9350,45.9175,405,"COOP","391052"
"391076","BROOKINGS 2",-96.7681,44.3211,500,"COOP","391076"
"391102","BRYANT 1 NE",-97.4525,44.6064,561,"COOP","391102"
"391294","CAMP CROOK",-103.9744,45.5489,951,"COOP","391294"
"391392","CANTON 4 WNW",-96.6553,43.3156,410,"COOP","391392"
"391539","CEDAR BUTTE",-101.0094,43.5958,686,"COOP","391539"
"391579","CENTERVILLE",-96.9033,43.0431,384,"COOP","391579"
"391621","CHAMBERLAIN",-99.3122,43.7353,506,"COOP","391621"
"391636","CHESTER 2 N",-96.9317,43.9283,544,"COOP","391636"
"391739","CLARK",-97.7389,44.8889,543,"COOP","391739"
"391777","CLEAR LAKE",-96.6906,44.7506,549,"COOP","391777"
"391851","COLTON",-96.9228,43.7856,494,"COOP","391851"
"391873","COLUMBIA 8 N",-98.3058,45.7308,396,"COOP","391873"
"391884","COLUMBIA 1 S",-98.3117,45.6056,388,"COOP","391884"
"391917","CONDE",-98.1008,45.1539,405,"COOP","391917"
"391972","COTTONWOOD 2",-101.8606,43.9611,736,"COOP","391972"
"392087","CUSTER",-103.6119,43.7744,1670,"COOP","392087"
"392207","DEADWOOD",-103.7314,44.3736,1423,"COOP","392207"
"392209","DEADWOOD 2 N",-103.7006,44.3900,1406,"COOP","392209"
"392371","DOLAND",-98.1044,44.8986,413,"COOP","392371"
"392429","DUPREE",-101.5992,45.0481,724,"COOP","392429"
"392446","DUPREE 15 SS",-101.4672,44.8658,732,"COOP","392446"
"392468","EAGLE BUTTE",-101.2397,44.9964,735,"COOP","392468"
"392565","EDGEMONT 23",-103.9172,43.6242,1342,"COOP","392565"
"392647","ELM SPRINGS",-102.4683,44.3186,806,"COOP","392647"
"392797","EUREKA",-99.6417,45.7917,567,"COOP","392797"
"392852","FAITH",-102.0367,45.0203,790,"COOP","392852"
"392927","FAULKTON 1 N",-99.1417,45.0394,479,"COOP","392927"
"393029","FORESTBURG 3",-98.0700,44.0422,375,"COOP","393029"
"393069","FORT MEADE",-103.4775,44.4100,1006,"COOP","393069"
"393076","FORT PIERRE",-100.6592,44.2444,485,"COOP","393076"
"393217","GANN VALLEY",-99.0719,44.0569,524,"COOP","393217"
"393294","GETTYSBURG",-99.9625,45.0111,631,"COOP","393294"
"393316","GLAD VALLEY",-101.8100,45.4178,762,"COOP","393316"
"393560","HARDING 3 SE",-103.8117,45.3600,1036,"COOP","393560"
"393574","HARRINGTON",-101.2567,43.1647,908,"COOP","393574"
"393764","HEREFORD 12",-103.1086,44.3256,856,"COOP","393764"
"393775","HERMOSA 3 SS",-103.2131,43.8069,1044,"COOP","393775"
"393832","HIGHMORE 1 W",-99.4550,44.5222,576,"COOP","393832"
"393838","HIGHMORE 23",-99.4894,44.8444,570,"COOP","393838"
"393868","HILL CITY",-103.5711,43.9383,1518,"COOP","393868"
"394007","HOT SPRINGS",-103.4739,43.4378,1085,"COOP","394007"
"394184","INTERIOR 3 N",-101.9414,43.7483,744,"COOP","394184"
"394195","IONA 2 NE",-99.3983,43.5703,546,"COOP","394195"
"394206","IPSWICH",-99.0383,45.4478,466,"COOP","394206"
"394254","IROQUOIS",-97.8486,44.3647,427,"COOP","394254"
"394268","ISABEL",-101.4297,45.3944,735,"COOP","394268"
"394271","ISABEL 14 NN",-101.3486,45.6025,640,"COOP","394271"
"394343","JOHNSON SIDI",-103.4383,44.0839,1311,"COOP","394343"
"394413","KADOKA",-101.5147,43.8353,731,"COOP","394413"
"394516","KENNEBEC",-99.8636,43.9064,518,"COOP","394516"
"394596","KIRLEY 6 N",-101.3369,44.6122,658,"COOP","394596"
"394671","LADNER 9 SW",-103.8836,45.7406,955,"COOP","394671"
"394834","LEAD",-103.7714,44.3533,1631,"COOP","394834"
"394864","LEMMON",-102.1575,45.9397,782,"COOP","394864"
"394983","LONG VALLEY",-101.4956,43.4600,827,"COOP","394983"
"395048","LUDLOW 3 SSE",-103.3661,45.7897,911,"COOP","395048"
"395090","MADISON 2 SE",-97.0925,43.9906,506,"COOP","395090"
"395154","MANDERSON 3",-102.4386,43.2625,943,"COOP","395154"
"395228","MARION",-97.2567,43.4206,442,"COOP","395228"
"395281","MARTIN",-101.7386,43.1803,1015,"COOP","395281"
"395325","MAURINE 10 S",-102.6525,44.9031,826,"COOP","395325"
"395381","MC INTOSH 6",-101.2778,45.8381,663,"COOP","395381"
"395432","MEDICINE MOU",-103.7256,43.9036,1847,"COOP","395432"
"395456","MELLETTE",-98.5006,45.1514,393,"COOP","395456"
"395481","MENNO",-97.5711,43.2356,404,"COOP","395481"
"395506","MIDLAND",-101.1500,44.0667,570,"COOP","395506"
"395536","MILBANK 2 SS",-96.6361,45.2061,348,"COOP","395536"
"395544","MILESVILLE 5",-101.6192,44.5208,682,"COOP","395544"
"395547","MILESVILLE 9",-101.7406,44.5806,564,"COOP","395547"
"395620","MISSION",-100.6558,43.3061,789,"COOP","395620"
"395638","MISSION 14 S",-100.6083,43.1114,856,"COOP","395638"
"395641","MISSION RIDG",-100.8756,44.7200,597,"COOP","395641"
"395671","MITCHELL 2 N",-98.0244,43.7381,381,"COOP","395671"
"395733","MONTROSE",-97.1844,43.7025,454,"COOP","395733"
"395870","MT RUSHMORE",-103.4578,43.8769,1600,"COOP","395870"
"395891","MURDO",-100.7078,43.8894,707,"COOP","395891"
"396054","NEWELL",-103.4275,44.7158,872,"COOP","396054"
"396212","OELRICHS",-103.2331,43.1786,1036,"COOP","396212"
"396227","OGLALA 1 S",-102.7458,43.1750,913,"COOP","396227"
"396292","ONIDA 4 NW",-100.1447,44.7317,549,"COOP","396292"
"396304","ORAL",-103.2683,43.4033,902,"COOP","396304"
"396335","ORIENT",-99.0836,44.8894,488,"COOP","396335"
"396427","PACTOLA DAM",-103.4819,44.0622,1439,"COOP","396427"
"396574","PICKSTOWN",-98.5325,43.0689,454,"COOP","396574"
"396636","PLAINVIEW 4",-102.1931,44.5531,742,"COOP","396636"
"396669","PLATTE",-98.8411,43.3864,491,"COOP","396669"
"396712","POLLOCK",-100.2875,45.9042,498,"COOP","396712"
"396790","PRESHO 7 NW",-100.1617,43.9919,579,"COOP","396790"
"396948","RAPID CITY W",-103.2108,44.0728,1030,"COOP","396948"
"396969","RAUVILLE 2 W",-97.1367,44.9758,530,"COOP","396969"
"397007","RAYMOND 3 NE",-97.9025,44.9433,458,"COOP","397007"
"397062","REDIG 11 NE",-103.3675,45.3767,936,"COOP","397062"
"397073","RED OWL",-102.5533,44.6978,844,"COOP","397073"
"397227","ROCHFORD 2 W",-103.7506,44.1317,1661,"COOP","397227"
"397277","ROSCOE",-99.3386,45.4464,558,"COOP","397277"
"397326","ROY LAKE",-97.4625,45.7014,548,"COOP","397326"
"397418","SAINT ONGE 2",-103.7269,44.6925,911,"COOP","397418"
"397545","SELBY",-100.0250,45.5064,570,"COOP","397545"
"397551","SENECA",-99.5164,45.0617,582,"COOP","397551"
"397742","SISSETON",-97.0419,45.6667,372,"COOP","397742"
"397882","SPEARFISH",-103.8722,44.5139,1109,"COOP","397882"
"397992","STEPHAN 2 NW",-99.5022,44.2681,550,"COOP","397992"
"398074","STRATFORD 7",-98.3911,45.2417,390,"COOP","398074"
"398116","SUMMIT 1 W",-97.0633,45.3056,594,"COOP","398116"
"398307","TIMBER LAKE",-101.0731,45.4283,670,"COOP","398307"
"398472","TYNDALL",-97.8678,42.9978,433,"COOP","398472"
"398622","VERMILLION 2",-96.9194,42.7625,363,"COOP","398622"
"398652","VICTOR 4 NNE",-96.7864,45.9231,329,"COOP","398652"
"398767","WAGNER",-98.2972,43.0825,436,"COOP","398767"
"398911","WASTA",-102.4333,44.0650,707,"COOP","398911"
"399004","WEBSTER",-97.5228,45.3331,565,"COOP","399004"
"399042","WENTWORTH 2",-96.9919,44.0086,515,"COOP","399042"
"399070","WESSINGTON S",-98.5664,44.0797,503,"COOP","399070"
"399232","WHITE LAKE",-98.7117,43.7314,497,"COOP","399232"
"399337","WILMOT",-96.8306,45.4139,354,"COOP","399337"
"399347","WIND CAVE",-103.4714,43.5606,1262,"COOP","399347"
"399367","WINNER",-99.8603,43.3706,613,"COOP","399367"
"399442","WOOD",-100.4794,43.4978,664,"COOP","399442"
"399537","ZEONA 10 SSW",-102.9956,45.0669,832,"COOP","399537"
"400081","ALLARDT",-84.8772,36.3833,511,"COOP","400081"
"400137","AMES PLANTAT",-89.2122,35.1131,157,"COOP","400137"
"400669","BETHPAGE 1 S",-86.3278,36.4642,171,"COOP","400669"
"400705","BIG SANDY",-88.0908,36.2350,111,"COOP","400705"
"400876","BOLIVAR WATE",-88.9892,35.2622,139,"COOP","400876"
"401480","CARTHAGE",-85.9444,36.2456,157,"COOP","401480"
"401663","CHEATHAM LOC",-87.2167,36.3167,119,"COOP","401663"
"401887","COALMONT",-85.7003,35.3686,566,"COOP","401887"
"401950","COLLIERVILLE",-89.6653,35.0781,91,"COOP","401950"
"401957","COLUMBIA 3 W",-87.0881,35.6442,198,"COOP","401957"
"402009","COOKEVILLE",-85.5000,36.1000,295,"COOP","402009"
"402024","COPPERHILL",-84.3758,34.9939,442,"COOP","402024"
"402108","COVINGTON 3",-89.7000,35.5497,117,"COOP","402108"
"402202","CROSSVILLE E",-85.1311,36.0147,552,"COOP","402202"
"402360","DAYTON 2 SE",-84.9947,35.4717,264,"COOP","402360"
"402388","DECATUR 7 NE",-84.6650,35.6394,229,"COOP","402388"
"402589","DOVER 1 W",-87.8625,36.4817,145,"COOP","402589"
"402600","DRESDEN",-88.7000,36.2833,137,"COOP","402600"
"402711","EAGLEVILLE 1",-86.6622,35.7308,312,"COOP","402711"
"402934","ERWIN 1 W",-82.4261,36.1422,524,"COOP","402934"
"402989","FAIRVIEW BOW",-87.1178,35.9875,250,"COOP","402989"
"403040","FALL CREEK F",-85.3636,35.6433,546,"COOP","403040"
"403370","GAINESBORO",-85.6556,36.3706,148,"COOP","403370"
"403636","GOODLETTSVIL",-86.8275,36.3408,250,"COOP","403636"
"403679","GREENEVILLE",-82.8436,36.1056,402,"COOP","403679"
"403938","HARTSVILLE",-86.1808,36.3756,156,"COOP","403938"
"404033","HENDERSON 1",-88.6806,35.4458,120,"COOP","404033"
"404417","HUNTINGDON W",-88.4253,36.0028,134,"COOP","404417"
"404561","JACKSON EXP",-88.8333,35.6167,122,"COOP","404561"
"404590","JAMESTOWN",-84.9414,36.4256,515,"COOP","404590"
"404613","JEFFERSON CI",-83.4739,36.1222,338,"COOP","404613"
"404659","JOHNSON CITY",-82.3675,36.2989,549,"COOP","404659"
"404858","KINGSPORT",-82.5275,36.5194,391,"COOP","404858"
"404871","KINGSTON",-84.5275,35.8581,223,"COOP","404871"
"404876","KINGSTON SPR",-87.1147,36.1036,158,"COOP","404876"
"404946","KNOXVILLE EX",-83.9572,35.8819,253,"COOP","404946"
"405035","LANCASTER ED",-85.8258,36.0839,196,"COOP","405035"
"405040","LANCING 6 NW",-84.7283,36.1500,463,"COOP","405040"
"405108","LEBANON",-86.3192,36.2283,160,"COOP","405108"
"405158","LENOIR CITY",-84.2622,35.7875,239,"COOP","405158"
"405187","LEWISBURG EX",-86.8000,35.4167,240,"COOP","405187"
"405214","LEXINGTON 10",-88.5608,35.7136,166,"COOP","405214"
"405278","LINDEN 2",-87.8261,35.6333,152,"COOP","405278"
"405332","LIVINGSTON R",-85.3394,36.3772,297,"COOP","405332"
"405431","LOOKOUT MOUN",-85.3439,35.0100,655,"COOP","405431"
"405525","LYNCHBURG",-86.3631,35.2983,247,"COOP","405525"
"405681","MARTIN U OF",-88.8636,36.3444,104,"COOP","405681"
"405778","MAYNARDVILLE",-83.8583,36.1847,343,"COOP","405778"
"405882","MC MINNVILLE",-85.7978,35.6883,287,"COOP","405882"
"405956","MEMPHIS WFO",-89.8036,35.1297,94,"COOP","405956"
"406012","MILAN EXP ST",-88.7333,35.9000,130,"COOP","406012"
"406162","MONTEAGLE",-85.8417,35.2244,564,"COOP","406162"
"406170","MONTEREY",-85.2639,36.1542,567,"COOP","406170"
"406271","MORRISTOWN R",-83.2850,36.2050,415,"COOP","406271"
"406272","MORRISTOWN W",-83.4011,36.1678,408,"COOP","406272"
"406292","MOUNTAIN CIT",-81.7917,36.4758,765,"COOP","406292"
"406371","MURFREESBORO",-86.3786,35.9211,168,"COOP","406371"
"406403","NASHVILLE BE",-86.6833,36.1083,171,"COOP","406403"
"406435","NEAPOLIS EXP",-86.9822,35.7192,213,"COOP","406435"
"406493","NEWCOMB",-84.1722,36.5522,300,"COOP","406493"
"406534","NEWPORT 1 NW",-83.2008,35.9833,316,"COOP","406534"
"406619","NORRIS",-84.0603,36.2131,338,"COOP","406619"
"406803","OLD HICKORY",-86.6500,36.3000,140,"COOP","406803"
"406806","OLD HICKORY",-86.5631,36.2469,180,"COOP","406806"
"406829","ONEIDA",-84.5308,36.5028,439,"COOP","406829"
"406977","PARIS 2 SE",-88.2958,36.2872,135,"COOP","406977"
"407141","PICKETT STAT",-84.7981,36.5708,495,"COOP","407141"
"407184","PIKEVILLE",-85.1936,35.5981,263,"COOP","407184"
"407359","PORTLAND SEW",-86.5333,36.5833,242,"COOP","407359"
"407459","PULASKI WATE",-87.0500,35.1833,193,"COOP","407459"
"407770","ROAN MOUNTAI",-82.0467,36.1847,875,"COOP","407770"
"407884","ROGERSVILLE",-82.9839,36.4161,413,"COOP","407884"
"408065","SAMBURG WILD",-89.3028,36.4528,94,"COOP","408065"
"408108","SAVANNAH 6 S",-88.3167,35.1500,128,"COOP","408108"
"408160","SELMER",-88.5994,35.1647,143,"COOP","408160"
"408184","SEWANEE",-85.9172,35.2025,579,"COOP","408184"
"408246","SHELBYVILLE",-86.4750,35.4917,232,"COOP","408246"
"408414","SMYRNA 6 S",-86.5575,35.9119,168,"COOP","408414"
"408445","SODDY DAISY",-85.2414,35.2803,518,"COOP","408445"
"408450","SOMERVILLE 1",-89.3717,35.3878,113,"COOP","408450"
"408562","SPRINGFIELD",-86.8472,36.4739,227,"COOP","408562"
"408868","TAZEWELL",-83.5603,36.4650,416,"COOP","408868"
"408953","THOMPSON STA",-86.9233,35.7742,232,"COOP","408953"
"409065","TOWNSEND 5 S",-83.7781,35.6031,551,"COOP","409065"
"409219","UNION CITY",-89.0317,36.3925,95,"COOP","409219"
"409431","WARNER PARK",-86.9056,36.0611,191,"COOP","409431"
"409434","WARTRACE 6 E",-86.2286,35.5397,309,"COOP","409434"
"409481","WATERTOWN",-86.1400,36.0969,197,"COOP","409481"
"409691","WHITWELL SEQ",-85.4736,35.2897,311,"COOP","409691"
"409866","WOODBURY 1 W",-86.0875,35.8428,229,"COOP","409866"
"410013","ABILENE 2",-99.7714,32.3386,568,"COOP","410013"
"410025","ACKER RANCH",-98.5339,28.1325,133,"COOP","410025"
"410040","ACTON RANCH",-101.2519,30.3519,613,"COOP","410040"
"410120","ALBANY",-99.3039,32.7169,427,"COOP","410120"
"410144","ALICE",-98.0675,27.7286,61,"COOP","410144"
"410174","ALPINE",-103.6564,30.3650,1381,"COOP","410174"
"410190","ALTO 5 SW",-95.1342,31.6094,85,"COOP","410190"
"410225","AMISTAD DAM",-101.0286,29.4608,353,"COOP","410225"
"410246","ANDICE 2 SW",-97.8619,30.7569,323,"COOP","410246"
"410248","ANDREWS",-102.5517,32.3483,973,"COOP","410248"
"410268","ANSON",-99.8942,32.7669,521,"COOP","410268"
"410271","ANTELOPE",-98.3708,33.4406,317,"COOP","410271"
"410297","AQUILLA 1 SS",-97.2167,31.8333,158,"COOP","410297"
"410394","ASPERMONT",-100.2333,33.1525,534,"COOP","410394"
"410404","ATHENS",-95.8294,32.1639,137,"COOP","410404"
"410408","ATLANTA",-94.1661,33.1244,96,"COOP","410408"
"410440","AVALON",-96.7958,32.2067,162,"COOP","410440"
"410482","BAKERSFIELD",-102.3006,30.8878,778,"COOP","410482"
"410493","BALLINGER 2",-99.9758,31.7411,535,"COOP","410493"
