This file contains a list of stations that provided input data to the PRISM run that produced the grid associated with this stn.csv file.
ID,NAME,LON,LAT,ELEV(m),Network,stnid
"031132","CALICO ROCK",-92.1636,36.1092,107,"COOP","031132"
"031457","CLARKSVILLE",-93.4036,35.5328,259,"COOP","031457"
"031596","CONWAY",-92.4289,35.0842,96,"COOP","031596"
"031632","CORNING",-90.5858,36.4197,85,"COOP","031632"
"031838","DARDANELLE",-93.1675,35.2342,113,"COOP","031838"
"031910","DEGRAY LAKE",-93.1486,34.2531,149,"COOP","031910"
"031968","DES ARC",-91.4978,34.9772,61,"COOP","031968"
"032540","FORDYCE",-92.4322,33.8228,70,"COOP","032540"
"032794","GILBERT",-92.7147,35.9914,189,"COOP","032794"
"032962","GREENBRIER",-92.3619,35.2353,101,"COOP","032962"
"033132","HARDY",-91.5056,36.2747,201,"COOP","033132"
"033428","HOPE 3 NE",-93.5561,33.7089,114,"COOP","033428"
"033466","HOT SPRINGS",-93.0522,34.5144,207,"COOP","033466"
"033600","JASPER",-93.1883,36.0006,256,"COOP","033600"
"033734","JONESBORO 2",-90.6881,35.8486,96,"COOP","033734"
"033831","KELSO 3 NW",-91.3397,33.8178,44,"COOP","033831"
"033909","KINGSTON 2S",-93.5206,36.0086,654,"COOP","033909"
"034106","LEAD HILL",-92.9094,36.4211,226,"COOP","034106"
"034572","MAMMOTH SPRI",-91.5350,36.4947,153,"COOP","034572"
"034756","MENA",-94.2494,34.5731,344,"COOP","034756"
"034938","MORRILTON",-92.7672,35.1581,104,"COOP","034938"
"035018","MOUNTAINBURG",-94.1542,35.6494,242,"COOP","035018"
"035036","MOUNTAIN HOM",-92.3939,36.3458,244,"COOP","035036"
"035079","MURFREESBORO",-93.7019,34.0783,121,"COOP","035079"
"035112","NASHVILLE",-93.8514,33.9303,122,"COOP","035112"
"035186","NEWPORT",-91.2744,35.6042,69,"COOP","035186"
"035512","OZARK 2",-93.8683,35.5125,253,"COOP","035512"
"035514","OZONE",-93.4436,35.6431,579,"COOP","035514"
"035563","PARAGOULD 1",-90.4978,36.0336,82,"COOP","035563"
"035591","PARKS",-93.9606,34.8186,185,"COOP","035591"
"035760","PINE RIDGE",-93.9011,34.5833,256,"COOP","035760"
"035820","POCAHONTAS 1",-90.9681,36.2639,96,"COOP","035820"
"035866","PORTLAND",-91.5044,33.2381,37,"COOP","035866"
"036253","ROHWER 2 NNE",-91.2703,33.8100,46,"COOP","036253"
"036403","SALEM",-91.8036,36.3561,207,"COOP","036403"
"036928","SUBIACO",-93.6369,35.3028,152,"COOP","036928"
"037488","WALDRON",-94.1942,34.8992,206,"COOP","037488"
"040444","BAKERSFIELD",-119.0508,35.4186,143,"COOP","040444"
"040521","BARSTOW",-117.0219,34.8928,677,"COOP","040521"
"041194","BURBANK VALL",-118.3481,34.1867,200,"COOP","041194"
"041244","BUTTONWILLOW",-119.4731,35.4047,82,"COOP","041244"
"041738","CHIRIACO SUM",-115.7206,33.6617,520,"COOP","041738"
"042214","CULVER CITY",-118.4128,34.0050,17,"COOP","042214"
"042294","DAVIS 2 WSW",-121.7761,38.5350,18,"COOP","042294"
"042319","DEATH VALLEY",-116.8669,36.4622,-54,"COOP","042319"
"042713","EL CENTRO 2",-115.5617,32.7669,-9,"COOP","042713"
"043244","FREMONT",-122.0158,37.5422,12,"COOP","043244"
"043261","FRIANT GOVER",-119.7072,36.9969,125,"COOP","043261"
"043491","GOLD RUN 2 S",-120.8567,39.1650,1012,"COOP","043491"
"043573","GRASS VALLEY",-121.0681,39.2042,732,"COOP","043573"
"043882","HEARST CASTL",-121.1683,35.6842,465,"COOP","043882"
"043914","HENSHAW DAM",-116.7614,33.2372,823,"COOP","043914"
"044500","KENTFIELD",-122.5439,37.9569,44,"COOP","044500"
"044712","LAKE SOLANO",-122.0039,38.4919,58,"COOP","044712"
"044881","LEE VINING",-119.1194,37.9567,2072,"COOP","044881"
"044890","LEMON COVE",-119.0264,36.3817,156,"COOP","044890"
"045360","MARKLEY COVE",-122.1261,38.4939,146,"COOP","045360"
"045795","MONTEREY",-121.9100,36.5903,117,"COOP","045795"
"045983","MOUNT SHASTA",-122.3081,41.3206,1094,"COOP","045983"
"046136","NEVADA CITY",-121.0008,39.2467,848,"COOP","046136"
"046174","NEW MELONES",-120.4864,38.0047,293,"COOP","046174"
"046336","OAKLAND MUSE",-122.2642,37.7983,9,"COOP","046336"
"047195","QUINCY",-120.9475,39.9367,1042,"COOP","047195"
"047902","SANTA BARBAR",-119.6844,34.4167,2,"COOP","047902"
"047933","SANTA MARGAR",-120.6375,35.3742,335,"COOP","047933"
"048025","SAWYERS BAR",-123.1331,41.3011,661,"COOP","048025"
"048135","SHASTA DAM",-122.4161,40.7142,328,"COOP","048135"
"048218","SIERRAVILLE",-120.3706,39.5833,1516,"COOP","048218"
"048829","TEHACHAPI 4",-118.4222,35.1011,1286,"COOP","048829"
"049001","TRACY PUMPIN",-121.5828,37.7967,19,"COOP","049001"
"049035","TRONA",-117.3908,35.7636,517,"COOP","049035"
"049219","VALLEJO MARI",-122.2342,38.1400,40,"COOP","049219"
"049367","VISALIA",-119.2992,36.3283,91,"COOP","049367"
"050105","AGUILAR 18 W",-104.9503,37.3169,2635,"COOP","050105"
"050128","ALAMOSA 2S",-105.8614,37.4417,2296,"COOP","050128"
"050263","ANTERO RESER",-105.8919,38.9933,2719,"COOP","050263"
"050454","BAILEY",-105.4767,39.4047,2356,"COOP","050454"
"050756","BLACK FOREST",-104.8017,39.0292,2120,"COOP","050756"
"051071","BUENA VISTA",-106.1275,38.8247,2422,"COOP","051071"
"051121","BURLINGTON 4",-102.2781,39.2378,1265,"COOP","051121"
"051179","BYERS 5 ENE",-104.1275,39.7403,1554,"COOP","051179"
"051186","CABIN CREEK",-105.7089,39.6553,3054,"COOP","051186"
"051268","CAMPO 7 S",-102.5550,37.0158,1255,"COOP","051268"
"051294","CANON CITY",-105.2256,38.4600,1636,"COOP","051294"
"051528","CHEESMAN",-105.2783,39.2203,2097,"COOP","051528"
"051959","CRESTED BUTT",-106.9764,38.8742,2698,"COOP","051959"
"051964","CRESTONE 1 S",-105.6867,37.9867,2473,"COOP","051964"
"051996","CROOK",-102.8031,40.8600,1131,"COOP","051996"
"052281","DILLON 1 E",-106.0353,39.6261,2763,"COOP","052281"
"052446","EADS",-102.7808,38.4775,1285,"COOP","052446"
"052761","ESTES PARK 1",-105.5108,40.3689,2373,"COOP","052761"
"052790","EVERGREEN",-105.3150,39.6381,2129,"COOP","052790"
"053261","GEORGETOWN",-105.6967,39.7156,2597,"COOP","053261"
"053307","GLADE PARK 1",-109.0528,38.9539,1946,"COOP","053307"
"053500","GRAND LAKE 6",-105.8667,40.1850,2526,"COOP","053500"
"053530","GRANT",-105.6794,39.4606,2644,"COOP","053530"
"053867","HAYDEN",-107.2547,40.4928,1963,"COOP","053867"
"054076","HOLLY",-102.1236,38.0494,1033,"COOP","054076"
"054082","HOLYOKE",-102.3006,40.5839,1137,"COOP","054082"
"054242","IDALIA",-102.2928,39.6989,1209,"COOP","054242"
"054388","JOHN MARTIN",-102.9297,38.0633,1163,"COOP","054388"
"054444","KARVAL",-103.5428,38.7411,1547,"COOP","054444"
"054452","KASSLER",-105.0953,39.4900,1703,"COOP","054452"
"054538","KIM 15 NNE",-103.3219,37.4536,1570,"COOP","054538"
"054546","KIM 10SSE",-103.2986,37.1150,1615,"COOP","054546"
"054724","LA JUNTA",-103.5408,37.9856,1278,"COOP","054724"
"054742","LAKE GEORGE",-105.4733,38.9058,2597,"COOP","054742"
"054770","LAMAR",-102.6306,38.0936,1106,"COOP","054770"
"054834","LAS ANIMAS",-103.2158,38.0642,1186,"COOP","054834"
"054945","LEROY 5 WSW",-102.9900,40.5031,1362,"COOP","054945"
"055116","LONGMONT 2 E",-105.0736,40.1589,1509,"COOP","055116"
"055706","MONTE VISTA",-106.1872,37.5811,2345,"COOP","055706"
"055733","MONUMENT 3S",-104.8683,39.0564,2079,"COOP","055733"
"055984","NORTHGLENN",-105.0133,39.8989,1648,"COOP","055984"
"056816","RALSTON RESE",-105.2353,39.8297,1798,"COOP","056816"
"057560","SHAW 4 ENE",-103.2922,39.5719,1524,"COOP","057560"
"058022","STRONTIA SPR",-105.1208,39.4344,1780,"COOP","058022"
"058157","TACONY 13 SE",-104.0567,38.3422,1488,"COOP","058157"
"058436","TRINIDAD LAK",-104.5567,37.1503,1923,"COOP","058436"
"058690","VIRGINIA DAL",-105.2186,40.9656,2138,"COOP","058690"
"058781","WALSENBURG",-104.7739,37.6256,1875,"COOP","058781"
"058793","WALSH 1 W",-102.2986,37.3822,1212,"COOP","058793"
"059096","WILLIAMS FOR",-106.2039,40.0375,2332,"COOP","059096"
"059175","WINTER PARK",-105.7617,39.8903,2775,"COOP","059175"
"059213","WOODROW 6 NN",-103.5678,40.0750,1333,"COOP","059213"
"059295","YUMA",-102.7208,40.1239,1262,"COOP","059295"
"065445","NORFOLK 2 SW",-73.2208,41.9725,408,"COOP","065445"
"065910","NORWICH PUB",-72.0642,41.5269,6,"COOP","065910"
"068138","STORRS",-72.2500,41.8000,198,"COOP","068138"
"081641","CLERMONT 9 S",-81.7233,28.4553,40,"COOP","081641"
"082046","CURRY HAMMOC",-80.9819,24.7425,2,"COOP","082046"
"083163","FORT LAUDERD",-80.2011,26.1019,5,"COOP","083163"
"083168","FORT LAUDERD",-80.1064,26.1408,1,"COOP","083168"
"083874","HASTINGS 4NE",-81.4669,29.7517,3,"COOP","083874"
"084050","HOLLYWOOD",-80.1342,26.0283,3,"COOP","084050"
"084095","HOMESTEAD GE",-80.5500,25.5011,3,"COOP","084095"
"084394","JASPER",-82.9447,30.5228,45,"COOP","084394"
"084731","LAKE CITY 2",-82.5942,30.1853,59,"COOP","084731"
"084802","LAKELAND 2",-82.0136,27.9914,42,"COOP","084802"
"085359","MARCO ISLAND",-81.7139,25.9492,3,"COOP","085359"
"085612","MELBOURNE WF",-80.6308,28.0958,11,"COOP","085612"
"085667","MIAMI NWSFO",-80.3836,25.7553,4,"COOP","085667"
"086048","MUSE",-81.5500,26.8567,2,"COOP","086048"
"086092","NETTLES ISLA",-80.2269,27.2839,4,"COOP","086092"
"086315","NORTH MIAMI",-80.2158,25.9500,3,"COOP","086315"
"086764","PALM BEACH G",-80.1489,26.8261,6,"COOP","086764"
"087020","PERRINE 4W",-80.4361,25.5819,3,"COOP","087020"
"087228","PLYMOUTH 3N",-81.5669,28.7267,19,"COOP","087228"
"088368","SOUTH BAY 15",-80.6403,26.4700,6,"COOP","088368"
"088756","TALLAHASSEE",-84.3556,30.3961,17,"COOP","088756"
"088824","TARPON SPRIN",-82.7500,28.1500,2,"COOP","088824"
"088942","TITUSVILLE",-80.8328,28.6297,2,"COOP","088942"
"089176","VENICE",-82.4364,27.1006,2,"COOP","089176"
"089795","WOODRUFF DAM",-84.8742,30.7219,33,"COOP","089795"
"090044","ADAIRSVILLE",-84.8389,34.3417,291,"COOP","090044"
"090236","ALTO 4 SE",-83.5161,34.4417,280,"COOP","090236"
"090253","AMERICUS 3 S",-84.2753,32.0503,149,"COOP","090253"
"091640","CARROLLTON",-85.0806,33.5972,303,"COOP","091640"
"092006","CLEVELAND",-83.7683,34.5883,478,"COOP","092006"
"092361","CRISP CO POW",-83.9592,31.8536,75,"COOP","092361"
"092450","CUTHBERT",-84.7931,31.7672,141,"COOP","092450"
"092485","DALLAS 7 NE",-84.7475,33.9881,335,"COOP","092485"
"093621","GAINESVILLE",-83.8600,34.3006,357,"COOP","093621"
"094170","HAWKINSVILLE",-83.4706,32.2803,83,"COOP","094170"
"094623","JACKSON DAM",-83.8436,33.3200,179,"COOP","094623"
"094700","JONESBORO",-84.3544,33.5311,283,"COOP","094700"
"095666","MCDONOUGH",-84.0678,33.4522,245,"COOP","095666"
"096335","NEWNAN 4 NE",-84.7886,33.4428,280,"COOP","096335"
"097171","PRIDGEN",-82.9239,31.6953,91,"COOP","097171"
"097528","ROCKY FORD 4",-81.7756,32.6328,46,"COOP","097528"
"097600","ROME",-85.1514,34.2453,201,"COOP","097600"
"097777","SANDERSVILLE",-82.8044,32.9744,137,"COOP","097777"
"098740","TOCCOA",-83.3361,34.5733,308,"COOP","098740"
"099194","WAYNESBORO 2",-82.0092,33.0725,82,"COOP","099194"
"099502","WOODBINE",-81.7072,30.9589,5,"COOP","099502"
"100803","BERN",-111.3850,42.3353,1818,"COOP","100803"
"101079","BONNERS FERR",-116.3222,48.6958,539,"COOP","101079"
"101408","CAMBRIDGE",-116.6753,44.5733,808,"COOP","101408"
"102667","DOWNEY",-112.1000,42.4167,1479,"COOP","102667"
"103448","GARDEN VALLE",-115.9694,44.1011,945,"COOP","103448"
"105143","LAVA HOT SPR",-112.0106,42.6214,1401,"COOP","105143"
"105275","LIFTON PUMPI",-111.3139,42.1231,1806,"COOP","105275"
"106250","MURPHY DESER",-115.3617,42.0264,1573,"COOP","106250"
"107040","PICABO",-114.0742,43.3111,1472,"COOP","107040"
"107301","POTLATCH 3 N",-116.8781,46.9564,792,"COOP","107301"
"107386","PRIEST RIVER",-116.8358,48.3514,725,"COOP","107386"
"107689","RIGBY",-111.9333,43.6667,1476,"COOP","107689"
"108937","SWAN VALLEY",-111.2939,43.4447,1681,"COOP","108937"
"109950","YELLOW PINE",-115.4833,44.9667,1500,"COOP","109950"
"110072","ALEDO",-90.7469,41.1961,219,"COOP","110072"
"110137","ALTON MELVIN",-90.1500,38.8167,131,"COOP","110137"
"110140","ALTONA",-90.1644,41.1203,224,"COOP","110140"
"110306","ATHENS 2SW",-89.7594,39.9461,180,"COOP","110306"
"110330","AUGUSTA",-90.9456,40.2378,207,"COOP","110330"
"110338","AURORA",-88.3092,41.7806,201,"COOP","110338"
"110356","AVON 5 NE",-90.3628,40.7086,195,"COOP","110356"
"110598","BENTLEY",-91.1128,40.3436,198,"COOP","110598"
"110803","BOURBONNAIS",-87.9347,41.1750,198,"COOP","110803"
"111265","CARBONDALE S",-89.1658,37.7308,119,"COOP","111265"
"111329","CASEY",-87.9747,39.2972,189,"COOP","111329"
"111497","CHICAGO BOTA",-87.7867,42.1406,192,"COOP","111497"
"112193","DECATUR",-88.9525,39.8275,189,"COOP","112193"
"112223","DE KALB",-88.7756,41.9342,266,"COOP","112223"
"112500","DWIGHT",-88.4111,41.1067,191,"COOP","112500"
"112510","EARLVILLE 3",-88.9147,41.5514,219,"COOP","112510"
"112679","EDWARDSVILLE",-90.0031,38.8100,152,"COOP","112679"
"112685","EFFINGHAM SE",-88.5311,39.1064,169,"COOP","112685"
"112687","EFFINGHAM",-88.6242,39.1189,191,"COOP","112687"
"112709","ELBURN",-88.4728,41.8742,244,"COOP","112709"
"112736","ELGIN",-88.2861,42.0628,233,"COOP","112736"
"112745","ELIZABETH",-90.2331,42.3214,206,"COOP","112745"
"113061","FISHER",-88.3506,40.3175,221,"COOP","113061"
"113106","FLORA",-88.4797,38.6786,152,"COOP","113106"
"113262","FREEPORT WAS",-89.6039,42.2972,229,"COOP","113262"
"113312","GALENA",-90.4406,42.4244,244,"COOP","113312"
"113320","GALESBURG",-90.3856,40.9464,235,"COOP","113320"
"113392","GENOA 2 SW",-88.7075,42.0744,259,"COOP","113392"
"113455","GLADSTONE DA",-91.0242,40.8825,158,"COOP","113455"
"114089","HIGHLAND",-89.6556,38.7583,160,"COOP","114089"
"114355","ILLINOIS CIT",-91.0094,41.4253,168,"COOP","114355"
"114400","IUKA 12 SW",-88.9703,38.4931,174,"COOP","114400"
"114447","JACKSONVILLE",-90.2289,39.7136,183,"COOP","114447"
"114530","JOLIET BRAND",-88.1028,41.5033,166,"COOP","114530"
"114629","KASKASKIA RI",-89.9492,37.9842,116,"COOP","114629"
"114710","KEWANEE 1 E",-89.8992,41.2483,238,"COOP","114710"
"114780","KNOXVILLE",-90.2892,40.9033,229,"COOP","114780"
"114823","LA HARPE",-90.9697,40.5822,213,"COOP","114823"
"114833","LAKE SPRINGF",-89.6044,39.7578,169,"COOP","114833"
"115079","LINCOLN",-89.3381,40.1519,178,"COOP","115079"
"115097","LISLE-MORTON",-88.0728,41.8128,207,"COOP","115097"
"115219","LOVINGTON",-88.6300,39.7125,207,"COOP","115219"
"115430","MATTOON",-88.3811,39.4844,221,"COOP","115430"
"115539","MEDORA",-90.1392,39.1564,185,"COOP","115539"
"115562","MENDOTA 2 SE",-89.1267,41.5294,219,"COOP","115562"
"115712","MINONK",-89.0339,40.9125,229,"COOP","115712"
"115758","MOMENCE 5 EN",-87.5731,41.1819,192,"COOP","115758"
"115763","MONEE RESERV",-87.7650,41.3933,226,"COOP","115763"
"115825","MORRIS 1 NW",-88.4336,41.3708,160,"COOP","115825"
"115927","MOUNT PULASK",-89.2764,40.0047,194,"COOP","115927"
"115943","MT VERNON 3",-88.8533,38.3483,149,"COOP","115943"
"115950","MOWEAQUA",-89.0164,39.6242,187,"COOP","115950"
"115961","MUNDELEIN 4",-88.0769,42.2553,256,"COOP","115961"
"116080","NEW BOSTON D",-91.0578,41.1922,167,"COOP","116080"
"116157","NEWTON",-88.1842,38.9917,168,"COOP","116157"
"116200","NORMAL 4 NE",-88.9497,40.5492,244,"COOP","116200"
"116344","OGDEN",-87.9567,40.1100,206,"COOP","116344"
"116446","OLNEY 2S",-88.0836,38.7006,137,"COOP","116446"
"116526","OTTAWA 5 SW",-88.9106,41.3283,160,"COOP","116526"
"116558","PALESTINE  2",-87.6422,38.9986,143,"COOP","116558"
"116579","PANA 3 E",-89.0242,39.3722,213,"COOP","116579"
"116610","PARIS WATERW",-87.6933,39.6356,207,"COOP","116610"
"116616","PARK FOREST",-87.6800,41.4933,216,"COOP","116616"
"116661","PAW PAW 2 NW",-88.9989,41.7122,290,"COOP","116661"
"116710","PEORIA 5NW",-89.6203,40.7492,213,"COOP","116710"
"116725","PEOTONE",-87.7858,41.3269,219,"COOP","116725"
"116779","PINCKNEYVILL",-89.3819,38.0981,131,"COOP","116779"
"116970","PRAIRIE CITY",-90.4639,40.5914,198,"COOP","116970"
"116998","PRINCETON",-89.4644,41.3767,212,"COOP","116998"
"117077","QUINCY DAM 2",-91.4281,39.9058,147,"COOP","117077"
"117126","RAMSEY",-89.1022,39.1483,183,"COOP","117126"
"117329","ROANOKE",-89.1928,40.7903,221,"COOP","117329"
"117487","ROSICLARE 5",-88.4122,37.4747,122,"COOP","117487"
"117636","SALEM",-88.9461,38.6453,168,"COOP","117636"
"117952","SIDELL 5NW",-87.8767,39.9803,206,"COOP","117952"
"118194","ST ANNE",-87.7175,41.0228,204,"COOP","118194"
"118254","STEWARD 3S",-89.0233,41.8111,247,"COOP","118254"
"118870","VIRGINIA",-90.2100,39.9450,189,"COOP","118870"
"119148","WEST FRANKFO",-88.9317,37.9089,131,"COOP","119148"
