This file contains a list of stations that provided input data to the PRISM run that produced the grid associated with this stn.csv file.
ID,NAME,LON,LAT,ELEV(m),Network,stnid
"PCYO","PRAIRIE CITY",-118.6278,44.4408,1144,"AGRIMET","PCYO"
"PNGO","PINEGROVE",-121.5056,45.6500,189,"AGRIMET","PNGO"
"POBO","POWELL BUTTE",-120.9497,44.2483,975,"AGRIMET","POBO"
"RTHI","RATHDRUM PRA",-116.8414,47.7956,698,"AGRIMET","RTHI"
"SBMW","SEVEN BAYS M",-118.3411,47.8553,418,"AGRIMET","SBMW"
"SILW","SILCOTT ISLA",-117.1847,46.4186,251,"AGRIMET","SILW"
"WRDO","WORDEN",-121.7869,42.0169,1244,"AGRIMET","WRDO"
"010063","ADDISON",-87.1814,34.2031,233,"COOP","010063"
"010160","ALEXANDER CI",-85.9481,32.9453,224,"COOP","010160"
"010178","ALICEVILLE",-88.1269,33.1394,73,"COOP","010178"
"010184","ALICEVILLE L",-88.2878,33.2100,50,"COOP","010184"
"010402","ATMORE",-87.4389,31.1819,91,"COOP","010402"
"010505","BANKHEAD LOC",-87.3572,33.4528,85,"COOP","010505"
"010655","BELLE MINA 2",-86.8825,34.6908,183,"COOP","010655"
"010748","BERRY 3 NW",-87.6497,33.6944,154,"COOP","010748"
"010823","BILLINGSLEY",-86.6653,32.6731,136,"COOP","010823"
"011099","BRIDGEPORT 5",-85.8008,34.9786,204,"COOP","011099"
"011225","CAHABA PUMP",-86.7153,33.4514,141,"COOP","011225"
"011288","CALERA",-86.7461,33.1106,162,"COOP","011288"
"011490","CENTRE",-85.7017,34.1503,183,"COOP","011490"
"011620","CHILDERSBURG",-86.3436,33.2822,127,"COOP","011620"
"011694","CLANTON",-86.6522,32.8200,186,"COOP","011694"
"012209","DECATUR 5 SE",-86.9539,34.5658,175,"COOP","012209"
"012883","FAYETTE",-87.8219,33.6847,111,"COOP","012883"
"013043","FORT PAYNE",-85.7236,34.4406,280,"COOP","013043"
"013160","GAINESVILLE",-88.1342,32.8347,38,"COOP","013160"
"013251","GENEVA NO 2",-85.8708,31.0383,44,"COOP","013251"
"013573","GUNTERSVILLE",-86.3297,34.3344,176,"COOP","013573"
"013645","HAMILTON 3 S",-87.9914,34.0967,133,"COOP","013645"
"013775","HEFLIN",-85.6006,33.6483,259,"COOP","013775"
"014209","JACKSONVILLE",-85.7664,33.8167,209,"COOP","014209"
"014502","LAFAYETTE 2",-85.4336,32.9069,226,"COOP","014502"
"015121","MARION JUNCT",-87.2306,32.4714,61,"COOP","015121"
"015172","MATHEWS",-86.0003,32.2603,77,"COOP","015172"
"015397","MIDWAY",-85.4953,32.0597,152,"COOP","015397"
"015435","MILLPORT 2 E",-88.0333,33.5700,84,"COOP","015435"
"015635","MOULTON 2",-87.2933,34.4856,197,"COOP","015635"
"016129","OPELIKA",-85.4492,32.6592,195,"COOP","016129"
"016196","OWENS CROSS",-86.4453,34.5528,180,"COOP","016196"
"016847","REFORM",-88.0200,33.3753,73,"COOP","016847"
"017020","ROCKFORD 3 E",-86.1758,32.8711,228,"COOP","017020"
"017207","SAND MT SUBS",-85.9692,34.2872,335,"COOP","017207"
"017304","SCOTTSBORO",-86.0536,34.6736,187,"COOP","017304"
"017326","SEALE 3 ESE",-85.1233,32.2878,117,"COOP","017326"
"017366","SELMA",-87.0153,32.4100,24,"COOP","017366"
"017999","SYLACAUGA 4",-86.2114,33.2053,149,"COOP","017999"
"018323","TROY",-85.9722,31.8075,152,"COOP","018323"
"018446","UNIONTOWN",-87.5153,32.4511,85,"COOP","018446"
"018517","VERNON",-88.1275,33.7392,91,"COOP","018517"
"018608","WADLEY NR 2",-85.5800,33.1272,213,"COOP","018608"
"018648","WALNUT GROVE",-86.3069,34.0661,259,"COOP","018648"
"018653","WALNUT HILL",-85.8936,32.7028,125,"COOP","018653"
"018673","WARRIOR LOCK",-87.8306,32.7744,21,"COOP","018673"
"018809","WEST BLOCTON",-87.1267,33.1178,152,"COOP","018809"
"018859","WETUMPKA",-86.2103,32.5906,78,"COOP","018859"
"018998","WINFIELD 2 S",-87.8475,33.9111,143,"COOP","018998"
"020080","AJO",-112.8617,32.3686,549,"COOP","020080"
"020100","ALAMO DAM",-113.5778,34.2281,393,"COOP","020100"
"020159","ALPINE",-109.1469,33.8492,2454,"COOP","020159"
"020288","APACHE JUNCT",-111.4814,33.4625,631,"COOP","020288"
"020380","ARIVACA",-111.3350,31.5722,1103,"COOP","020380"
"020498","ASHURST HAYD",-111.2864,33.0869,472,"COOP","020498"
"020683","BENSON 6 SE",-110.2403,31.8803,1125,"COOP","020683"
"020808","BLACK RIVER",-109.7517,33.4783,1849,"COOP","020808"
"020871","BLUE RIDGE R",-111.1892,34.6103,2097,"COOP","020871"
"021248","CANYON DE CH",-109.5394,36.1533,1710,"COOP","021248"
"021357","CATALINA SP",-110.9300,32.4175,814,"COOP","021357"
"021654","CHINO VALLEY",-112.4567,34.7569,1448,"COOP","021654"
"021664","CHIRICAHUA N",-109.3572,32.0061,1615,"COOP","021664"
"022527","DIAMOND M RA",-113.3669,35.2967,1670,"COOP","022527"
"023448","GISELA",-111.2758,34.1111,884,"COOP","023448"
"023501","GLOBE #3",-110.7933,33.3947,1116,"COOP","023501"
"023668","GREEN VALLEY",-110.9978,31.8931,884,"COOP","023668"
"023828","HAPPY JACK R",-111.4139,34.7433,2280,"COOP","023828"
"023961","HEBER BLACK",-110.5581,34.3925,2009,"COOP","023961"
"024453","JEROME",-112.1114,34.7522,1509,"COOP","024453"
"024534","KARTCHNER CA",-110.3550,31.8350,1430,"COOP","024534"
"024761","LAKE HAVASU",-114.3600,34.5028,143,"COOP","024761"
"025412","MC NARY 2 N",-109.8589,34.1142,2237,"COOP","025412"
"025494","METEOR CRATE",-111.0167,35.0333,1584,"COOP","025494"
"025635","MONTEZUMA CA",-111.8381,34.6106,969,"COOP","025635"
"025825","NATURAL BRID",-111.4500,34.3167,1406,"COOP","025825"
"025924","NOGALES 6 N",-110.9642,31.4447,1085,"COOP","025924"
"026117","ORACLE STATE",-110.7317,32.6100,1401,"COOP","026117"
"026132","ORGAN PIPE C",-112.8003,31.9556,511,"COOP","026132"
"026190","PAINTED DESE",-109.7814,35.0653,1756,"COOP","026190"
"026242","PARADISE",-109.2167,31.9333,1656,"COOP","026242"
"026282","PATAGONIA #2",-110.7517,31.5481,1277,"COOP","026282"
"026468","PETRIFIED FO",-109.8850,34.7994,1660,"COOP","026468"
"026513","PICACHO 8 SE",-111.4014,32.6467,558,"COOP","026513"
"026601","PINETOP 2E",-109.9219,34.1242,2195,"COOP","026601"
"026653","PLEASANT VAL",-110.9442,34.0989,1539,"COOP","026653"
"026796","PRESCOTT",-112.4322,34.5706,1586,"COOP","026796"
"027036","REDINGTON",-110.4667,32.3903,896,"COOP","027036"
"027480","SAN CARLOS R",-110.5261,33.1819,772,"COOP","027480"
"027488","SANDERS",-109.3222,35.2239,1784,"COOP","027488"
"027619","SASABE",-111.5436,31.4831,1094,"COOP","027619"
"027622","SASABE 7 NW",-111.6022,31.6036,1166,"COOP","027622"
"027625","SASABE 6 NNE",-111.5047,31.5717,1065,"COOP","027625"
"027880","SIERRA VISTA",-110.2847,31.5553,1402,"COOP","027880"
"028162","SPRINGERVILL",-109.2897,34.1289,2152,"COOP","028162"
"028326","SUNRISE MOUN",-109.5631,33.9733,2856,"COOP","028326"
"028329","SUNSET CRATE",-111.5436,35.3694,2128,"COOP","028329"
"028396","TACNA 3 NE",-113.9192,32.7225,99,"COOP","028396"
"028619","TOMBSTONE",-110.0569,31.7056,1405,"COOP","028619"
"028865","TUMACACORI N",-111.0497,31.5678,996,"COOP","028865"
"028904","TUZIGOOT",-112.0264,34.7706,1058,"COOP","028904"
"028998","VAIL 7 N",-110.7247,32.1264,908,"COOP","028998"
"029156","WALNUT CANYO",-111.5067,35.1706,2038,"COOP","029156"
"029334","WILLCOX",-109.8497,32.2611,1279,"COOP","029334"
"029359","WILLIAMS",-112.1906,35.2411,2057,"COOP","029359"
"029542","WUPATKI NM",-111.3703,35.5247,1496,"COOP","029542"
"029634","YOUNGTOWN",-112.3014,33.5950,346,"COOP","029634"
"030064","ALICIA 2 NNE",-91.0583,35.9289,77,"COOP","030064"
"030130","ALUM FORK",-92.8417,34.7961,213,"COOP","030130"
"030178","ANTOINE",-93.4217,34.0358,87,"COOP","030178"
"030240","ARKANSAS POS",-91.3444,34.0250,59,"COOP","030240"
"030286","ASHDOWN 4 SS",-94.0997,33.6192,98,"COOP","030286"
"030326","AUGUSTA 2 NW",-91.3936,35.2956,59,"COOP","030326"
"030458","BATESVILLE L",-91.7944,35.8306,174,"COOP","030458"
"030460","BATESVILLE L",-91.6389,35.7600,88,"COOP","030460"
"030536","BEEDEVILLE 4",-91.0561,35.4583,67,"COOP","030536"
"030582","BENTON",-92.6006,34.5675,94,"COOP","030582"
"030664","BIG FORK 1 S",-93.9567,34.4692,335,"COOP","030664"
"030746","BLACK ROCK",-91.1039,36.1067,73,"COOP","030746"
"030764","BLAKELY MOUN",-93.1947,34.5697,130,"COOP","030764"
"030798","BLUE MOUNTAI",-93.6506,35.1161,130,"COOP","030798"
"030832","BOONEVILLE 3",-93.9089,35.1047,213,"COOP","030832"
"030842","BOTKINBURG 3",-92.4708,35.7200,395,"COOP","030842"
"031102","CABOT 4 SW",-92.0064,34.9817,91,"COOP","031102"
"031120","CALAMINE",-91.4328,36.0111,130,"COOP","031120"
"031132","CALICO ROCK",-92.1636,36.1092,107,"COOP","031132"
"031152","CAMDEN 1",-92.8236,33.5900,35,"COOP","031152"
"031191","CANE CREEK S",-91.7711,33.9153,79,"COOP","031191"
"031310","CENTER RIDGE",-92.5672,35.3228,195,"COOP","031310"
"031328","CENTERVILLE",-93.1700,35.1075,104,"COOP","031328"
"031457","CLARKSVILLE",-93.4036,35.5328,259,"COOP","031457"
"031492","CLINTON",-92.4639,35.5789,165,"COOP","031492"
"031508","COAL HILL",-93.6672,35.4381,155,"COOP","031508"
"031582","COMPTON",-93.3081,36.0919,660,"COOP","031582"
"031596","CONWAY",-92.4289,35.0842,96,"COOP","031596"
"031632","CORNING",-90.5858,36.4197,85,"COOP","031632"
"031666","COVE",-94.4175,34.4314,323,"COOP","031666"
"031750","CRYSTAL VALL",-92.4500,34.6886,108,"COOP","031750"
"031829","DAMASCUS 2 N",-92.3833,35.4047,207,"COOP","031829"
"031834","DANVILLE",-93.3944,35.0386,114,"COOP","031834"
"031838","DARDANELLE",-93.1675,35.2342,113,"COOP","031838"
"031910","DEGRAY LAKE",-93.1486,34.2531,149,"COOP","031910"
"031948","DEQUEEN",-94.3481,34.0464,121,"COOP","031948"
"031968","DES ARC",-91.4978,34.9772,61,"COOP","031968"
"032015","DIERKS",-94.0172,34.1267,143,"COOP","032015"
"032366","EVENING SHAD",-91.6142,36.0811,152,"COOP","032366"
"032540","FORDYCE",-92.4322,33.8228,70,"COOP","032540"
"032544","FOREMAN",-94.3814,33.7164,122,"COOP","032544"
"032700","GAMALIEL",-92.2456,36.4153,227,"COOP","032700"
"032760","GEORGETOWN",-91.4489,35.1278,61,"COOP","032760"
"032794","GILBERT",-92.7147,35.9914,189,"COOP","032794"
"032922","GRAVELLY 1 E",-93.6761,34.8758,152,"COOP","032922"
"032962","GREENBRIER",-92.3619,35.2353,101,"COOP","032962"
"032978","GREERS FERRY",-91.9997,35.5206,161,"COOP","032978"
"033132","HARDY",-91.5056,36.2747,201,"COOP","033132"
"033235","HECTOR 2 SSW",-93.0000,35.4333,195,"COOP","033235"
"033242","HELENA",-90.5903,34.5211,59,"COOP","033242"
"033361","HINDSVILLE 1",-93.8214,36.2769,436,"COOP","033361"
"033428","HOPE 3 NE",-93.5561,33.7089,114,"COOP","033428"
"033466","HOT SPRINGS",-93.0522,34.5144,207,"COOP","033466"
"033600","JASPER",-93.1883,36.0006,256,"COOP","033600"
"033734","JONESBORO 2",-90.6881,35.8486,96,"COOP","033734"
"033821","KEISER",-90.0964,35.6872,71,"COOP","033821"
"033831","KELSO 3 NW",-91.3397,33.8178,44,"COOP","033831"
"034106","LEAD HILL",-92.9094,36.4211,226,"COOP","034106"
"034185","LEWISVILLE",-93.5678,33.3614,104,"COOP","034185"
"034290","LONG POOL",-93.1661,35.5058,184,"COOP","034290"
"034548","MAGNOLIA",-93.2336,33.2506,97,"COOP","034548"
"034562","MALVERN",-92.8283,34.3817,95,"COOP","034562"
"034572","MAMMOTH SPRI",-91.5350,36.4947,153,"COOP","034572"
"034638","MARIANNA 2 S",-90.7661,34.7336,71,"COOP","034638"
"034666","MARSHALL",-92.6394,35.9156,309,"COOP","034666"
"034746","MELBOURNE 5W",-91.9822,36.0822,152,"COOP","034746"
"034756","MENA",-94.2494,34.5731,344,"COOP","034756"
"034936","MORO BAY STA",-92.3658,33.3014,27,"COOP","034936"
"034938","MORRILTON",-92.7672,35.1581,104,"COOP","034938"
"035018","MOUNTAINBURG",-94.1542,35.6494,242,"COOP","035018"
"035036","MOUNTAIN HOM",-92.3939,36.3458,244,"COOP","035036"
"035046","MOUNTAIN VIE",-92.1042,35.9147,238,"COOP","035046"
"035079","MURFREESBORO",-93.7019,34.0783,121,"COOP","035079"
"035112","NASHVILLE",-93.8514,33.9303,122,"COOP","035112"
"035186","NEWPORT",-91.2744,35.6042,69,"COOP","035186"
"035428","OMAHA 4 NE",-93.1339,36.4886,419,"COOP","035428"
"035512","OZARK 2",-93.8683,35.5125,253,"COOP","035512"
"035514","OZONE",-93.4436,35.6431,579,"COOP","035514"
"035563","PARAGOULD 1",-90.4978,36.0336,82,"COOP","035563"
"035591","PARKS",-93.9606,34.8186,185,"COOP","035591"
"035691","PERRY",-92.7997,35.0478,91,"COOP","035691"
"035754","PINE BLUFF",-92.0189,34.2256,66,"COOP","035754"
"035760","PINE RIDGE",-93.9011,34.5833,256,"COOP","035760"
"035820","POCAHONTAS 1",-90.9681,36.2639,96,"COOP","035820"
"035908","PRESCOTT",-93.3767,33.7975,94,"COOP","035908"
"036008","RATCLIFF",-93.8767,35.3050,141,"COOP","036008"
"036174","RISON",-92.2019,33.9539,85,"COOP","036174"
"036253","ROHWER 2 NNE",-91.2703,33.8100,46,"COOP","036253"
"036376","SAINT CHARLE",-91.1272,34.3767,61,"COOP","036376"
"036380","SAINT FRANCI",-90.1469,36.4519,91,"COOP","036380"
"036403","SALEM",-91.8036,36.3561,207,"COOP","036403"
"036506","SEARCY",-91.7164,35.2683,70,"COOP","036506"
"036562","SHERIDAN",-92.3914,34.3019,76,"COOP","036562"
"036768","SPARKMAN",-92.8267,33.9153,52,"COOP","036768"
"036918","STUTTGART",-91.5578,34.4978,65,"COOP","036918"
"036928","SUBIACO",-93.6369,35.3028,152,"COOP","036928"
"037488","WALDRON",-94.1942,34.8992,206,"COOP","037488"
"037712","WEST MEMPHIS",-90.1806,35.1242,66,"COOP","037712"
"037963","WINSLOW 7NE",-94.0203,35.8550,667,"COOP","037963"
"038052","WYNNE",-90.7964,35.2547,79,"COOP","038052"
"038084","YELLVILLE 2",-92.6667,36.2000,244,"COOP","038084"
"040144","ALTADENA",-118.1383,34.1819,344,"COOP","040144"
"040176","AMBOY",-115.7500,34.5667,195,"COOP","040176"
"040343","ASH MOUNTAIN",-118.8253,36.4914,521,"COOP","040343"
"040444","BAKERSFIELD",-119.0508,35.4186,143,"COOP","040444"
"040521","BARSTOW",-117.0219,34.8928,677,"COOP","040521"
"040693","BERKELEY",-122.2589,37.8744,94,"COOP","040693"
"040798","BIG TUJUNGA",-118.1872,34.2942,706,"COOP","040798"
"040924","BLYTHE",-114.5972,33.6131,82,"COOP","040924"
"040931","BOCA",-120.0936,39.3886,1699,"COOP","040931"
"041194","BURBANK VALL",-118.3481,34.1867,200,"COOP","041194"
"041253","CACHUMA LAKE",-119.9808,34.5825,238,"COOP","041253"
"041424","CAMPO",-116.4728,32.6233,802,"COOP","041424"
"041738","CHIRIACO SUM",-115.7206,33.6617,520,"COOP","041738"
"041990","COPCO NO 1 D",-122.3378,41.9797,824,"COOP","041990"
"042090","COVINA CITY",-117.8806,34.0919,178,"COOP","042090"
"042319","DEATH VALLEY",-116.8669,36.4622,-54,"COOP","042319"
"042574","DUNSMUIR TRE",-122.2736,41.1833,661,"COOP","042574"
"042709","EL CAPITAN D",-116.8164,32.8839,183,"COOP","042709"
"042920","EXCHEQUER DA",-120.2672,37.5850,135,"COOP","042920"
"042941","FAIRMONT",-118.4275,34.7042,933,"COOP","042941"
"043256","FRESNO 5 NE",-119.7017,36.7525,100,"COOP","043256"
"043261","FRIANT GOVER",-119.7072,36.9969,125,"COOP","043261"
"043357","GASQUET RS",-123.9650,41.8453,117,"COOP","043357"
"043491","GOLD RUN 2 S",-120.8567,39.1650,1012,"COOP","043491"
"043573","GRASS VALLEY",-121.0681,39.2042,732,"COOP","043573"
"043578","GRATON",-122.8650,38.4306,61,"COOP","043578"
"043669","GROVELAND 2",-120.2258,37.8444,853,"COOP","043669"
"043747","HANFORD 1 S",-119.6356,36.3219,75,"COOP","043747"
"043855","HAYFIELD PUM",-115.6289,33.7044,418,"COOP","043855"
"043914","HENSHAW DAM",-116.7614,33.2372,823,"COOP","043914"
"044223","IMPERIAL",-115.5667,32.8489,-20,"COOP","044223"
"044297","IRON MOUNTAI",-115.1219,34.1472,281,"COOP","044297"
"044303","IRVINE RANCH",-117.7231,33.7200,165,"COOP","044303"
"044712","LAKE SOLANO",-122.0039,38.4919,58,"COOP","044712"
"044838","LAVA BEDS NA",-121.5067,41.7400,1454,"COOP","044838"
"044881","LEE VINING",-119.1194,37.9567,2072,"COOP","044881"
"044890","LEMON COVE",-119.0264,36.3817,156,"COOP","044890"
"044957","LINDSAY",-119.0581,36.2033,128,"COOP","044957"
"045026","LODGEPOLE",-118.7325,36.6044,2053,"COOP","045026"
"045118","LOS BANOS",-120.8697,37.0533,37,"COOP","045118"
"045151","LOST HILLS",-119.6892,35.6169,88,"COOP","045151"
"045233","MADERA",-120.0378,36.9539,82,"COOP","045233"
"045360","MARKLEY COVE",-122.1261,38.4939,146,"COOP","045360"
"045532","MERCED",-120.5117,37.2858,47,"COOP","045532"
"045802","MONTEREY NWS",-121.8556,36.5925,37,"COOP","045802"
"045866","MORRO BAY FI",-120.8447,35.3669,35,"COOP","045866"
"045915","MOUNT DIABLO",-121.9303,37.8792,661,"COOP","045915"
"045968","MT LAGUNA #3",-116.4194,32.8672,1804,"COOP","045968"
"046027","MUIR WOODS",-122.5653,37.8908,67,"COOP","046027"
"046136","NEVADA CITY",-121.0008,39.2467,848,"COOP","046136"
"046144","NEWARK",-122.0325,37.5147,3,"COOP","046144"
"046154","NEW CUYAMA F",-119.6828,34.9458,658,"COOP","046154"
"046174","NEW MELONES",-120.4864,38.0047,293,"COOP","046174"
"046175","NEWPORT BEAC",-117.8803,33.6025,3,"COOP","046175"
"046252","NORTH FORK R",-119.5067,37.2311,802,"COOP","046252"
"046336","OAKLAND MUSE",-122.2642,37.7983,9,"COOP","046336"
"046386","OCOTILLO WEL",-116.1689,33.1553,119,"COOP","046386"
"046399","OJAI",-119.2275,34.4478,227,"COOP","046399"
"046506","ORLAND",-122.1997,39.7458,77,"COOP","046506"
"046572","OXNARD WSFO",-119.1386,34.2114,19,"COOP","046572"
"046602","PACOIMA DAM",-118.3994,34.3325,457,"COOP","046602"
"046663","PALOS VERDES",-118.3911,33.7997,66,"COOP","046663"
"046719","PASADENA",-118.1447,34.1483,263,"COOP","046719"
"046730","PASO ROBLES",-120.6856,35.6278,213,"COOP","046730"
"046926","PINNACLES NA",-121.1822,36.4817,398,"COOP","046926"
"046940","PIRU 2 ESE",-118.7558,34.4061,223,"COOP","046940"
"047085","PORTOLA",-120.4719,39.8053,1478,"COOP","047085"
"047195","QUINCY",-120.9475,39.9367,1042,"COOP","047195"
"047253","RANDSBURG",-117.6525,35.3692,1088,"COOP","047253"
"047643","SAINT HELENA",-122.4739,38.5072,69,"COOP","047643"
"047672","SALINAS DAM",-120.5039,35.3369,379,"COOP","047672"
"047681","SALSIPUEDES",-120.4069,34.5858,76,"COOP","047681"
"047776","SAN GABRIEL",-117.9078,34.1553,227,"COOP","047776"
"047779","SAN GABRIEL",-117.8608,34.2053,451,"COOP","047779"
"047785","SAN GABRIEL",-118.1000,34.1061,137,"COOP","047785"
"047880","SAN RAFAEL C",-122.5372,37.9983,37,"COOP","047880"
"047933","SANTA MARGAR",-120.6375,35.3742,335,"COOP","047933"
"048014","SAUGUS POWER",-118.4547,34.5894,642,"COOP","048014"
"048122","SHAFTER 6E",-119.1458,35.4867,123,"COOP","048122"
"048218","SIERRAVILLE",-120.3706,39.5833,1516,"COOP","048218"
"048273","SKYLINE RIDG",-122.1842,37.3133,692,"COOP","048273"
"048351","SONOMA",-122.4622,38.2994,30,"COOP","048351"
"048353","SONORA RS",-120.3872,37.9672,511,"COOP","048353"
"048380","SOUTH ENTR Y",-119.6489,37.5072,1561,"COOP","048380"
"048587","STONY GORGE",-122.5342,39.5861,244,"COOP","048587"
"048702","SUSANVILLE 2",-120.6631,40.4167,1275,"COOP","048702"
"048758","TAHOE CITY",-120.1428,39.1678,1899,"COOP","048758"
"049026","TRINITY RIVE",-122.7947,40.7264,567,"COOP","049026"
"049035","TRONA",-117.3908,35.7636,517,"COOP","049035"
"049040","TRUCKEE-TAHO",-120.0800,39.1189,1798,"COOP","049040"
"049053","TULELAKE",-121.4744,41.9600,1230,"COOP","049053"
"049099","TWENTYNINE P",-116.0369,34.1281,602,"COOP","049099"
"049185","UPPER SAN LE",-122.1675,37.7719,120,"COOP","049185"
"049325","VICTORVILLE",-117.3058,34.5350,871,"COOP","049325"
"049351","VINTON",-120.1858,39.8056,1522,"COOP","049351"
"049367","VISALIA",-119.2992,36.3283,91,"COOP","049367"
"049378","VISTA 2 NNE",-117.2269,33.2294,155,"COOP","049378"
"049452","WASCO",-119.3531,35.5975,92,"COOP","049452"
"049866","YREKA",-122.6408,41.7036,800,"COOP","049866"
"050105","AGUILAR 18 W",-104.9503,37.3169,2635,"COOP","050105"
"050109","AKRON 4 E",-103.1417,40.1550,1384,"COOP","050109"
"050128","ALAMOSA 2S",-105.8614,37.4417,2296,"COOP","050128"
"050263","ANTERO RESER",-105.8919,38.9933,2719,"COOP","050263"
"050304","ARAPAHOE",-102.1761,38.8533,1225,"COOP","050304"
"050306","ARAPAHOE 12S",-102.1611,38.6842,1248,"COOP","050306"
"050372","ASPEN 1 SW",-106.8361,39.1881,2488,"COOP","050372"
"050454","BAILEY",-105.4767,39.4047,2356,"COOP","050454"
"050754","BLACK CANYON",-107.6869,38.5547,2484,"COOP","050754"
"050756","BLACK FOREST",-104.8017,39.0292,2120,"COOP","050756"
"050797","BLUE MESA LA",-107.1678,38.4667,2316,"COOP","050797"
"050825","BONHAM RESER",-107.8978,39.1036,3002,"COOP","050825"
"050909","BRECKENRIDGE",-106.0431,39.4861,2920,"COOP","050909"
"050950","BRIGHTON 3 S",-104.8361,39.9436,1529,"COOP","050950"
"051060","BUCKHORN MTN",-105.2969,40.6158,2256,"COOP","051060"
"051071","BUENA VISTA",-106.1275,38.8247,2422,"COOP","051071"
"051121","BURLINGTON 4",-102.2781,39.2378,1265,"COOP","051121"
"051179","BYERS 5 ENE",-104.1275,39.7403,1554,"COOP","051179"
"051186","CABIN CREEK",-105.7089,39.6553,3054,"COOP","051186"
"051268","CAMPO 7 S",-102.5550,37.0158,1255,"COOP","051268"
"051294","CANON CITY",-105.2256,38.4600,1636,"COOP","051294"
"051401","CASTLE ROCK",-104.8386,39.3700,1936,"COOP","051401"
"051443","CEDAREDGE 3",-107.8922,38.9028,2082,"COOP","051443"
"051528","CHEESMAN",-105.2783,39.2203,2097,"COOP","051528"
"051539","CHERAW 1 N",-103.5100,38.1150,1264,"COOP","051539"
"051660","CLIMAX",-106.1897,39.3672,3442,"COOP","051660"
"051713","COCHETOPA CR",-106.7611,38.4461,2438,"COOP","051713"
"051743","COLLBRAN 2SW",-107.9797,39.2367,1859,"COOP","051743"
"051772","COLORADO NAT",-108.7339,39.1014,1762,"COOP","051772"
"051784","COLORADO SPR",-104.7528,38.9294,2048,"COOP","051784"
"051932","CRAIG 4 SW",-107.5894,40.4506,1963,"COOP","051932"
"051959","CRESTED BUTT",-106.9764,38.8742,2698,"COOP","051959"
"051977","CRIPPLE CREE",-105.2003,38.7956,2815,"COOP","051977"
