This file contains a list of stations that provided input data to the PRISM run that produced the grid associated with this stn.csv file.
Station,Name,Longitude,Latitude,Elevation(m),Network
"GERW","GEORGE",-119.6422,47.0439,351,"AGRIMET"
"GFRI","GLENNS FERRY",-115.3569,42.8667,922,"AGRIMET"
"GOLW","GOLDENDALE",-120.8244,45.8119,512,"AGRIMET"
"HERO","HERMISTON",-119.5122,45.8211,168,"AGRIMET"
"HOXO","HOOD RIVER",-121.5181,45.6844,155,"AGRIMET"
"HRFO","HEREFORD",-118.0200,44.4881,1097,"AGRIMET"
"HRHW","HARRAH",-120.5744,46.3847,259,"AGRIMET"
"HRMO","HERMISTON (H",-119.2833,45.8194,185,"AGRIMET"
"IMBO","IMBLER",-117.9667,45.4333,838,"AGRIMET"
"KFLO","KLAMATH FALL",-121.7550,42.1647,1250,"AGRIMET"
"KFLW","KETTLE FALLS",-118.1242,48.5950,408,"AGRIMET"
"KTBI","KETTLE BUTTE",-112.3258,43.5486,1565,"AGRIMET"
"LAKO","LAKEVIEW",-120.5231,42.1222,1454,"AGRIMET"
"LBRW","LAKE BRYAN-R",-117.6542,46.6975,192,"AGRIMET"
"LEGW","LEGROW",-118.9361,46.2053,177,"AGRIMET"
"LIDW","LIND",-118.7394,46.8672,450,"AGRIMET"
"LORO","LORELLA",-121.2242,42.0778,1268,"AGRIMET"
"MALI","MALTA",-113.4139,42.4375,1344,"AGRIMET"
"MASW","MANSON",-120.1244,47.9169,601,"AGRIMET"
"MDFO","MEDFORD",-122.9378,42.3311,408,"AGRIMET"
"MNTI","MONTEVIEW",-112.5358,44.0150,1480,"AGRIMET"
"MRSO","MADRAS",-121.1486,44.6800,744,"AGRIMET"
"NMPI","NAMPA",-116.6369,43.4417,803,"AGRIMET"
"ODSW","ODESSA",-118.8786,47.3089,503,"AGRIMET"
"OMAW","OMAK",-119.5761,48.4025,376,"AGRIMET"
"ONTO","ONTARIO",-117.0153,43.9778,689,"AGRIMET"
"PARO","PARKDALE",-121.6167,45.5444,451,"AGRIMET"
"PCYO","PRAIRIE CITY",-118.6278,44.4408,1144,"AGRIMET"
"PICI","PICABO",-114.1658,43.3117,1494,"AGRIMET"
"PMAI","PARMA",-116.9333,43.8000,703,"AGRIMET"
"PNGO","PINEGROVE",-121.5056,45.6500,189,"AGRIMET"
"POBO","POWELL BUTTE",-120.9497,44.2483,975,"AGRIMET"
"RDBM","ROUNDBUTTE",-114.2806,47.5394,927,"AGRIMET"
"RPTI","RUPERT",-113.8381,42.5950,1266,"AGRIMET"
"RTHI","RATHDRUM PRA",-116.8414,47.7956,698,"AGRIMET"
"RXGI","REXBURG",-111.7667,43.8500,1486,"AGRIMET"
"SBMW","SEVEN BAYS M",-118.3411,47.8553,418,"AGRIMET"
"SIGM","ST. IGNATIUS",-114.0981,47.3133,896,"AGRIMET"
"SILW","SILCOTT ISLA",-117.1847,46.4186,251,"AGRIMET"
"TWFI","TWIN FALLS (",-114.3453,42.5461,1195,"AGRIMET"
"WRDO","WORDEN",-121.7869,42.0169,1244,"AGRIMET"
"CERM","EDMUNSTON",-68.3167,47.4167,154,"ASOS"
"CMFM","FORET MONTMO",-71.1500,47.3167,672,"ASOS"
"CMGB","GRANBY",-72.7667,45.3667,86,"ASOS"
"CPBT","BLOOD TRIBE",-113.0500,49.5667,980,"ASOS"
"CPEH","ENCHANT AGDM",-112.4333,50.1833,801,"ASOS"
"CPFI","FINCASTLE AG",-112.0333,49.8000,833,"ASOS"
"CPIR","IRON SPRINGS",-112.7333,49.9000,858,"ASOS"
"CPRO","ROSEMARY AGD",-112.0500,50.8333,714,"ASOS"
"CPRY","RAYMOND AGDM",-112.6833,49.4833,937,"ASOS"
"CPSV","SEVEN PERSON",-110.9167,49.9167,766,"ASOS"
"CPXL","BOW ISLAND A",-111.3833,49.8667,799,"ASOS"
"CTNK","ALGONQUIN PA",-78.2667,45.5333,410,"ASOS"
"CTRA","RAWSON LAKE",-93.7169,49.6500,435,"ASOS"
"CWAF","ILE ROUGE(MA",-69.5500,48.0800,5,"ASOS"
"CWAJ","ERIEAU (MAPS",-81.9000,42.2500,178,"ASOS"
"CWBE","KILLARNEY (M",-81.4800,45.9700,196,"ASOS"
"CWBO","BROOKS (AUTO",-111.8500,50.5500,747,"ASOS"
"CWBS","LAC ST PIERR",-72.9200,46.1900,16,"ASOS"
"CWBZ","ST ANICET",-74.2800,45.1200,49,"ASOS"
"CWCJ","PUKASKWA PAR",-86.3000,48.6000,206,"ASOS"
"CWCO","COLLINGWOOD",-80.2200,44.5000,180,"ASOS"
"CWDJ","REGINA UNIVE",-104.5900,50.4000,573,"ASOS"
"CWDK","CLARESHOLM (",-113.6300,50.0200,1012,"ASOS"
"CWDQ","LA TUQUE",-72.8000,47.4200,169,"ASOS"
"CWDT","CHUTE DES PA",-71.2500,49.9000,399,"ASOS"
"CWDV","UPSALA (MARS",-90.4700,49.0300,489,"ASOS"
"CWEE","CHAMOUCHOUAN",-73.3500,49.2800,305,"ASOS"
"CWEH","EASTEND CYPR",-108.9800,49.4300,1078,"ASOS"
"CWEL","ENTRANCE IL",-123.8000,49.2200,5,"ASOS"
"CWEW","L'ASSOMPTION",-73.4300,45.8200,21,"ASOS"
"CWEZ","SATURNA ISL",-123.0500,48.7800,7,"ASOS"
"CWFJ","CARDSTON (AU",-113.2800,49.2000,1136,"ASOS"
"CWFQ","FRELIGHSBURG",-72.8300,45.0500,152,"ASOS"
"CWGB","BALLENAS IL",-124.1700,49.3500,5,"ASOS"
"CWGD","GODERICH (AU",-81.7200,43.7700,214,"ASOS"
"CWGL","LAGOON CITY",-79.2200,44.5300,221,"ASOS"
"CWGM","WATERTON PAR",-113.8000,49.1400,1296,"ASOS"
"CWGT","SISTERS IL A",-124.4300,49.4800,5,"ASOS"
"CWGW","SPARWOOD (AU",-114.9000,49.7500,1137,"ASOS"
"CWHM","VARENNES",-73.3800,45.7200,192,"ASOS"
"CWHQ","DESCHAMBAULT",-71.9500,46.6800,55,"ASOS"
"CWHV","BEAUCEVILLE",-70.7800,46.2000,229,"ASOS"
"CWIK","BROADVIEW",-102.6800,50.3800,602,"ASOS"
"CWIP","POINTE NOIRE",-66.7500,50.1700,25,"ASOS"
"CWIS","CHARLEVOIX (",-70.6300,47.2800,719,"ASOS"
"CWIT","ST. CLOTHILD",-73.6800,45.1700,52,"ASOS"
"CWIX","MISTOOK (AUT",-71.7200,48.7700,113,"ASOS"
"CWIY","ST LEONARD A",-67.8200,47.1500,49,"ASOS"
"CWIZ","L'ACADIE",-73.3500,45.3000,45,"ASOS"
"CWJB","STE FOY/U LA",-71.2700,47.3000,91,"ASOS"
"CWJI","ASSINIBOIA A",-105.9300,49.7300,724,"ASOS"
"CWJO","JONQUIERE(AU",-71.2200,48.4200,133,"ASOS"
"CWJR","CRESTON (AUT",-116.5000,49.0800,646,"ASOS"
"CWJT","ST JOVITE (A",-74.5300,46.0700,239,"ASOS"
"CWJV","VERNON (AUTO",-119.3000,50.2300,556,"ASOS"
"CWJX","LEADER ARPT",-109.5000,50.9000,672,"ASOS"
"CWKD","BONNARD(AUTO",-71.0200,50.7300,497,"ASOS"
"CWKH","MALAHAT (AUT",-123.5800,48.5800,366,"ASOS"
"CWKK","KATATOTA ISL",-88.3333,49.7167,260,"ASOS"
"CWKO","ROCKGLEN (MA",-105.9800,49.1700,917,"ASOS"
"CWLE","LUCKY LAKE (",-107.1500,50.9500,665,"ASOS"
"CWLM","VICTORIA (AU",-123.3200,48.4200,70,"ASOS"
"CWLS","MOUNT FOREST",-80.7500,43.9800,415,"ASOS"
"CWLY","LYTTON (READ",-121.5800,50.2300,229,"ASOS"
"CWMJ","MANIWAKI",-76.0000,46.2800,200,"ASOS"
"CWMM","P. MEADOWS C",-122.6800,49.2000,5,"ASOS"
"CWMQ","MAPLECREEK (",-109.4700,49.9000,767,"ASOS"
"CWMZ","WESTERN ISL",-80.3700,45.0300,191,"ASOS"
"CWNB","S.E. SHOAL (",-82.4700,41.8300,195,"ASOS"
"CWNC","COBOURG (MAR",-78.1700,43.9500,78,"ASOS"
"CWNH","RIVIERE DU L",-69.5500,47.8000,148,"ASOS"
"CWNK","CARMAN/UNIV_",-98.0300,49.5000,268,"ASOS"
"CWNL","GREAT DUCK I",-82.9700,45.6300,183,"ASOS"
"CWNM","NELSON (AUTO",-117.3000,49.5000,535,"ASOS"
"CWNP","NAKUSP (AUTO",-117.8200,50.2700,524,"ASOS"
"CWNQ","NICOLET (AUT",-72.6500,46.2200,10,"ASOS"
"CWNZ","NAGAGAMI (MA",-84.1700,49.7500,256,"ASOS"
"CWOD","NORMANDIN",-72.5500,48.8300,137,"ASOS"
"CWOE","ONEFOUR (AUT",-110.4700,49.1200,935,"ASOS"
"CWPD","PARC DES LAU",-71.2300,47.5700,803,"ASOS"
"CWPF","ESQUIMALT ME",-123.4300,48.4300,12,"ASOS"
"CWPK","PARENT (MARS",-74.6200,47.9200,442,"ASOS"
"CWPO","PILOT MOUND",-98.9000,49.2000,470,"ASOS"
"CWPR","PRINCETON (A",-120.5200,50.6000,700,"ASOS"
"CWPS","LONG POINT (",-80.0500,42.5700,175,"ASOS"
"CWQH","LENNOXVILLE",-71.8200,45.3700,181,"ASOS"
"CWQK","RACE ROCKS A",-123.5300,48.3000,5,"ASOS"
"CWQO","ILE BICQUETT",-68.8933,48.4156,7,"ASOS"
"CWQP","POINT PETRE",-77.1500,43.8300,79,"ASOS"
"CWQV","PUINTE CLAVE",-70.1200,48.2700,0,"ASOS"
"CWRK","BANCROFT AUT",-77.8700,45.0700,331,"ASOS"
"CWRT","CROWSNEST",-114.4800,49.6300,1303,"ASOS"
"CWRY","MILK RIVER",-112.0500,49.1300,1050,"ASOS"
"CWSG","CAP CHAT (MA",-66.7300,49.0800,35,"ASOS"
"CWSK","SQUAMISH (AU",-123.1700,49.7800,60,"ASOS"
"CWSL","SALMON ARM A",-119.2800,50.7000,351,"ASOS"
"CWSP","SHERINGHAM A",-123.9200,48.3800,21,"ASOS"
"CWSS","ST. STEPHEN",-67.2500,45.2000,26,"ASOS"
"CWST","LA POCATIERE",-70.0300,47.3500,31,"ASOS"
"CWTA","MC TAVISH (A",-73.5800,45.5000,63,"ASOS"
"CWTN","CAP TOURMENT",-70.8000,47.0700,6,"ASOS"
"CWTT","LAC MEMPHREM",-72.1700,45.2700,209,"ASOS"
"CWTY","TROIS RIVIER",-72.5200,46.3500,6,"ASOS"
"CWUS","SUMMERLAND (",-119.6500,49.5700,454,"ASOS"
"CWUX","LA BAIE",-70.9300,48.3000,135,"ASOS"
"CWVF","SAND HEADS (",-123.3000,49.1000,1,"ASOS"
"CWVN","VAL MARIE SE",-107.5800,49.0700,785,"ASOS"
"CWVP","CYPRESS HILL",-109.5200,49.6500,1271,"ASOS"
"CWVQ","STE ANNE DE",-73.9300,45.4300,39,"ASOS"
"CWWA","W VANCOUVER",-123.1800,49.3500,178,"ASOS"
"CWWB","BURLINGTON P",-79.8000,43.3000,77,"ASOS"
"CWWF","WEYBURN (AUT",-103.8000,49.7000,589,"ASOS"
"CWWK","WHITE ROCK A",-122.7800,49.0200,15,"ASOS"
"CWWX","COVE ISLAND",-81.7300,45.3300,181,"ASOS"
"CWWZ","PORT WELLER",-79.2200,43.2500,79,"ASOS"
"CWXC","ONATCHIWAY",-71.0300,48.8800,300,"ASOS"
"CWXL","BOW ISLAND",-111.4500,49.6300,838,"ASOS"
"CWYJ","VICTORIA UNI",-123.3000,48.4500,49,"ASOS"
"CWYY","OSOYOOS (AUT",-119.4300,49.0300,283,"ASOS"
"CWZA","AGASSIZ (AUT",-121.7700,49.2500,15,"ASOS"
"CWZS","AMQUI",-87.4300,48.4700,166,"ASOS"
"CXBI","BARRIE-ORO",-79.5500,44.4833,289,"ASOS"
"CXBK","BRATT'S_LAKE",-104.7000,50.2000,580,"ASOS"
"CXBR","BROCKET AGDM",-113.8167,49.6167,1073,"ASOS"
"CXBW","BARNWELL AGD",-112.3000,49.8000,824,"ASOS"
"CXCA","CAMERON_FALL",-88.3500,49.1500,180,"ASOS"
"CXCP","CHAMPION AGD",-113.3500,50.2833,1006,"ASOS"
"CXDB","DEL BONITA A",-112.8167,49.0500,1310,"ASOS"
"CXDI","DELHI_CS",-80.5500,42.8700,232,"ASOS"
"CXDW","DEERWOOD_RCS",-98.3200,49.6000,341,"ASOS"
"CXEA","EAR_FALLS",-93.2200,50.6300,355,"ASOS"
"CXET","EGBERT",-79.7800,44.2300,251,"ASOS"
"CXFM","FOREMOST AGD",-111.4833,49.4833,881,"ASOS"
"CXGH","GIMLI_HARBOU",-96.9822,50.6311,217,"ASOS"
"CXHA","HARROW",-82.9000,42.0300,191,"ASOS"
"CXHF","HIGH FALLS C",-75.6500,45.8300,190,"ASOS"
"CXHM","HAMILTON",-79.9000,43.2800,102,"ASOS"
"CXKA","KAPUSKASING",-82.4300,49.4000,218,"ASOS"
"CXKE","KEMPTVILLE",-75.6300,45.0000,99,"ASOS"
"CXKI","KIRKLAND LAK",-80.0000,48.1500,324,"ASOS"
"CXMD","MORDEN",-98.1200,49.2200,0,"ASOS"
"CXPC","PARRY SOUND",-80.0500,45.3500,176,"ASOS"
"CXSC","SCHULER AGDM",-110.0833,50.3000,800,"ASOS"
"CXSH","SHAWINIGAN",-72.5800,46.5800,110,"ASOS"
"CXTO","TORONTO CITY",-79.4000,43.6667,113,"ASOS"
"CXVN","VINELAND (AU",-79.4000,43.1833,79,"ASOS"
"CXWN","WINNIPEG_THE",-97.1300,49.8800,230,"ASOS"
"CYAM","SAULT STE MA",-84.5200,46.4800,192,"ASOS"
"CYBC","BAIE COMEAU",-68.2000,49.1300,22,"ASOS"
"CYBG","BAGOTVILLE(C",-71.0000,48.3300,159,"ASOS"
"CYBN","BORDEN",-79.9300,44.2700,223,"ASOS"
"CYBR","BRANDON AIRP",-99.9500,49.9200,409,"ASOS"
"CYEN","ESTEVAN AIRP",-102.9700,49.2200,581,"ASOS"
"CYFC","FREDERICTON",-66.5300,45.8700,20,"ASOS"
"CYGK","KINGSTON ARP",-76.6000,44.2200,93,"ASOS"
"CYGQ","GERALDTON AI",-86.9300,49.7800,351,"ASOS"
"CYHD","DRYDEN AIRPO",-92.7500,49.8300,413,"ASOS"
"CYHM","HAMILTON AIR",-79.9300,43.1700,237,"ASOS"
"CYHU","SAINT HUBERT",-73.4200,45.5200,27,"ASOS"
"CYKA","KAMLOOPS AIR",-120.4500,50.7000,346,"ASOS"
"CYKF","WATERLOO WEL",-80.3800,43.4700,317,"ASOS"
"CYKZ","TORONTO BUTT",-79.3700,43.8700,198,"ASOS"
"CYLW","KELOWNA APT",-119.3800,49.9700,430,"ASOS"
"CYMX","MONTREAL/MIR",-74.0300,45.6800,82,"ASOS"
"CYNM","MATAGAMI AIR",-77.8200,49.7700,281,"ASOS"
"CYOW","OTTAWA INTL",-75.6700,45.3200,114,"ASOS"
"CYOY","VALCARTIER A",-71.5000,46.9000,168,"ASOS"
"CYPQ","PETERBOROUGH",-78.3700,44.2300,191,"ASOS"
"CYQA","MUSKOKA AIRP",-79.3000,44.9700,282,"ASOS"
"CYQB","QUEBEC AIRPO",-71.3800,46.8000,73,"ASOS"
"CYQG","WINDSOR AIRP",-82.9700,42.2700,190,"ASOS"
"CYQK","KENORA AIRPO",-94.3700,49.7800,411,"ASOS"
"CYQL","LETHBRIDGE A",-112.8000,49.6300,929,"ASOS"
"CYQQ","COMOX (CAN-M",-124.9000,49.7200,24,"ASOS"
"CYQR","REGINA AIRPO",-104.6700,50.4300,577,"ASOS"
"CYQT","THUNDER BAY",-89.3200,48.3700,199,"ASOS"
"CYRJ","ROBERVAL AIR",-72.2700,48.5200,179,"ASOS"
"CYRV","REVELSTOKE A",-118.1800,50.9700,443,"ASOS"
"CYSB","SUDBURY AIRP",-80.8000,46.6200,348,"ASOS"
"CYSC","SHERBROOKE A",-71.6800,45.4300,241,"ASOS"
"CYTR","TRENTON (CAN",-77.5300,44.1200,86,"ASOS"
"CYTS","TIMMINS AIRP",-81.3700,48.5700,295,"ASOS"
"CYTZ","TORONTO IL A",-79.4000,43.6300,77,"ASOS"
"CYUL","MONTREAL/DOR",-73.7500,45.4700,36,"ASOS"
"CYUY","ROUYN AIRPOR",-78.8300,48.2000,301,"ASOS"
"CYVO","VAL D'OR AIR",-77.7800,48.0700,337,"ASOS"
"CYVR","VANCOUVER IN",-123.1700,49.1800,2,"ASOS"
"CYVV","WIARTON AIRP",-81.1000,44.7500,222,"ASOS"
"CYWA","PETAWAWA A,O",-77.3200,45.9500,130,"ASOS"
"CYWG","WINNIPEG INT",-97.2300,49.9000,239,"ASOS"
"CYXC","CRANBROOK AI",-115.7800,49.6000,939,"ASOS"
"CYXH","MEDICINE HAT",-110.7200,50.0200,716,"ASOS"
"CYXL","SIOUX LOOKOU",-91.9000,50.1200,390,"ASOS"
"CYXR","EARLTON AIRP",-79.8500,47.7000,243,"ASOS"
"CYXU","LONDON AIRPO",-81.1500,43.0300,278,"ASOS"
"CYXX","ABBOTSFORD A",-122.3700,49.0300,58,"ASOS"
"CYYB","NORTH BAY AI",-79.4300,46.3500,371,"ASOS"
"CYYF","PENTICTON AI",-119.6000,49.4700,344,"ASOS"
"CYYJ","VICTORIA INT",-123.4300,48.6500,19,"ASOS"
"CYYN","SWIFT CURREN",-107.6800,50.2800,818,"ASOS"
"CYYU","KAPUSKASING",-82.4700,49.4200,227,"ASOS"
"CYYY","MONT JOLI AI",-68.2200,48.6000,52,"ASOS"
"CYYZ","TORONTO/PEAR",-79.6300,43.6700,173,"ASOS"
"CYZE","GORE BAY AIR",-82.5700,45.8800,193,"ASOS"
"CYZR","SARNIA AIRPO",-82.3200,43.0000,181,"ASOS"
"CZEL","ELORA RCS",-80.4167,43.6500,377,"ASOS"
"CZMJ","MOOSE JAW",-105.5667,50.3333,577,"ASOS"
"CZPC","PINCHER CREE",-114.0000,49.5200,1190,"ASOS"
"CZTB","THUNDER BAY",-89.3167,48.3667,199,"ASOS"
"K04V","SAGUACHE MUN",-106.1686,38.0972,2385,"ASOS"
"K04W","FIELD OF DRE",-92.8953,46.0228,311,"ASOS"
"K06D","ROLLA MUNICI",-99.6208,48.8844,556,"ASOS"
"K08D","STANLEY MUNI",-102.4064,48.3008,684,"ASOS"
"K0A9","ELIZABETHTON",-82.1733,36.3711,486,"ASOS"
"K0E0","MORIARTY AIR",-106.0050,34.9822,1889,"ASOS"
"K0F2","BOWIE MUNICI",-97.7756,33.6017,336,"ASOS"
"K0J4","FLORALA MUNI",-86.3117,31.0425,96,"ASOS"
"K11R","BRENHAM_MUNI",-96.3742,30.2189,94,"ASOS"
"K12N","ANDOVER/AERO",-74.7367,41.0089,177,"ASOS"
"K14Y","TODD FIELD A",-94.8739,45.8983,406,"ASOS"
"K1A5","MACON COUNTY",-83.4192,35.2225,616,"ASOS"
"K1A6","MIDDLESBORO-",-83.7375,36.6106,352,"ASOS"
"K1F0","ARDMORE DOWN",-97.1225,34.1469,257,"ASOS"
"K1H2","EFFINGHAM",-88.5333,39.0706,179,"ASOS"
"K1M4","POSEY FIELD",-87.6006,34.2803,283,"ASOS"
"K1P1","PLYMOUTH MUN",-71.7536,43.7792,154,"ASOS"
"K1V4","ST. JOHNSBUR",-72.0194,44.4194,212,"ASOS"
"K20V","MC ELROY AIR",-106.3689,40.0536,2259,"ASOS"
"K21D","LAKE ELMO AI",-92.8556,44.9975,284,"ASOS"
"K2C8","CAVALIER MUN",-97.6319,48.7836,272,"ASOS"
"K2DP","DARE COUNTY",-75.9000,35.6667,3,"ASOS"
"K2G4","GARRETT COUN",-79.3394,39.5803,894,"ASOS"
"K2W6","ST. MARY'S C",-76.5500,38.3153,43,"ASOS"
"K2WX","BUFFALO (AMO",-103.5464,45.6044,915,"ASOS"
"K3I2","MASON COUNTY",-82.0986,38.9147,196,"ASOS"
"K3J7","GREENE COUNT",-83.1389,33.5978,206,"ASOS"
"K3LF","LITCHFIELD M",-89.6747,39.1625,210,"ASOS"
"K3T5","LA GRANGE/FA",-96.9500,29.9081,99,"ASOS"
"K40J","PERRY-FOLEY",-83.5736,30.0719,13,"ASOS"
"K46D","CARRINGTON M",-99.1514,47.4511,490,"ASOS"
"K4A6","SCOTTSBORO M",-86.0058,34.6886,198,"ASOS"
"K4A9","ISBELL FIELD",-85.7214,34.4736,267,"ASOS"
"K4BM","WILKERSON PA",-105.5167,39.0500,3438,"ASOS"
"K4I3","KNOX COUNTY",-82.5261,40.3289,363,"ASOS"
"K4M9","CORNING MUNI",-90.6481,36.4042,89,"ASOS"
"K4MR","MELROSE GUNN",-103.8000,34.3000,1326,"ASOS"
"K4O4","MCCURTAIN CO",-94.8594,33.9094,144,"ASOS"
"K5C1","BOERNE STAGE",-98.6947,29.7239,414,"ASOS"
"K6R3","CLEVELAND MU",-95.0081,30.3564,46,"ASOS"
"K6R6","DRYDEN",-102.2131,30.0481,707,"ASOS"
"K79J","ANDALUSIA/OP",-86.3833,31.3000,94,"ASOS"
"K7L2","LINTON MUNIC",-100.2456,46.2206,542,"ASOS"
"K8D3","SISSETON MUN",-96.9914,45.6689,354,"ASOS"
"K96D","WALHALLA MUN",-97.9028,48.9406,290,"ASOS"
"K9D7","CANDO MUNICI",-99.2364,48.4800,451,"ASOS"
"K9L2","EDWARDS AIR",-117.8631,34.9908,701,"ASOS"
"K9V9","CHAMBERLAIN",-99.3183,43.7667,516,"ASOS"
"KAAA","LINCOLN/LOGA",-89.3350,40.1586,182,"ASOS"
"KAAF","APALACHICOLA",-85.0247,29.7269,6,"ASOS"
"KAAO","COLONEL JAME",-97.2189,37.7497,432,"ASOS"
"KAAT","ALTURAS (WAS",-120.5644,41.4914,1333,"ASOS"
"KABE","ALLENTOWN-BE",-75.4492,40.6508,120,"ASOS"
"KABI","ABILENE MUNI",-99.6817,32.4103,545,"ASOS"
"KABQ","ALBUQUERQUE",-106.6147,35.0417,1631,"ASOS"
"KABR","ABERDEEN REG",-98.4131,45.4433,396,"ASOS"
"KABY","ALBANY MUNIC",-84.1944,31.5356,60,"ASOS"
"KACB","BELLAIRE",-85.1983,44.9883,190,"ASOS"
"KACK","NANTUCKET ME",-70.0597,41.2539,14,"ASOS"
"KACP","ALLEN PARISH",-92.6886,30.7506,33,"ASOS"
"KACQ","WASECA MUNI",-93.5531,44.0733,343,"ASOS"
"KACT","WACO-MADISON",-97.2278,31.6172,157,"ASOS"
"KACV","ARCATA/EUREK",-124.1086,40.9781,66,"ASOS"
"KACY","ATLANTIC CIT",-74.5867,39.4647,23,"ASOS"
"KADC","WADENA_MUNIC",-95.2117,46.4467,418,"ASOS"
"KADG","LENAWEE COUN",-84.0794,41.8678,244,"ASOS"
"KADM","ARDMORE MUNI",-97.0200,34.3000,232,"ASOS"
"KADS","DALLAS/ADDIS",-96.8300,32.9700,196,"ASOS"
"KADU","AUDUBON",-94.9203,41.7011,392,"ASOS"
"KADW","ANDREWS AFB",-76.8700,38.8200,86,"ASOS"
"KAEG","ALBUQUERQUE/",-106.7950,35.1450,1779,"ASOS"
"KAEJ","CENTRAL COLO",-106.1206,38.8142,2422,"ASOS"
"KAEL","ALBERT LEA (",-93.3700,43.6800,383,"ASOS"
"KAFF","AIR FORCE AC",-104.8200,38.9700,2003,"ASOS"
"KAFJ","WASHINGTON (",-80.2800,40.1300,361,"ASOS"
"KAFK","NEBRASKA CIT",-95.8658,40.6069,354,"ASOS"
"KAFN","JAFFREY MUNI",-72.0006,42.8058,317,"ASOS"
"KAFP","ANSON COUNTY",-80.0772,35.0206,91,"ASOS"
"KAFW","FORT WORTH/A",-97.3181,32.9733,220,"ASOS"
"KAGC","PITTSBURGH/A",-79.9217,40.3547,382,"ASOS"
"KAGS","AUGUSTA/BUSH",-81.9633,33.3644,44,"ASOS"
"KAHN","ATHENS MUNIC",-83.3281,33.9508,246,"ASOS"
"KAIA","ALLIANCE MUN",-102.8000,42.0572,1197,"ASOS"
"KAIG","ANTIGO",-89.1400,45.0300,464,"ASOS"
"KAIO","ATLANTIC",-95.0500,41.4000,360,"ASOS"
"KAIT","AITKIN NDB(A",-93.6800,46.5500,367,"ASOS"
"KAIZ","KAISER MEM (",-92.5500,38.1000,265,"ASOS"
"KAJG","MOUNT CARMEL",-87.7267,38.6067,131,"ASOS"
"KAKH","GASTONIA",-81.1558,35.1967,243,"ASOS"
"KAKO","AKRON/WASHIN",-103.2144,40.1744,1431,"ASOS"
"KAKQ","WAKEFIELD (N",-77.0011,36.9814,34,"ASOS"
"KAKR","AKRON FULTON",-81.4642,41.0375,325,"ASOS"
"KALB","ALBANY COUNT",-73.7989,42.7467,86,"ASOS"
"KALI","ALICE INTL A",-98.0269,27.7411,54,"ASOS"
"KALM","ALAMOGORDO-W",-105.9800,32.8300,1279,"ASOS"
"KALN","ALTON/ST LOU",-90.0500,38.9000,166,"ASOS"
"KALO","WATERLOO MUN",-92.4011,42.5544,266,"ASOS"
"KALS","ALAMOSA MUNI",-105.8614,37.4389,2297,"ASOS"
"KALW","WALLA WALLA",-118.2842,46.0950,367,"ASOS"
"KALX","THOMAS C RUS",-85.9631,32.9147,209,"ASOS"
"KAMA","AMARILLO ARP",-101.7172,35.2200,1099,"ASOS"
"KAMG","ALMA/BACON C",-82.5067,31.5361,61,"ASOS"
"KAMN","ALMA",-84.6878,43.3219,229,"ASOS"
"KAMW","AMES MUNICIP",-93.6189,41.9906,288,"ASOS"
