This file contains a list of stations that provided input data to the PRISM run that produced the grid associated with this stn.csv file.
Station,Name,Longitude,Latitude,Elevation(m),Network,stnid
"172238","EAST HIRAM",-70.7500,43.8833,161,"COOP","172238"
"172426","EASTPORT",-67.0000,44.9167,26,"COOP","172426"
"172602","ELIOT",-70.7667,43.1000,6,"COOP","172602"
"172700","EUSTIS",-70.4833,45.2167,384,"COOP","172700"
"172765","FARMINGTON",-70.1500,44.6833,128,"COOP","172765"
"172878","FORT KENT",-68.5833,47.2500,157,"COOP","172878"
"173026","FRYEBURG",-70.9667,44.0333,130,"COOP","173026"
"173046","GARDINER",-69.7833,44.2167,43,"COOP","173046"
"173219","GRAND ISLE",-68.1500,47.3000,146,"COOP","173219"
"173261","GRAND LAKE S",-67.7833,45.1833,88,"COOP","173261"
"173295","GRAY",-70.2542,43.8925,115,"COOP","173295"
"173417","GUILFORD",-69.3833,45.1667,122,"COOP","173417"
"173567","HARMONY",-69.5667,44.9333,107,"COOP","173567"
"173588","HARRIS STATI",-69.8667,45.4667,253,"COOP","173588"
"173862","HOLLIS",-70.6667,43.6500,96,"COOP","173862"
"173944","HOULTON 5 N",-67.8333,46.2000,119,"COOP","173944"
"174086","JACKMAN",-70.2667,45.6333,363,"COOP","174086"
"174183","JONESBORO",-67.6500,44.6500,56,"COOP","174183"
"174193","KENNEBUNKPOR",-70.4667,43.3500,1,"COOP","174193"
"174324","KINGFIELD",-70.1500,44.9500,177,"COOP","174324"
"174566","LEWISTON",-70.2167,44.1000,55,"COOP","174566"
"174656","LIMINGTON",-70.6500,43.7167,78,"COOP","174656"
"174781","LONG FALLS D",-70.2000,45.2167,354,"COOP","174781"
"174878","MACHIAS",-67.4500,44.7167,6,"COOP","174878"
"174927","MADISON",-69.8833,44.8000,79,"COOP","174927"
"175261","MIDDLE DAM",-70.9167,44.7833,445,"COOP","175261"
"175304","MILLINOCKET",-68.7000,45.6500,110,"COOP","175304"
"175460","MOOSEHEAD",-69.7167,45.5833,313,"COOP","175460"
"175675","NEWCASTLE",-69.5333,44.0500,58,"COOP","175675"
"175736","NEW SHARON",-70.0000,44.6333,146,"COOP","175736"
"176430","ORONO",-68.6667,44.9000,35,"COOP","176430"
"176594","PATTEN 2",-68.5000,46.0167,232,"COOP","176594"
"176705","PHILLIPS",-70.3500,44.8167,183,"COOP","176705"
"176881","PORT CLYDE",-69.2667,43.9167,9,"COOP","176881"
"176937","PRESQUE ISLE",-68.0000,46.6500,183,"COOP","176937"
"177037","RANGELEY",-70.6500,44.9667,466,"COOP","177037"
"177238","ROBBINSTON",-67.1167,45.0833,38,"COOP","177238"
"177325","RUMFORD 1 SS",-70.5333,44.5333,192,"COOP","177325"
"177479","SANFORD 2 NN",-70.7833,43.4667,85,"COOP","177479"
"177654","SEBEC LAKE",-69.2333,45.2500,116,"COOP","177654"
"178353","SPRINGFIELD",-68.1667,45.4000,134,"COOP","178353"
"178398","SQUA PAN DAM",-68.3333,46.5500,186,"COOP","178398"
"178965","VAN BUREN 2",-67.9333,47.1667,139,"COOP","178965"
"178974","VANCEBORO 2",-67.4333,45.5667,119,"COOP","178974"
"179051","WATERBORO",-70.8000,43.6000,148,"COOP","179051"
"179151","WATERVILLE T",-69.6500,44.5333,22,"COOP","179151"
"179314","WEST BUXTON",-70.6167,43.7000,46,"COOP","179314"
"179538","WEST PARIS",-70.5833,44.3333,165,"COOP","179538"
"179593","WEST ROCKPOR",-69.1500,44.2000,116,"COOP","179593"
"179891","WOODLAND",-67.4000,45.1500,43,"COOP","179891"
"180193","ANNAPOLIS PO",-76.5000,38.9833,8,"COOP","180193"
"180335","ASSATEAGUE I",-75.1333,38.2333,3,"COOP","180335"
"180700","BELTSVILLE",-76.8833,39.0333,44,"COOP","180700"
"181530","CATOCTIN MOU",-77.4833,39.6500,491,"COOP","181530"
"181750","CHESTERTOWN",-76.0667,39.2167,12,"COOP","181750"
"181862","CLARKSVILLE",-76.9333,39.2500,113,"COOP","181862"
"182060","CONOWINGO DA",-76.1667,39.6500,12,"COOP","182060"
"182282","CUMBERLAND 2",-78.7500,39.6333,223,"COOP","182282"
"182325","DALECARLIA R",-77.1167,38.9333,46,"COOP","182325"
"182336","DAMASCUS 2 S",-77.2333,39.2667,204,"COOP","182336"
"182906","EMMITSBURG 2",-77.3000,39.6833,127,"COOP","182906"
"183348","FREDERICK PO",-77.4389,39.4161,116,"COOP","183348"
"183415","FROSTBURG 2",-78.9333,39.6667,661,"COOP","183415"
"183675","GLENN DALE B",-76.8000,38.9667,46,"COOP","183675"
"184030","HANCOCK",-78.1833,39.7000,130,"COOP","184030"
"185080","LA PLATA 1 W",-77.0000,38.5333,43,"COOP","185080"
"185111","LAUREL 3 W",-76.9000,39.1000,122,"COOP","185111"
"185865","MECHANICSVIL",-76.6833,38.4500,30,"COOP","185865"
"185934","MILLERS 4 NE",-76.8000,39.7167,262,"COOP","185934"
"185985","MILLINGTON 1",-75.8700,39.2739,9,"COOP","185985"
"186350","NATIONAL ARB",-76.9694,38.9133,15,"COOP","186350"
"186620","OAKLAND 1 SE",-79.4000,39.4000,737,"COOP","186620"
"186770","OWINGS FERRY",-76.6667,38.6833,49,"COOP","186770"
"187272","POTOMAC FILT",-77.2500,39.0333,82,"COOP","187272"
"187330","PRINCESS ANN",-75.6833,38.2167,6,"COOP","187330"
"187705","ROCKVILLE 1",-77.1000,39.1000,134,"COOP","187705"
"187806","ROYAL OAK 2",-76.1833,38.7167,3,"COOP","187806"
"188000","SALISBURY",-75.5833,38.3667,3,"COOP","188000"
"188065","SAVAGE RIVER",-79.1333,39.5167,456,"COOP","188065"
"188380","SNOW HILL 4",-75.3833,38.2333,9,"COOP","188380"
"189030","UNIONVILLE",-77.1833,39.4500,131,"COOP","189030"
"189070","UPPER MARLBO",-76.7833,38.8667,30,"COOP","189070"
"189140","VIENNA",-75.8333,38.4833,3,"COOP","189140"
"189440","WESTMINSTER",-76.9667,39.5500,233,"COOP","189440"
"189750","WOODSTOCK",-76.8667,39.3333,140,"COOP","189750"
"190120","AMHERST",-72.5333,42.3833,46,"COOP","190120"
"190190","ASHBURNHAM",-71.8833,42.6167,335,"COOP","190190"
"190213","ASHFIELD",-72.7833,42.5167,381,"COOP","190213"
"190408","BARRE FALLS",-72.0333,42.4333,277,"COOP","190408"
"190535","BEDFORD",-71.2833,42.4833,49,"COOP","190535"
"190562","BELCHERTOWN",-72.3500,42.2833,171,"COOP","190562"
"190666","BIRCH HILL D",-72.1167,42.6333,263,"COOP","190666"
"190860","BROCKTON",-71.0000,42.0500,24,"COOP","190860"
"191386","CHATHAM WSMO",-69.9667,41.6667,14,"COOP","191386"
"191436","CHESTERFIELD",-72.8500,42.3833,410,"COOP","191436"
"192107","EAST BRIMFIE",-72.1333,42.1167,207,"COOP","192107"
"192451","EAST WAREHAM",-70.6667,41.7667,6,"COOP","192451"
"192501","EDGARTOWN",-70.5167,41.3833,6,"COOP","192501"
"192997","FRANKLIN",-71.4167,42.0833,73,"COOP","192997"
"193052","GARDNER",-71.9833,42.5833,338,"COOP","193052"
"193276","GROVELAND",-71.0500,42.7500,9,"COOP","193276"
"193401","HARDWICK",-72.2000,42.3500,296,"COOP","193401"
"193405","HARDWICK 3 W",-72.2500,42.3333,226,"COOP","193405"
"193471","HATCHVILLE",-70.5333,41.6167,21,"COOP","193471"
"193505","HAVERHILL",-71.0667,42.7667,5,"COOP","193505"
"193624","HINGHAM",-70.9167,42.2333,9,"COOP","193624"
"193702","HOLYOKE",-72.6000,42.2000,30,"COOP","193702"
"193821","HYANNIS",-70.3000,41.6667,15,"COOP","193821"
"193876","IPSWICH",-70.8667,42.6667,24,"COOP","193876"
"193985","KNIGHTVILLE",-72.8667,42.2833,192,"COOP","193985"
"194105","LAWRENCE",-71.1667,42.7000,18,"COOP","194105"
"194313","LOWELL",-71.3667,42.6500,34,"COOP","194313"
"194502","MARBLEHEAD",-70.8667,42.5000,29,"COOP","194502"
"194580","MAYNARD",-71.4500,42.4333,66,"COOP","194580"
"194711","MIDDLEBORO",-70.9167,41.8833,18,"COOP","194711"
"194744","MIDDLETON",-71.0167,42.6000,27,"COOP","194744"
"194760","MILFORD",-71.5167,42.1667,85,"COOP","194760"
"195175","NATICK",-71.3667,42.3000,46,"COOP","195175"
"195246","NEW BEDFORD",-70.9333,41.6333,21,"COOP","195246"
"195285","NEWBURYPORT",-70.9333,42.8333,5,"COOP","195285"
"195306","NEW SALEM",-72.3333,42.4500,258,"COOP","195306"
"195524","NORTHBRIDGE",-71.6833,42.1167,96,"COOP","195524"
"195984","NORTON",-71.1333,41.9833,31,"COOP","195984"
"196286","PEPPERELL",-71.5333,42.6667,64,"COOP","196286"
"196322","PETERSHAM 3",-72.1833,42.5333,332,"COOP","196322"
"196435","PLAINFIELD 2",-72.9167,42.5167,543,"COOP","196435"
"196486","PLYMOUTH-KIN",-70.7000,41.9833,14,"COOP","196486"
"196783","READING",-71.1333,42.5167,27,"COOP","196783"
"196938","ROCHESTER",-70.9167,41.7833,18,"COOP","196938"
"197627","SOUTHBRIDGE",-72.0833,42.0500,219,"COOP","197627"
"198278","SUNDERLAND",-72.5500,42.4500,73,"COOP","198278"
"198367","TAUNTON",-71.0667,41.9000,6,"COOP","198367"
"198573","TULLY LAKE",-72.2167,42.6333,210,"COOP","198573"
"198757","WALPOLE 2",-71.2500,42.1667,50,"COOP","198757"
"199221","WEST GRANVIL",-72.9333,42.0667,326,"COOP","199221"
"199316","WEST MEDWAY",-71.4333,42.1333,64,"COOP","199316"
"199972","WORTHINGTON",-72.9167,42.3833,392,"COOP","199972"
"200032","ADRIAN 2 NNE",-84.0167,41.9167,243,"COOP","200032"
"200089","ALBERTA FORD",-88.4833,46.6500,399,"COOP","200089"
"200094","ALBION",-84.7667,42.2500,287,"COOP","200094"
"200128","ALLEGAN 5 NE",-85.7892,42.5803,229,"COOP","200128"
"200146","ALMA",-84.6667,43.3833,232,"COOP","200146"
"200230","ANN ARBOR UN",-83.7167,42.3000,274,"COOP","200230"
"200417","BAD AXE",-83.0000,43.8167,218,"COOP","200417"
"200446","BALDWIN",-85.8500,43.9000,255,"COOP","200446"
"200632","BEAVERTON 1",-84.4667,43.8833,219,"COOP","200632"
"200718","BERGLAND DAM",-89.5500,46.5833,396,"COOP","200718"
"200770","BIG BAY 2 SE",-87.7067,46.7983,198,"COOP","200770"
"200779","BIG RAPIDS W",-85.4822,43.7078,283,"COOP","200779"
"200864","BLOOMINGDALE",-85.9667,42.3833,221,"COOP","200864"
"200925","BOYNE FALLS",-84.9086,45.1672,224,"COOP","200925"
"201299","CARO REGIONA",-83.4000,43.4500,204,"COOP","201299"
"201361","CASS CITY 1",-83.1678,43.5864,213,"COOP","201361"
"201476","CHARLOTTE",-84.8306,42.5503,275,"COOP","201476"
"201486","CHATHAM EXP",-86.9167,46.3333,265,"COOP","201486"
"201492","CHEBOYGAN",-84.4667,45.6500,180,"COOP","201492"
"201675","COLDWATER ST",-85.0000,41.9500,300,"COOP","201675"
"201780","COPPER HARBO",-87.8667,47.4667,191,"COOP","201780"
"201802","CORNELL 5 SE",-87.1667,45.8333,241,"COOP","201802"
"201896","CROSS VILLAG",-85.0036,45.6406,221,"COOP","201896"
"202015","DEARBORN",-83.2333,42.3167,184,"COOP","202015"
"202094","DETOUR VILLA",-83.9000,45.9833,181,"COOP","202094"
"202140","DIMONDALE 1",-84.6500,42.6500,267,"COOP","202140"
"202250","DOWAGIAC 1 W",-86.1333,41.9833,226,"COOP","202250"
"202381","EAST JORDAN",-85.1333,45.1500,180,"COOP","202381"
"202395","EAST LANSING",-84.4833,42.6667,268,"COOP","202395"
"202423","EAST TAWAS",-83.5000,44.2833,179,"COOP","202423"
"202437","EATON RAPIDS",-84.6500,42.5167,265,"COOP","202437"
"202445","EAU CLAIRE 4",-86.2500,42.0167,265,"COOP","202445"
"202737","FAYETTE 4 SW",-86.7167,45.6667,227,"COOP","202737"
"202851","FLINT 7 W",-83.7000,43.0167,207,"COOP","202851"
"202984","FRANKFORT 2",-86.2000,44.6500,264,"COOP","202984"
"203096","GAYLORD",-84.6667,45.0333,411,"COOP","203096"
"203306","GRAND LEDGE",-84.7667,42.7667,244,"COOP","203306"
"203391","GRAYLING",-84.7000,44.6500,347,"COOP","203391"
"203429","GREENVILLE 2",-85.2500,43.2000,269,"COOP","203429"
"203477","GROSSE POINT",-82.9000,42.3833,175,"COOP","203477"
"203504","GULL LAKE BI",-85.3850,42.3939,277,"COOP","203504"
"203529","HALE LOUD DA",-83.7219,44.4625,248,"COOP","203529"
"203661","HASTINGS",-85.2833,42.6500,250,"COOP","203661"
"203744","HERMAN",-88.3500,46.6667,530,"COOP","203744"
"203823","HILLSDALE",-84.6333,41.9333,329,"COOP","203823"
"203858","HOLLAND",-86.1167,42.7833,186,"COOP","203858"
"203917","HOUGHTON MTU",-88.5500,47.1167,259,"COOP","203917"
"203932","HOUGHTON LAK",-84.8833,44.3167,346,"COOP","203932"
"203947","HOWELL WWTP",-83.9319,42.5944,280,"COOP","203947"
"203969","HUDSON 3 E",-84.3000,41.8500,267,"COOP","203969"
"204078","IONIA 2 SSW",-85.0833,42.9500,245,"COOP","204078"
"204090","IRON MTN-KIN",-88.0833,45.7833,323,"COOP","204090"
"204104","IRONWOOD",-90.1833,46.4667,436,"COOP","204104"
"204257","KALKASKA",-85.1731,44.7278,317,"COOP","204257"
"204320","KENT CITY 2",-85.7694,43.1917,256,"COOP","204320"
"204502","LAKE CITY EX",-85.2000,44.3167,378,"COOP","204502"
"204655","LAPEER WWTP",-83.3000,43.0667,250,"COOP","204655"
"204939","LOWELL 2 SE",-85.3181,42.9117,232,"COOP","204939"
"204944","LOWELL",-85.3394,42.9289,195,"COOP","204944"
"204967","LUPTON 1 S",-84.0167,44.4167,274,"COOP","204967"
"205097","MAPLE CITY",-85.8500,44.8500,223,"COOP","205097"
"205434","MIDLAND",-84.2167,43.6167,195,"COOP","205434"
"205450","MILAN 4 ESE",-83.6167,42.0667,204,"COOP","205450"
"205452","MILFORD GM P",-83.7000,42.5833,302,"COOP","205452"
"205488","MILLINGTON 3",-83.5667,43.2333,232,"COOP","205488"
"205531","MIO HYDRO PL",-84.1333,44.6667,293,"COOP","205531"
"205558","MONROE",-83.4000,41.9167,180,"COOP","205558"
"205603","MORENCI",-84.2167,41.7167,235,"COOP","205603"
"205662","MT PLEASANT",-84.7667,43.5833,243,"COOP","205662"
"205892","NILES",-86.2661,41.8406,198,"COOP","205892"
"206007","NORTHPORT 2",-85.6500,45.1333,229,"COOP","206007"
"206158","OLD MISSION",-85.5000,44.9167,198,"COOP","206158"
"206184","ONAWAY STATE",-84.2333,45.4333,210,"COOP","206184"
"206220","ONTONAGON 6",-89.2000,46.8333,241,"COOP","206220"
"206300","OWOSSO WWTP",-84.1833,43.0167,223,"COOP","206300"
"206303","OXFORD 1 S",-83.2500,42.8167,317,"COOP","206303"
"206507","PETOSKEY",-84.9833,45.3667,186,"COOP","206507"
"206680","PORT HURON",-82.4194,42.9756,180,"COOP","206680"
"207094","ROGERS CITY",-83.8167,45.4167,187,"COOP","207094"
"207190","RUDYARD 4 N",-84.5761,46.2958,230,"COOP","207190"
"207222","SAGINAW # 3",-83.9667,43.4167,183,"COOP","207222"
"207253","SAINT CHARLE",-84.1667,43.3000,183,"COOP","207253"
"207277","ST JAMES 2 S",-85.5167,45.7167,194,"COOP","207277"
"207280","ST JOHNS",-84.5500,43.0167,226,"COOP","207280"
"207419","SEBEWAING",-83.4500,43.7333,178,"COOP","207419"
"207690","SOUTH HAVEN",-86.2833,42.4000,189,"COOP","207690"
"207742","SPALDING 1 S",-87.5000,45.6833,262,"COOP","207742"
"207812","STAMBAUGH 2",-88.6167,46.0500,475,"COOP","207812"
"207820","STANDISH 5 S",-84.0333,43.9500,197,"COOP","207820"
"207867","STEPHENSON 8",-87.7500,45.4500,216,"COOP","207867"
"208043","TAHQUAMENON",-85.2333,46.6000,227,"COOP","208043"
"208184","THREE RIVERS",-85.6333,41.9333,247,"COOP","208184"
"208293","TROUT LAKE",-85.0167,46.2000,256,"COOP","208293"
"208417","VANDERBILT 1",-84.4500,45.1667,282,"COOP","208417"
"208468","VESTABURG",-84.9167,43.4000,279,"COOP","208468"
"208772","WELLSTON TIP",-85.9500,44.2500,198,"COOP","208772"
"208800","WEST BRANCH",-84.2000,44.2500,270,"COOP","208800"
"208890","WHITE CLOUD",-85.6981,43.5186,268,"COOP","208890"
"208920","WHITEFISH PO",-84.9833,46.7500,184,"COOP","208920"
"209006","WILLIAMSTON",-84.2500,42.7167,273,"COOP","209006"
"209188","YALE 1 NNW",-82.8025,43.1444,250,"COOP","209188"
"210018","ADA",-96.5167,47.3000,277,"COOP","210018"
"210050","AGASSIZ REFU",-95.9833,48.3000,348,"COOP","210050"
"210059","AITKIN 2 E",-93.7000,46.5333,370,"COOP","210059"
"210075","ALBERT LEA 3",-93.4167,43.6167,392,"COOP","210075"
"210157","AMBOY WWTP",-94.1167,43.8833,314,"COOP","210157"
"210252","ARGYLE 4 E",-96.7333,48.3333,265,"COOP","210252"
"210287","ARTICHOKE LA",-96.1542,45.3783,335,"COOP","210287"
"210355","AUSTIN 3 S",-93.0000,43.6167,370,"COOP","210355"
"210667","BENSON",-95.6000,45.3167,317,"COOP","210667"
"210746","BIG FALLS",-93.8000,48.2000,372,"COOP","210746"
"210939","BRAINERD",-94.2000,46.3667,360,"COOP","210939"
"210981","BRICELYN",-93.8000,43.5667,357,"COOP","210981"
"210989","BRIMSON 1 E",-91.8500,47.2667,462,"COOP","210989"
"211063","BROWNS VALLE",-96.8333,45.6167,300,"COOP","211063"
"211074","BRUNO 7 ENE",-92.5000,46.2833,381,"COOP","211074"
"211107","BUFFALO",-93.8667,45.1833,299,"COOP","211107"
"211174","BYRON 4 N",-92.6506,44.0842,324,"COOP","211174"
"211198","CALEDONIA",-91.5000,43.6333,358,"COOP","211198"
"211227","CAMBRIDGE ST",-93.2333,45.5667,293,"COOP","211227"
"211263","CANBY",-96.2833,44.7167,379,"COOP","211263"
"211303","CARIBOU 2 S",-96.4500,48.9667,311,"COOP","211303"
"211374","CASS LAKE",-94.6167,47.3833,414,"COOP","211374"
"211390","CEDAR",-93.2833,45.3167,276,"COOP","211390"
"211448","CHANHASSEN W",-93.5650,44.8489,288,"COOP","211448"
"211465","CHASKA",-93.5833,44.8000,219,"COOP","211465"
"211630","CLOQUET",-92.5167,46.7000,386,"COOP","211630"
"211669","COKATO",-94.2000,45.0833,327,"COOP","211669"
"211691","COLLEGEVILLE",-94.4000,45.5833,373,"COOP","211691"
"212038","DAWSON",-96.0500,44.9333,322,"COOP","212038"
"212088","DELANO",-93.7833,45.0500,283,"COOP","212088"
"212142","DETROIT LAKE",-95.8500,46.8333,419,"COOP","212142"
"212486","ELGIN",-92.2667,44.1333,326,"COOP","212486"
"212500","ELK RIVER",-93.5833,45.3000,277,"COOP","212500"
"212576","EMBARRASS",-92.2000,47.6667,438,"COOP","212576"
"212645","EVELETH WAST",-92.5667,47.4667,440,"COOP","212645"
"212698","FAIRMONT",-94.4667,43.6333,362,"COOP","212698"
"212721","FARIBAULT",-93.2667,44.3000,287,"COOP","212721"
"212737","FARMINGTON 3",-93.1833,44.6667,299,"COOP","212737"
"212842","FLOODWOOD 3",-92.8667,46.9667,384,"COOP","212842"
"212881","FOREST LAKE",-92.9333,45.3167,276,"COOP","212881"
"212916","FOSSTON 1 E",-95.7333,47.5667,399,"COOP","212916"
"213104","GEORGETOWN 1",-96.7833,47.0833,270,"COOP","213104"
"213174","GLENWOOD 2 W",-95.4167,45.6667,366,"COOP","213174"
"213282","GRAND MARAIS",-90.3500,47.7333,230,"COOP","213282"
"213290","GRAND MEADOW",-92.5667,43.7000,411,"COOP","213290"
"213296","GRAND PORTAG",-89.6833,47.9667,223,"COOP","213296"
"213303","GRAND RAPIDS",-93.5000,47.2333,399,"COOP","213303"
"213411","GULL LAKE DA",-94.3500,46.4167,370,"COOP","213411"
"213455","HALLOCK",-96.9500,48.7667,247,"COOP","213455"
"213463","HALSTAD",-96.8333,47.3500,259,"COOP","213463"
"213520","HARMONY",-92.0000,43.5333,411,"COOP","213520"
"213567","HASTINGS DAM",-92.8667,44.7667,212,"COOP","213567"
"214008","INDUS 3 W",-93.9000,48.6167,334,"COOP","214008"
"214068","ISABELLA 1 W",-91.3833,47.6167,613,"COOP","214068"
"214106","ITASCA UNIV",-95.2000,47.2167,454,"COOP","214106"
"214176","JORDAN 1 S",-93.6167,44.6500,283,"COOP","214176"
"214233","KELLIHER",-94.4500,47.9333,424,"COOP","214233"
"214418","LA CRESCENT",-91.3000,43.8667,197,"COOP","214418"
"214438","LAKE CITY DN",-92.2500,44.4333,206,"COOP","214438"
"214546","LAMBERTON SW",-95.3167,44.2500,349,"COOP","214546"
"214563","LANESBORO",-91.9736,43.7167,265,"COOP","214563"
"214652","LEECH LAKE D",-94.2167,47.2500,397,"COOP","214652"
"214778","LITCHFIELD",-94.5333,45.1167,345,"COOP","214778"
"214793","LITTLE FALLS",-94.3500,45.9833,341,"COOP","214793"
"214809","LITTLEFORK 1",-93.7000,48.2833,359,"COOP","214809"
"214861","LONG PRAIRIE",-94.8500,45.9833,393,"COOP","214861"
"214937","LUVERNE",-96.2000,43.6667,457,"COOP","214937"
"214994","MADISON SEWA",-96.1667,45.0000,329,"COOP","214994"
"215012","MAHNOMEN 1 W",-95.9833,47.3167,367,"COOP","215012"
"215073","MANKATO",-94.0167,44.1500,259,"COOP","215073"
"215175","MARCELL 5 NE",-93.6500,47.6833,411,"COOP","215175"
"215204","MARSHALL",-95.7667,44.4667,351,"COOP","215204"
"215325","MELROSE",-94.8167,45.6667,369,"COOP","215325"
"215392","MILACA 1 ENE",-93.6667,45.8000,333,"COOP","215392"
"215400","MILAN 1 NW",-95.9333,45.1333,311,"COOP","215400"
"215488","MINNESOTA CI",-91.8167,44.1667,204,"COOP","215488"
"215563","MONTEVIDEO 1",-95.7500,44.9333,300,"COOP","215563"
"215586","MOORHEAD",-96.7500,46.8500,277,"COOP","215586"
"215598","MOOSE LAKE 1",-92.7500,46.4500,338,"COOP","215598"
"215615","MORA",-93.3000,45.8833,306,"COOP","215615"
"215638","MORRIS WC EX",-95.8833,45.5833,335,"COOP","215638"
"215665","MOUND",-93.6500,44.9500,285,"COOP","215665"
"215838","NEW HOPE",-93.3667,45.0167,287,"COOP","215838"
"215842","NEW LONDON",-94.9333,45.3000,378,"COOP","215842"
"215887","NEW ULM 2 SE",-94.4500,44.3000,262,"COOP","215887"
"215902","NEW YORK MIL",-95.3833,46.5167,427,"COOP","215902"
"216152","OLIVIA 3 SE",-94.9333,44.7167,335,"COOP","216152"
"216166","ONAMIA RANGE",-93.6667,46.0667,384,"COOP","216166"
"216228","ORWELL DAM",-96.1833,46.2167,329,"COOP","216228"
"216276","OTTERTAIL",-95.5667,46.4167,415,"COOP","216276"
"216287","OWATONNA",-93.2333,44.1000,351,"COOP","216287"
"216405","PELICAN RAPI",-96.0833,46.5833,418,"COOP","216405"
"216547","PINE RIVER D",-94.1167,46.6667,381,"COOP","216547"
"216565","PIPESTONE",-96.3167,44.0167,520,"COOP","216565"
"216612","POKEGAMA DAM",-93.5833,47.2500,390,"COOP","216612"
"216654","PRESTON",-92.0833,43.6667,283,"COOP","216654"
"216787","RED LAKE FAL",-96.2833,47.9000,305,"COOP","216787"
"216817","RED WING",-92.5333,44.5667,210,"COOP","216817"
"216822","RED WING DAM",-92.6167,44.6167,206,"COOP","216822"
"216849","REMER NO 2",-93.9000,47.0500,410,"COOP","216849"
"216929","RICE LAKE NW",-93.2833,46.5333,381,"COOP","216929"
"217020","ROCKFORD",-93.7333,45.0833,293,"COOP","217020"
"217087","ROSEAU 1 E",-95.7333,48.8500,319,"COOP","217087"
"217107","ROSEMOUNT AG",-93.1000,44.7167,290,"COOP","217107"
"217149","ROTHSAY",-96.2667,46.4833,368,"COOP","217149"
"217157","ROYALTON 5 W",-94.3667,45.8333,332,"COOP","217157"
"217184","RUSHFORD",-91.7667,43.8333,235,"COOP","217184"
"217309","ST FRANCIS",-93.3833,45.3833,274,"COOP","217309"
"217326","ST JAMES FIL",-94.6167,43.9833,335,"COOP","217326"
"217377","ST PAUL",-92.9833,44.9500,274,"COOP","217377"
"217405","ST PETER 2 S",-93.9667,44.3000,259,"COOP","217405"
"217460","SANDY LAKE D",-93.3167,46.8000,376,"COOP","217460"
"217502","SANTIAGO 3 E",-93.7667,45.5500,311,"COOP","217502"
"217594","SHELLY 4 SE",-96.7667,47.4167,256,"COOP","217594"
"217907","SPRINGFIELD",-94.9833,44.2500,325,"COOP","217907"
"217915","SPRING GROVE",-91.6667,43.5500,419,"COOP","217915"
"218025","STEWART",-94.5000,44.7333,317,"COOP","218025"
"218037","STILLWATER 1",-92.7833,45.0333,217,"COOP","218037"
"218191","TAMARAC WILD",-95.6667,46.9667,452,"COOP","218191"
"218307","TOWER DNR",-92.2667,47.8000,436,"COOP","218307"
"218323","TRACY",-95.6167,44.2333,428,"COOP","218323"
"218419","TWO HARBORS",-91.6667,47.0167,191,"COOP","218419"
"218429","TYLER",-96.1333,44.2833,529,"COOP","218429"
"218450","UNIV OF MINN",-93.1833,44.9833,296,"COOP","218450"
"218477","VADNAIS LAKE",-93.1000,45.0500,271,"COOP","218477"
"218552","WABASHA",-92.0500,44.3833,213,"COOP","218552"
"218579","WADENA 3 S",-95.1500,46.4000,423,"COOP","218579"
"218679","WARROAD",-95.3167,48.9167,326,"COOP","218679"
"218692","WASECA EXP S",-93.5167,44.0667,351,"COOP","218692"
"218700","WASKISH 4 NE",-94.4333,48.2167,366,"COOP","218700"
"218907","WHEATON",-96.4953,45.8050,310,"COOP","218907"
"219004","WILLMAR RTC",-95.0167,45.1333,344,"COOP","219004"
"219033","WINDOM",-95.1000,43.8667,419,"COOP","219033"
"219046","WINNEBAGO",-94.1667,43.7667,338,"COOP","219046"
"219059","WINNIBIGOSHI",-94.0500,47.4333,393,"COOP","219059"
"219072","WINONA DAM 5",-91.6833,44.0833,202,"COOP","219072"
"219085","WINSTED",-94.0500,44.9667,312,"COOP","219085"
"219134","WOLF RIDGE E",-91.2167,47.4500,427,"COOP","219134"
"219170","WORTHINGTON",-95.5833,43.6500,479,"COOP","219170"
"219173","WRIGHT 4 NW",-93.0667,46.7167,395,"COOP","219173"
"219249","ZUMBROTA",-92.6667,44.3000,300,"COOP","219249"
"220008","ABBEVILLE",-89.5000,34.5000,134,"COOP","220008"
"220021","ABERDEEN",-88.5214,33.8297,60,"COOP","220021"
"220039","ACKERMAN",-89.1667,33.3000,168,"COOP","220039"
"220173","AMORY LOCK &",-88.4878,34.0111,70,"COOP","220173"
"220237","ARKABUTLA DA",-90.1336,34.7497,73,"COOP","220237"
"220290","ASHLAND 2 SW",-89.1872,34.8194,192,"COOP","220290"
"220378","BALDWYN",-88.6333,34.5167,120,"COOP","220378"
"220488","BATESVILLE 2",-89.9833,34.3000,67,"COOP","220488"
"220521","BAY ST LOUIS",-89.5833,30.3667,9,"COOP","220521"
"220523","BAY SPRINGS",-89.3014,31.9258,107,"COOP","220523"
"220585","BEAUMONT EXP",-88.9167,31.2333,58,"COOP","220585"
"220656","BELMONT",-88.2000,34.5000,177,"COOP","220656"
"220660","BELZONI",-90.4833,33.2000,34,"COOP","220660"
"220792","BILOXI",-88.9833,30.3833,9,"COOP","220792"
"220955","BOONEVILLE",-88.5667,34.6667,149,"COOP","220955"
"221094","BROOKHAVEN C",-90.4500,31.5500,133,"COOP","221094"
"221111","BROOKSVILLE",-88.5667,33.2500,89,"COOP","221111"
"221152","BRUCE 2 W",-89.3667,34.0000,82,"COOP","221152"
