This file contains a list of stations that provided input data to the PRISM run that produced the grid associated with this stn.csv file.
Station,Name,Longitude,Latitude,Elevation(m),Network,stnid
"PCYO","PRAIRIE CITY",-118.6278,44.4408,1144,"AGRIMET","PCYO"
"PNGO","PINEGROVE",-121.5056,45.6500,189,"AGRIMET","PNGO"
"POBO","POWELL BUTTE",-120.9497,44.2483,975,"AGRIMET","POBO"
"SBMW","SEVEN BAYS M",-118.3411,47.8553,418,"AGRIMET","SBMW"
"SILW","SILCOTT ISLA",-117.1847,46.4186,251,"AGRIMET","SILW"
"WRDO","WORDEN",-121.7869,42.0169,1244,"AGRIMET","WRDO"
"010063","ADDISON",-87.1814,34.2031,233,"COOP","010063"
"010140","ALBERTA",-87.4267,32.2389,53,"COOP","010140"
"010160","ALEXANDER CI",-85.9481,32.9453,224,"COOP","010160"
"010184","ALICEVILLE L",-88.2878,33.2100,50,"COOP","010184"
"010252","ANDALUSIA 3",-86.5222,31.3067,76,"COOP","010252"
"010260","ANDERSON",-87.2747,34.9092,209,"COOP","010260"
"010369","ASHLAND 3 EN",-85.7789,33.2942,312,"COOP","010369"
"010402","ATMORE",-87.4389,31.1819,91,"COOP","010402"
"010505","BANKHEAD LOC",-87.3572,33.4528,85,"COOP","010505"
"010583","BAY MINETTE",-87.7875,30.8842,83,"COOP","010583"
"010655","BELLE MINA 2",-86.8825,34.6908,183,"COOP","010655"
"011084","BREWTON 3 SS",-87.0542,31.0578,26,"COOP","011084"
"011178","BRUNDIDGE",-85.8369,31.7056,139,"COOP","011178"
"011225","CAHABA PUMP",-86.7153,33.4514,141,"COOP","011225"
"011288","CALERA",-86.7461,33.1106,162,"COOP","011288"
"011377","CARBON HILL",-87.5269,33.8931,131,"COOP","011377"
"011690","CLAIBORNE L",-87.5500,31.6167,15,"COOP","011690"
"011694","CLANTON",-86.6522,32.8200,186,"COOP","011694"
"011810","COFFEEVILLE",-88.1283,31.7556,7,"COOP","011810"
"012172","DAUPHIN ISLA",-88.0833,30.2500,2,"COOP","012172"
"012209","DECATUR 5 SE",-86.9539,34.5658,175,"COOP","012209"
"012245","DEMOPOLIS LO",-87.8794,32.5192,30,"COOP","012245"
"012350","DORA",-87.0792,33.7386,109,"COOP","012350"
"012758","EVERGREEN",-86.9531,31.4447,88,"COOP","012758"
"012813","FAIRHOPE 2 N",-87.8808,30.5467,7,"COOP","012813"
"013160","GAINESVILLE",-88.1342,32.8347,38,"COOP","013160"
"013251","GENEVA NO 2",-85.8708,31.0383,44,"COOP","013251"
"013511","GREENSBORO",-87.5808,32.7017,67,"COOP","013511"
"013519","GREENVILLE",-86.6147,31.7947,104,"COOP","013519"
"013573","GUNTERSVILLE",-86.3297,34.3344,176,"COOP","013573"
"013645","HAMILTON 3 S",-87.9914,34.0967,133,"COOP","013645"
"013775","HEFLIN",-85.6006,33.6483,259,"COOP","013775"
"013930","HOLT LOCK AN",-87.4500,33.2533,59,"COOP","013930"
"014193","JACKSON",-87.9278,31.5250,67,"COOP","014193"
"014209","JACKSONVILLE",-85.7664,33.8167,209,"COOP","014209"
"014502","LAFAYETTE 2",-85.4336,32.9069,226,"COOP","014502"
"014603","LAY DAM",-86.5167,32.9667,128,"COOP","014603"
"014866","LOGAN MARTIN",-86.3333,33.4333,137,"COOP","014866"
"015121","MARION JUNCT",-87.2306,32.4714,61,"COOP","015121"
"015420","MILLERS FERR",-87.3981,32.1000,35,"COOP","015420"
"015435","MILLPORT 2 E",-88.0333,33.5700,84,"COOP","015435"
"015465","MITCHELL DAM",-86.4500,32.8000,107,"COOP","015465"
"015537","MONTEVALLO",-86.8667,33.0981,125,"COOP","015537"
"015635","MOULTON 2",-87.2933,34.4856,197,"COOP","015635"
"015658","MOUNDVILLE",-87.6225,32.9947,37,"COOP","015658"
"016121","ONEONTA",-86.4692,33.9478,272,"COOP","016121"
"016129","OPELIKA",-85.4492,32.6592,195,"COOP","016129"
"016196","OWENS CROSS",-86.4453,34.5528,180,"COOP","016196"
"016436","PINE APPLE",-86.9861,31.8817,81,"COOP","016436"
"016988","ROBERTSDALE",-87.7017,30.5650,49,"COOP","016988"
"017207","SAND MT SUBS",-85.9692,34.2872,335,"COOP","017207"
"017304","SCOTTSBORO",-86.0536,34.6736,187,"COOP","017304"
"017326","SEALE 3 ESE",-85.1233,32.2878,117,"COOP","017326"
"017366","SELMA",-87.0153,32.4100,24,"COOP","017366"
"017999","SYLACAUGA 4",-86.2114,33.2053,149,"COOP","017999"
"018024","TALLADEGA",-86.1350,33.4164,137,"COOP","018024"
"018385","TUSCALOOSA O",-87.5936,33.2097,46,"COOP","018385"
"018438","UNION SPRING",-85.7464,32.0142,134,"COOP","018438"
"018446","UNIONTOWN",-87.5153,32.4511,85,"COOP","018446"
"018605","WADLEY",-85.5667,33.1167,206,"COOP","018605"
"018608","WADLEY NR 2",-85.5800,33.1272,213,"COOP","018608"
"018637","WALLACE 2 E",-87.1789,31.2097,62,"COOP","018637"
"018653","WALNUT HILL",-85.8936,32.7028,125,"COOP","018653"
"018673","WARRIOR LOCK",-87.8306,32.7744,21,"COOP","018673"
"018755","WEISS DAM",-85.8000,34.1333,180,"COOP","018755"
"018809","WEST BLOCTON",-87.1267,33.1178,152,"COOP","018809"
"018998","WINFIELD 2 S",-87.8475,33.9111,143,"COOP","018998"
"020060","AGUILA",-113.1875,33.9433,660,"COOP","020060"
"020080","AJO",-112.8617,32.3686,549,"COOP","020080"
"020100","ALAMO DAM",-113.5778,34.2281,393,"COOP","020100"
"020380","ARIVACA",-111.3350,31.5722,1103,"COOP","020380"
"020404","ARIZONA CITY",-111.6928,32.7597,456,"COOP","020404"
"020498","ASHURST HAYD",-111.2864,33.0869,472,"COOP","020498"
"020586","BAGDAD",-113.1739,34.5972,1205,"COOP","020586"
"020672","BEAVER DAM",-113.9425,36.8969,572,"COOP","020672"
"020683","BENSON 6 SE",-110.2403,31.8803,1125,"COOP","020683"
"020808","BLACK RIVER",-109.7517,33.4783,1849,"COOP","020808"
"021314","CASA GRANDE",-111.5367,32.9947,433,"COOP","021314"
"021654","CHINO VALLEY",-112.4567,34.7569,1448,"COOP","021654"
"021664","CHIRICAHUA N",-109.3572,32.0061,1615,"COOP","021664"
"022480","DESTINY RANC",-110.7311,32.2842,829,"COOP","022480"
"022527","DIAMOND M RA",-113.3669,35.2967,1670,"COOP","022527"
"023150","FORT THOMAS",-110.0022,33.0194,853,"COOP","023150"
"023190","FOUNTAIN HIL",-111.7131,33.6028,482,"COOP","023190"
"023448","GISELA",-111.2758,34.1111,884,"COOP","023448"
"023501","GLOBE #3",-110.7933,33.3947,1116,"COOP","023501"
"023668","GREEN VALLEY",-110.9978,31.8931,884,"COOP","023668"
"023828","HAPPY JACK R",-111.4139,34.7433,2280,"COOP","023828"
"024453","JEROME",-112.1114,34.7522,1509,"COOP","024453"
"024586","KEAMS CANYON",-110.1917,35.8111,1891,"COOP","024586"
"024590","KEARNY",-110.9078,33.0519,558,"COOP","024590"
"024761","LAKE HAVASU",-114.3600,34.5028,143,"COOP","024761"
"025412","MC NARY 2 N",-109.8589,34.1142,2237,"COOP","025412"
"025467","MESA",-111.8183,33.4114,384,"COOP","025467"
"025494","METEOR CRATE",-111.0167,35.0333,1584,"COOP","025494"
"025512","MIAMI",-110.8700,33.4044,1085,"COOP","025512"
"025635","MONTEZUMA CA",-111.8381,34.6106,969,"COOP","025635"
"025924","NOGALES 6 N",-110.9642,31.4447,1085,"COOP","025924"
"026242","PARADISE",-109.2167,31.9333,1656,"COOP","026242"
"026282","PATAGONIA #2",-110.7517,31.5481,1277,"COOP","026282"
"026601","PINETOP 2E",-109.9219,34.1242,2195,"COOP","026601"
"026616","PIPE SPRINGS",-112.7386,36.8586,1500,"COOP","026616"
"026796","PRESCOTT",-112.4322,34.5706,1586,"COOP","026796"
"027036","REDINGTON",-110.4667,32.3903,896,"COOP","027036"
"027390","SAFFORD AGRI",-109.6808,32.8150,900,"COOP","027390"
"027398","SAGUARO NAT'",-110.7369,32.1797,936,"COOP","027398"
"027480","SAN CARLOS R",-110.5261,33.1819,772,"COOP","027480"
"027619","SASABE",-111.5436,31.4831,1094,"COOP","027619"
"027622","SASABE 7 NW",-111.6022,31.6036,1166,"COOP","027622"
"028326","SUNRISE MOUN",-109.5631,33.9733,2856,"COOP","028326"
"028329","SUNSET CRATE",-111.5436,35.3694,2128,"COOP","028329"
"028396","TACNA 3 NE",-113.9192,32.7225,99,"COOP","028396"
"028590","TOHONO CHUL",-110.9808,32.3392,770,"COOP","028590"
"028619","TOMBSTONE",-110.0569,31.7056,1405,"COOP","028619"
"028795","TUCSON 17 NW",-111.1961,32.2542,781,"COOP","028795"
"028865","TUMACACORI N",-111.0497,31.5678,996,"COOP","028865"
"028998","VAIL 7 N",-110.7247,32.1264,908,"COOP","028998"
"029156","WALNUT CANYO",-111.5067,35.1706,2038,"COOP","029156"
"029309","WIKIEUP",-113.6136,34.7061,613,"COOP","029309"
"029334","WILLCOX",-109.8497,32.2611,1279,"COOP","029334"
"029542","WUPATKI NM",-111.3703,35.5247,1496,"COOP","029542"
"029562","Y LIGHTNING",-110.2267,31.4517,1399,"COOP","029562"
"029645","YUCCA 1 NNE",-114.1344,34.8775,594,"COOP","029645"
"030006","ABBOTT",-94.2025,35.0764,190,"COOP","030006"
"030064","ALICIA 2 NNE",-91.0583,35.9289,77,"COOP","030064"
"030130","ALUM FORK",-92.8417,34.7961,213,"COOP","030130"
"030286","ASHDOWN 4 SS",-94.0997,33.6192,98,"COOP","030286"
"030326","AUGUSTA 2 NW",-91.3936,35.2956,59,"COOP","030326"
"030458","BATESVILLE L",-91.7944,35.8306,174,"COOP","030458"
"030460","BATESVILLE L",-91.6389,35.7600,88,"COOP","030460"
"030664","BIG FORK 1 S",-93.9567,34.4692,335,"COOP","030664"
"030764","BLAKELY MOUN",-93.1947,34.5697,130,"COOP","030764"
"030814","BOGG SPRINGS",-94.4122,34.3267,358,"COOP","030814"
"030832","BOONEVILLE 3",-93.9089,35.1047,213,"COOP","030832"
"031102","CABOT 4 SW",-92.0064,34.9817,91,"COOP","031102"
"031132","CALICO ROCK",-92.1636,36.1092,107,"COOP","031132"
"031140","CALION LOCK",-92.4850,33.3047,30,"COOP","031140"
"031152","CAMDEN 1",-92.8236,33.5900,35,"COOP","031152"
"031191","CANE CREEK S",-91.7711,33.9153,79,"COOP","031191"
"031310","CENTER RIDGE",-92.5672,35.3228,195,"COOP","031310"
"031328","CENTERVILLE",-93.1700,35.1075,104,"COOP","031328"
"031457","CLARKSVILLE",-93.4036,35.5328,259,"COOP","031457"
"031492","CLINTON",-92.4639,35.5789,165,"COOP","031492"
"031508","COAL HILL",-93.6672,35.4381,155,"COOP","031508"
"031596","CONWAY",-92.4289,35.0842,96,"COOP","031596"
"031632","CORNING",-90.5858,36.4197,85,"COOP","031632"
"031730","CROSSETT 2 S",-91.9492,33.1111,39,"COOP","031730"
"031750","CRYSTAL VALL",-92.4500,34.6886,108,"COOP","031750"
"031829","DAMASCUS 2 N",-92.3833,35.4047,207,"COOP","031829"
"031834","DANVILLE",-93.3944,35.0386,114,"COOP","031834"
"031838","DARDANELLE",-93.1675,35.2342,113,"COOP","031838"
"031910","DEGRAY LAKE",-93.1486,34.2531,149,"COOP","031910"
"031962","DERMOTT 3 NE",-91.3847,33.5594,44,"COOP","031962"
"031968","DES ARC",-91.4978,34.9772,61,"COOP","031968"
"032355","EUDORA",-91.1578,33.0686,41,"COOP","032355"
"032366","EVENING SHAD",-91.6142,36.0811,152,"COOP","032366"
"032444","FAYETTEVILLE",-94.1744,36.1006,387,"COOP","032444"
"032475","FELSENTHAL L",-92.1236,33.0597,18,"COOP","032475"
"032540","FORDYCE",-92.4322,33.8228,70,"COOP","032540"
"032544","FOREMAN",-94.3814,33.7164,122,"COOP","032544"
"032700","GAMALIEL",-92.2456,36.4153,227,"COOP","032700"
"032760","GEORGETOWN",-91.4489,35.1278,61,"COOP","032760"
"032794","GILBERT",-92.7147,35.9914,189,"COOP","032794"
"032930","GRAVETTE",-94.4481,36.4261,384,"COOP","032930"
"033132","HARDY",-91.5056,36.2747,201,"COOP","033132"
"033200","HATTIEVILLE",-92.7806,35.2883,110,"COOP","033200"
"033361","HINDSVILLE 1",-93.8214,36.2769,436,"COOP","033361"
"033428","HOPE 3 NE",-93.5561,33.7089,114,"COOP","033428"
"033704","JESSIEVILLE",-93.0572,34.7011,220,"COOP","033704"
"033734","JONESBORO 2",-90.6881,35.8486,96,"COOP","033734"
"033821","KEISER",-90.0964,35.6872,71,"COOP","033821"
"033831","KELSO 3 NW",-91.3397,33.8178,44,"COOP","033831"
"033862","KEO",-92.0072,34.6053,70,"COOP","033862"
"033909","KINGSTON 2S",-93.5206,36.0086,654,"COOP","033909"
"033910","KINGSTON 5NW",-93.5772,36.1197,408,"COOP","033910"
"034010","LAKE MAUMELL",-92.4889,34.8511,93,"COOP","034010"
"034060","LANGLEY",-93.8153,34.2647,250,"COOP","034060"
"034106","LEAD HILL",-92.9094,36.4211,226,"COOP","034106"
"034134","LEOLA",-92.5947,34.1742,78,"COOP","034134"
"034185","LEWISVILLE",-93.5678,33.3614,104,"COOP","034185"
"034265","LOCKESBURG 4",-94.1069,33.9592,128,"COOP","034265"
"034290","LONG POOL",-93.1661,35.5058,184,"COOP","034290"
"034528","MADISON 1 NW",-90.7347,35.0264,91,"COOP","034528"
"034548","MAGNOLIA",-93.2336,33.2506,97,"COOP","034548"
"034562","MALVERN",-92.8283,34.3817,95,"COOP","034562"
"034572","MAMMOTH SPRI",-91.5350,36.4947,153,"COOP","034572"
"034638","MARIANNA 2 S",-90.7661,34.7336,71,"COOP","034638"
"034666","MARSHALL",-92.6394,35.9156,309,"COOP","034666"
"034711","MCCRORY",-91.1947,35.2658,66,"COOP","034711"
"034746","MELBOURNE 5W",-91.9822,36.0822,152,"COOP","034746"
"034756","MENA",-94.2494,34.5731,344,"COOP","034756"
"034936","MORO BAY STA",-92.3658,33.3014,27,"COOP","034936"
"034938","MORRILTON",-92.7672,35.1581,104,"COOP","034938"
"035036","MOUNTAIN HOM",-92.3939,36.3458,244,"COOP","035036"
"035046","MOUNTAIN VIE",-92.1042,35.9147,238,"COOP","035046"
"035079","MURFREESBORO",-93.7019,34.0783,121,"COOP","035079"
"035112","NASHVILLE",-93.8514,33.9303,122,"COOP","035112"
"035160","NATURAL DAM",-94.3811,35.5756,229,"COOP","035160"
"035177","NEWHOPE 6 S",-93.8936,34.1469,192,"COOP","035177"
"035186","NEWPORT",-91.2744,35.6042,69,"COOP","035186"
"035200","NIMROD DAM",-93.1594,34.9553,146,"COOP","035200"
"035514","OZONE",-93.4436,35.6431,579,"COOP","035514"
"035563","PARAGOULD 1",-90.4978,36.0336,82,"COOP","035563"
"035591","PARKS",-93.9606,34.8186,185,"COOP","035591"
"035691","PERRY",-92.7997,35.0478,91,"COOP","035691"
"035754","PINE BLUFF",-92.0189,34.2256,66,"COOP","035754"
"035760","PINE RIDGE",-93.9011,34.5833,256,"COOP","035760"
"035820","POCAHONTAS 1",-90.9681,36.2639,96,"COOP","035820"
"035866","PORTLAND",-91.5044,33.2381,37,"COOP","035866"
"035908","PRESCOTT",-93.3767,33.7975,94,"COOP","035908"
"036008","RATCLIFF",-93.8767,35.3050,141,"COOP","036008"
"036376","SAINT CHARLE",-91.1272,34.3767,61,"COOP","036376"
"036380","SAINT FRANCI",-90.1469,36.4519,91,"COOP","036380"
"036393","ST PAUL",-93.7672,35.8236,424,"COOP","036393"
"036403","SALEM",-91.8036,36.3561,207,"COOP","036403"
"036506","SEARCY",-91.7164,35.2683,70,"COOP","036506"
"036768","SPARKMAN",-92.8267,33.9153,52,"COOP","036768"
"036928","SUBIACO",-93.6369,35.3028,152,"COOP","036928"
"037488","WALDRON",-94.1942,34.8992,206,"COOP","037488"
"037712","WEST MEMPHIS",-90.1806,35.1242,66,"COOP","037712"
"037963","WINSLOW 7NE",-94.0203,35.8550,667,"COOP","037963"
"038052","WYNNE",-90.7964,35.2547,79,"COOP","038052"
"040010","ACAMPO 5 NE",-121.2031,38.2189,27,"COOP","040010"
"040144","ALTADENA",-118.1383,34.1819,344,"COOP","040144"
"040232","ANTIOCH PUMP",-121.7458,37.9856,18,"COOP","040232"
"040332","ARVIN",-118.8333,35.2000,137,"COOP","040332"
"040372","ATLAS ROAD",-122.2500,38.4167,531,"COOP","040372"
"040444","BAKERSFIELD",-119.0508,35.4186,143,"COOP","040444"
"040693","BERKELEY",-122.2589,37.8744,94,"COOP","040693"
"040738","BIG BAR 4 E",-123.2081,40.7403,381,"COOP","040738"
"040798","BIG TUJUNGA",-118.1872,34.2942,706,"COOP","040798"
"040931","BOCA",-120.0936,39.3886,1699,"COOP","040931"
"041072","BRIDGEPORT",-119.2286,38.2575,1972,"COOP","041072"
"041130","BRUSH CREEK",-121.3453,39.6950,1085,"COOP","041130"
"041159","BUCKS CREEK",-121.3511,39.9178,564,"COOP","041159"
"041194","BURBANK VALL",-118.3481,34.1867,200,"COOP","041194"
"041214","BURNEY",-121.6783,40.8792,975,"COOP","041214"
"041277","CALAVERAS BI",-120.3114,38.2769,1431,"COOP","041277"
"041428","CAMP PARDEE",-120.8433,38.2486,201,"COOP","041428"
"041614","CEDARVILLE",-120.1736,41.5336,1423,"COOP","041614"
"041697","CHERRY VALLE",-119.9161,37.9747,1452,"COOP","041697"
"041700","CHESTER",-121.2422,40.3033,1381,"COOP","041700"
"041738","CHIRIACO SUM",-115.7206,33.6617,520,"COOP","041738"
"041907","COLEMAN FISH",-122.1433,40.4000,128,"COOP","041907"
"041948","COLUSA 2 SSW",-122.0297,39.1806,15,"COOP","041948"
"041990","COPCO NO 1 D",-122.3378,41.9797,824,"COOP","041990"
"042090","COVINA CITY",-117.8806,34.0919,178,"COOP","042090"
"042239","CUYAMACA",-116.5872,32.9897,1414,"COOP","042239"
"042294","DAVIS 2 WSW",-121.7761,38.5350,18,"COOP","042294"
"042319","DEATH VALLEY",-116.8669,36.4622,-54,"COOP","042319"
"042327","DEEP CANYON",-116.3764,33.6514,366,"COOP","042327"
"042346","DELANO",-119.2367,35.7700,98,"COOP","042346"
"042574","DUNSMUIR TRE",-122.2736,41.1833,661,"COOP","042574"
"042709","EL CAPITAN D",-116.8164,32.8839,183,"COOP","042709"
"042713","EL CENTRO 2",-115.5617,32.7669,-9,"COOP","042713"
"042749","ELK VALLEY",-123.7175,41.9875,520,"COOP","042749"
"042920","EXCHEQUER DA",-120.2672,37.5850,135,"COOP","042920"
"042934","FAIRFIELD",-122.0681,38.2736,12,"COOP","042934"
"042941","FAIRMONT",-118.4275,34.7042,933,"COOP","042941"
"043038","FIDDLETOWN D",-120.7061,38.5236,658,"COOP","043038"
"043256","FRESNO 5 NE",-119.7017,36.7525,100,"COOP","043256"
"043261","FRIANT GOVER",-119.7072,36.9969,125,"COOP","043261"
"043384","GEORGETOWN R",-120.8008,38.9331,915,"COOP","043384"
"043392","GETTY CENTER",-118.4786,34.0869,336,"COOP","043392"
"043463","GLENNVILLE",-118.7006,35.7269,957,"COOP","043463"
"043491","GOLD RUN 2 S",-120.8567,39.1650,1012,"COOP","043491"
"043551","GRANT GROVE",-118.9631,36.7394,2012,"COOP","043551"
"043573","GRASS VALLEY",-121.0681,39.2042,732,"COOP","043573"
"043578","GRATON",-122.8650,38.4306,61,"COOP","043578"
"043710","HAIWEE",-117.9528,36.1389,1166,"COOP","043710"
"043747","HANFORD 1 S",-119.6356,36.3219,75,"COOP","043747"
"043800","HARRY ENGLEB",-121.2667,39.2372,244,"COOP","043800"
"043824","HAT CREEK",-121.5433,40.9317,919,"COOP","043824"
"043855","HAYFIELD PUM",-115.6289,33.7044,418,"COOP","043855"
"043914","HENSHAW DAM",-116.7614,33.2372,823,"COOP","043914"
"043939","HETCH HETCHY",-119.7831,37.9614,1180,"COOP","043939"
"044074","HONEYDEW 1 S",-124.1322,40.2375,113,"COOP","044074"
"044176","HUNTINGTON L",-119.2206,37.2275,2140,"COOP","044176"
"044223","IMPERIAL",-115.5667,32.8489,-20,"COOP","044223"
"044232","INDEPENDENCE",-118.2036,36.7981,1204,"COOP","044232"
"044297","IRON MOUNTAI",-115.1219,34.1472,281,"COOP","044297"
"044374","JESS VALLEY",-120.2947,41.2683,1646,"COOP","044374"
"044405","JOSHUA TREE",-116.3167,34.1333,830,"COOP","044405"
"044412","JULIAN CDF",-116.5925,33.0764,1285,"COOP","044412"
"044422","JUNCAL DAM",-119.5069,34.4908,679,"COOP","044422"
"044484","KELSEY 1 N",-120.8208,38.8089,610,"COOP","044484"
"044534","KETTLEMAN CI",-119.9600,36.0042,73,"COOP","044534"
"044710","LAKESIDE 2 E",-116.8947,32.8536,210,"COOP","044710"
"044712","LAKE SOLANO",-122.0039,38.4919,58,"COOP","044712"
"044863","LEBEC",-118.8650,34.8328,1093,"COOP","044863"
"044890","LEMON COVE",-119.0264,36.3817,156,"COOP","044890"
"044957","LINDSAY",-119.0581,36.2033,128,"COOP","044957"
"045026","LODGEPOLE",-118.7325,36.6044,2053,"COOP","045026"
"045100","LORAINE 5 NN",-118.4122,35.3836,1291,"COOP","045100"
"045118","LOS BANOS",-120.8697,37.0533,37,"COOP","045118"
"045147","LOS PRIETOS",-119.7914,34.5444,312,"COOP","045147"
"045151","LOST HILLS",-119.6892,35.6169,88,"COOP","045151"
"045233","MADERA",-120.0378,36.9539,82,"COOP","045233"
"045280","MAMMOTH LAKE",-118.9617,37.6478,2379,"COOP","045280"
"045352","MARIPOSA R S",-119.9858,37.4950,640,"COOP","045352"
"045360","MARKLEY COVE",-122.1261,38.4939,146,"COOP","045360"
"045378","MARTINEZ WAT",-122.1142,38.0131,12,"COOP","045378"
"045598","MIDDLETOWN 4",-122.5517,38.7250,341,"COOP","045598"
"045802","MONTEREY NWS",-121.8556,36.5925,37,"COOP","045802"
"045866","MORRO BAY FI",-120.8447,35.3669,35,"COOP","045866"
"045915","MOUNT DIABLO",-121.9303,37.8792,661,"COOP","045915"
"045983","MOUNT SHASTA",-122.3081,41.3206,1094,"COOP","045983"
"046006","MT WILSON NO",-118.0664,34.2267,1747,"COOP","046006"
"046136","NEVADA CITY",-121.0008,39.2467,848,"COOP","046136"
"046144","NEWARK",-122.0325,37.5147,3,"COOP","046144"
"046154","NEW CUYAMA F",-119.6828,34.9458,658,"COOP","046154"
"046174","NEW MELONES",-120.4864,38.0047,293,"COOP","046174"
"046194","NICOLAUS 2",-121.5447,38.9261,13,"COOP","046194"
"046197","NILAND",-115.5239,33.2775,-18,"COOP","046197"
"046263","NORTHRIDGE C",-118.5300,34.2381,261,"COOP","046263"
"046336","OAKLAND MUSE",-122.2642,37.7983,9,"COOP","046336"
"046399","OJAI",-119.2275,34.4478,227,"COOP","046399"
"046506","ORLAND",-122.1997,39.7458,77,"COOP","046506"
"046521","OROVILLE",-121.5531,39.5178,52,"COOP","046521"
"046572","OXNARD WSFO",-119.1386,34.2114,19,"COOP","046572"
"046597","PACIFIC HOUS",-120.5033,38.7581,1049,"COOP","046597"
"046602","PACOIMA DAM",-118.3994,34.3325,457,"COOP","046602"
"046635","PALM SPRINGS",-116.5097,33.8275,130,"COOP","046635"
"046646","PALO ALTO",-122.1394,37.4436,8,"COOP","046646"
"046663","PALOS VERDES",-118.3911,33.7997,66,"COOP","046663"
"046699","PARKER RESER",-114.1708,34.2903,225,"COOP","046699"
"046730","PASO ROBLES",-120.6856,35.6278,213,"COOP","046730"
"046940","PIRU 2 ESE",-118.7558,34.4061,223,"COOP","046940"
"046943","PISMO BEACH",-120.6817,35.1594,12,"COOP","046943"
"047050","POMONA FAIRP",-117.7656,34.0811,317,"COOP","047050"
"047085","PORTOLA",-120.4719,39.8053,1478,"COOP","047085"
"047195","QUINCY",-120.9475,39.9367,1042,"COOP","047195"
"047643","SAINT HELENA",-122.4739,38.5072,69,"COOP","047643"
"047646","SAINT HELENA",-122.5383,38.4931,543,"COOP","047646"
"047672","SALINAS DAM",-120.5039,35.3369,379,"COOP","047672"
"047681","SALSIPUEDES",-120.4069,34.5858,76,"COOP","047681"
"047767","SAN FRANCISC",-122.5044,37.7278,2,"COOP","047767"
"047776","SAN GABRIEL",-117.9078,34.1553,227,"COOP","047776"
"047779","SAN GABRIEL",-117.8608,34.2053,451,"COOP","047779"
"047813","SAN JACINTO",-116.9583,33.7869,475,"COOP","047813"
