This file contains a list of stations that provided input data to the PRISM run that produced the grid associated with this stn.csv file.
Station,Name,Longitude,Latitude,Elevation(m),Network
"KTEB","TETERBORO AI",-74.0567,40.8589,2,"ASOS"
"ARG","ARROYO GRAND",-120.4170,35.1170,183,"CDEC"
"057515","SEDGWICK 5 S",-102.5161,40.8656,1216,"COOP"
"143867","HUMBOLDT",-95.4456,37.8117,287,"COOP"
"ARY","ARROYO SECO",-121.4880,36.2300,299,"CDEC"
"085612","MELBOURNE WF",-80.6308,28.0958,11,"COOP"
"202250","DOWAGIAC 1 W",-86.1317,41.9844,226,"COOP"
"353014","FORT CLATSOP",-123.8783,46.1358,13,"COOP"
"07F01S","BEAR TRAP ME",-107.0667,43.8833,2499,"SNOTEL"
"463215","FRANKLIN 2 N",-79.3092,38.6756,579,"COOP"
"120177","ANDERSON SEW",-85.7175,40.1122,258,"COOP"
"273626","GREENLAND",-70.8333,43.0167,26,"COOP"
"ASC","ASH CREEK (U",-121.9780,41.2700,975,"CDEC"
"368308","SOUTH MOUNTA",-77.5000,39.8500,463,"COOP"
"112193","DECATUR",-88.9525,39.8275,189,"COOP"
"155694","MURRAY",-88.3081,36.6125,161,"COOP"
"235307","MARSHFIELD",-92.9097,37.3381,454,"COOP"
"KICT","WICHITA/CONT",-97.4294,37.6472,406,"ASOS"
"KANJ","SAULT STE MA",-84.3572,46.4794,210,"ASOS"
"KDTL","DETROIT LAKE",-95.8800,46.8300,426,"ASOS"
"CPXL","BOW ISLAND A",-111.3833,49.8667,799,"ASOS"
"466989","PICKENS 2 N",-80.1956,38.6786,878,"COOP"
"248430","TWIN BRIDGES",-112.3261,45.5472,1410,"COOP"
"041497","CANYON DAM",-121.0886,40.1706,1390,"COOP"
"480740","BILLY CREEK",-106.7319,44.1242,1516,"COOP"
"KOLY","OLNEY-NOBLE",-88.1764,38.7219,147,"ASOS"
"KCNO","CHINO AIRPOR",-117.6236,33.9756,198,"ASOS"
"425733","MOAB",-109.5458,38.5744,1241,"COOP"
"028112","SOUTH PHOENI",-112.0700,33.3814,352,"COOP"
"237963","SPICKARD 7 W",-93.7158,40.2472,267,"COOP"
"304731","LIBERTY 1 NE",-74.7333,41.8000,472,"COOP"
"300063","ALCOVE DAM",-73.9267,42.4697,185,"COOP"
"013511","GREENSBORO",-87.5808,32.7017,67,"COOP"
"KFQD","RUTHERFORDTO",-81.9350,35.4283,329,"ASOS"
"190860","BROCKTON",-71.0000,42.0500,24,"COOP"
"KPWG","MC GREGOR (A",-97.3200,31.4800,180,"ASOS"
"032978","GREERS FERRY",-91.9997,35.5206,161,"COOP"
"046336","OAKLAND MUSE",-122.2642,37.7983,9,"COOP"
"KEUG","EUGENE/MAHLO",-123.2144,44.1333,111,"ASOS"
"10G22S","INDIAN CREEK",-110.6775,42.3014,2873,"SNOTEL"
"383111","FLORENCE 8 N",-79.7403,34.2931,37,"COOP"
"296676","PECOS NATION",-105.6886,35.5489,2096,"COOP"
"089707","WINTER HAVEN",-81.7331,28.0153,44,"COOP"
"395561","MILLER",-98.9839,44.5236,485,"COOP"
"302031","DELANSON 2NE",-74.1708,42.7669,300,"COOP"
"422828","FILLMORE",-112.3283,38.9661,1561,"COOP"
"410408","ATLANTA",-94.1661,33.1244,96,"COOP"
"KMSO","MISSOULA/BEL",-114.0925,46.9208,975,"ASOS"
"21C26S","LONE PINE",-121.9636,46.2722,1158,"SNOTEL"
"BCB","BLACKCAP BAS",-118.7700,37.0670,3139,"CDEC"
"310241","ARCOLA",-77.9822,36.2911,101,"COOP"
"BCH","BEACH MEADOW",-118.2930,36.1270,2332,"CDEC"
"046699","PARKER RESER",-114.1708,34.2903,225,"COOP"
"340755","BILLINGS",-97.4472,36.5297,305,"COOP"
"040029","ADIN RS",-120.9447,41.1936,1279,"COOP"
"KLWC","LAWRENCE MUN",-95.2117,39.0083,253,"ASOS"
"KPHL","PHILADELPHIA",-75.2311,39.8683,6,"ASOS"
"461723","CLENDENIN",-81.3483,38.4933,213,"COOP"
"342944","ERICK",-99.8628,35.2164,628,"COOP"
"238444","TRENTON",-93.6086,40.0825,255,"COOP"
"105980","MINIDOKA DAM",-113.5003,42.6767,1269,"COOP"
"471847","COUDERAY 7 W",-91.4594,45.8003,396,"COOP"
"411772","CLARKSVILLE",-95.0717,33.6164,133,"COOP"
"166582","NATCHITOCHES",-93.0956,31.7722,40,"COOP"
"KSOA","SONORA MUNIC",-100.6486,30.5858,652,"ASOS"
"014226","JASPER",-87.3150,33.9053,148,"COOP"
"247136","ROCK SPRINGS",-106.2453,46.8203,912,"COOP"
"BDM","BALD MOUNTAI",-119.4000,37.0670,1439,"CDEC"
"013251","GENEVA NO 2",-85.8708,31.0383,44,"COOP"
"246304","OVANDO 9 SSE",-113.0564,46.8903,1318,"COOP"
"214546","LAMBERTON SW",-95.3153,44.2394,349,"COOP"
"BDY","BRANDY CREEK",-122.5670,40.6170,396,"CDEC"
"KMKJ","MARION / WYT",-81.3500,36.9000,780,"ASOS"
"030458","BATESVILLE L",-91.7944,35.8306,174,"COOP"
"KILM","WILMINGTON/N",-77.9061,34.2683,9,"ASOS"
"058436","TRINIDAD LAK",-104.5567,37.1503,1923,"COOP"
"133473","GRINNELL 3 S",-92.7489,41.7203,276,"COOP"
"K6V3","RICHLANDS, T",-81.7981,37.0636,808,"ASOS"
"365686","MEYERSDALE 2",-79.0406,39.7808,610,"COOP"
"KMVY","MARTHAS VINE",-70.6167,41.3922,20,"ASOS"
"338769","WARREN 3 S",-80.8167,41.2000,274,"COOP"
"07H03S","SANDSTONE RS",-107.1706,41.1117,2484,"SNOTEL"
"236357","OREGON",-95.1464,39.9808,319,"COOP"
"055484","MEEKER 3 W",-107.9608,40.0236,1884,"COOP"
"465224","LEWISBURG 3",-80.4025,37.8564,702,"COOP"
"276818","PINKHAM NOTC",-71.2500,44.2667,612,"COOP"
"KEWB","NEW BEDFORD",-70.9569,41.6753,24,"ASOS"
"07E12S","SUCKER CREEK",-107.4000,44.7167,2707,"SNOTEL"
"KSGU","SAINT GEORGE",-113.6000,37.0800,896,"ASOS"
"294009","HILLSBORO",-107.5628,32.9236,1606,"COOP"
"KITH","ITHACA/TOMPK",-76.4500,42.4800,335,"ASOS"
"CWIY","ST LEONARD A",-67.8200,47.1500,49,"ASOS"
"308627","TULLY HEIBER",-76.0803,42.7603,579,"COOP"
"051564","CHEYENNE WEL",-102.3608,38.8178,1295,"COOP"
"CYXU","LONDON AIRPO",-81.1500,43.0300,278,"ASOS"
"BGB","BIG BAR",-123.2000,40.7330,387,"CDEC"
"222896","EUPORA 2 E",-89.2356,33.5625,134,"COOP"
"KCSG","COLUMBUS MET",-84.9422,32.5161,121,"ASOS"
"305796","NEW YORK AVE",-73.9808,40.5939,6,"COOP"
"KHYI","SAN MARCOS (",-97.8647,29.8936,182,"ASOS"
"450945","BUCKLEY 1 NE",-122.0036,47.1694,209,"COOP"
"CYYB","NORTH BAY AI",-79.4300,46.3500,371,"ASOS"
"331592","CIRCLEVILLE",-82.9547,39.6106,205,"COOP"
"047253","RANDSBURG",-117.6525,35.3692,1088,"COOP"
"BGD","BOGARD RANGE",-121.0800,40.5900,1731,"CDEC"
"058931","WESTCLIFFE",-105.4661,38.1311,2396,"COOP"
"105678","MASSACRE ROC",-112.9981,42.6681,1279,"COOP"
"KFOE","TOPEKA/FORBE",-95.6506,38.9414,329,"ASOS"
"033466","HOT SPRINGS",-93.0522,34.5144,207,"COOP"
"BGR","BANGOR",-121.3830,39.3820,244,"CDEC"
"260800","BEOWAWE U OF",-116.5875,39.9003,1750,"COOP"
"BHL","BEVERLY HILL",-118.4200,34.1250,384,"CDEC"
"128442","STENDAL",-87.1631,38.2692,194,"COOP"
"480140","ALTA 1 NNW",-111.0339,43.7728,1962,"COOP"
"471249","BUTTERNUT 3",-90.5217,46.0544,475,"COOP"
"354670","LAKEVIEW 2 N",-120.3636,42.2139,1456,"COOP"
"145852","NORTON DAM",-99.9386,39.8108,713,"COOP"
"KVTN","VALENTINE (A",-100.5514,42.8586,789,"ASOS"
"KFHR","FRIDAY HARBO",-123.0253,48.5203,33,"ASOS"
"351897","COTTAGE GROV",-123.0486,43.8078,181,"COOP"
"16A08S","BEAR MOUNTAI",-116.0731,48.3050,1646,"SNOTEL"
"330676","BEVERLY STP",-81.6286,39.5469,244,"COOP"
"362721","EVERETT",-78.3653,40.0136,305,"COOP"
"417206","POST",-101.3817,33.1911,799,"COOP"
"KHWO","HOLLYWOOD/N.",-80.2411,25.9989,2,"ASOS"
"413005","EVANT 1 SSW",-98.1619,31.4625,379,"COOP"
"KMNM","MENOMINEE (A",-87.6300,45.1300,191,"ASOS"
"242857","FAIRFIELD",-111.9856,47.6153,1214,"COOP"
"354622","LA GRANDE",-118.0747,45.3167,840,"COOP"
"11E37S","CRAB CREEK",-111.9931,44.4197,2091,"SNOTEL"
"202094","DETOUR VILLA",-83.9011,45.9983,181,"COOP"
"BKD","BLACK DIAMON",-121.8840,37.9500,488,"CDEC"
"293142","FARMINGTON A",-108.3086,36.6897,1715,"COOP"
"413622","GONZALES 1 N",-97.4500,29.5339,116,"COOP"
"KMRF","MARFA MUNI (",-104.0200,30.3700,1481,"ASOS"
"134894","LOGAN",-95.7883,41.6381,302,"COOP"
"BKK","BLACKROCK",-118.2610,36.0930,2499,"CDEC"
"23B16S","DUNGENESS",-123.0789,47.8725,1250,"SNOTEL"
"214453","LAKEFIELD 2",-95.1519,43.7022,466,"COOP"
"450729","BLAINE",-122.7531,49.0006,18,"COOP"
"141029","BREWSTER 4W",-101.4467,39.3686,1048,"COOP"
"264745","LUND",-115.0094,38.8625,1695,"COOP"
"047668","SALINAS NO 2",-121.6656,36.6594,14,"COOP"
"416177","NACOGDOCHES",-94.6450,31.6181,93,"COOP"
"BKM","BUCK MEADOWS",-120.0980,37.8230,975,"CDEC"
"235253","MARBLE HILL",-89.9664,37.3036,119,"COOP"
"KMRY","MONTEREY",-121.8667,36.5833,-9999,"ASOS"
"442245","DANVILLE",-79.3886,36.5869,125,"COOP"
"211390","CEDAR",-93.2844,45.3222,276,"COOP"
"KAOO","ALTOONA/BLAI",-78.3169,40.3000,458,"ASOS"
"129430","WEST LAFAYET",-86.9919,40.4750,218,"COOP"
"416794","PARIS",-95.5667,33.6667,165,"COOP"
"BLA","BLACKS MOUNT",-121.1980,40.7700,2149,"CDEC"
"315923","MT. MITCHELL",-82.2769,35.7453,1902,"COOP"
"KMDZ","MEDFORD",-90.3033,45.1011,448,"ASOS"
"BLB","BLACK BUTTE",-122.3290,39.8080,130,"CDEC"
"054945","LEROY 5 WSW",-102.9900,40.5031,1362,"COOP"
"KBLI","BELLINGHAM I",-122.5392,48.7994,48,"ASOS"
"320766","BEULAH 1 W",-101.7906,47.2622,544,"COOP"
"308317","STUYVESANT 5",-73.7500,42.4608,87,"COOP"
"463544","GLENVILLE",-80.8325,38.9339,216,"COOP"
"CWRC","BARRAGE ANGL",-79.2300,47.5500,266,"ASOS"
"KLPC","LOMPOC (AWOS",-120.4700,34.6700,27,"ASOS"
"047874","SAN PASQUAL",-116.9975,33.0956,128,"COOP"
"BLC","BLUE CANYON",-120.7080,39.2760,1609,"CDEC"
"025924","NOGALES 6 N",-110.9642,31.4447,1085,"COOP"
"BLD","BLOODS CREEK",-120.0330,38.4500,2195,"CDEC"
"KSJC","SAN JOSE INT",-121.9242,37.3592,18,"ASOS"
"168543","SLIDELL WSMO",-89.8167,30.3333,8,"COOP"
"471064","BRILLION",-88.0803,44.1617,247,"COOP"
"089430","WEEKI WACHEE",-82.5756,28.5175,6,"COOP"
"449181","WINCHESTER",-78.1514,39.1881,219,"COOP"
"KLCK","RICKENBACKER",-82.9300,39.8200,227,"ASOS"
"247342","SAND CREEK",-108.7269,47.5775,887,"COOP"
"BLO","BEN LOMOND (",-122.1700,37.1320,802,"CDEC"
"026653","PLEASANT VAL",-110.9442,34.0989,1539,"COOP"
"123418","GOSHEN 3 W",-85.8825,41.5575,258,"COOP"
"414982","LAKE KEMP",-99.1442,33.7542,356,"COOP"
"CXBK","BRATT'S_LAKE",-104.7000,50.2000,580,"ASOS"
"15C06S","HEMLOCK BUTT",-115.6336,46.4811,1771,"SNOTEL"
"205452","MILFORD GM P",-83.6844,42.5794,302,"COOP"
"389327","WINNSBORO",-81.0928,34.3739,152,"COOP"
"BLS","BLACK SPRING",-120.1920,38.3750,1981,"CDEC"
"416739","PADRE ISLAND",-97.3000,27.4500,3,"COOP"
"KPIE","SAINT PETERS",-82.6856,27.9122,3,"ASOS"
"KPWT","BREMERTON NT",-122.7500,47.5000,147,"ASOS"
"KHBG","HATTIESBURG",-89.2531,31.2650,46,"ASOS"
"397062","REDIG 11 NE",-103.3675,45.3767,936,"COOP"
"147397","SHARON SPRIN",-101.7500,38.8964,1052,"COOP"
"476330","OSHKOSH",-88.5556,44.0117,229,"COOP"
"CYXC","CRANBROOK AI",-115.7800,49.6000,939,"ASOS"
"288899","TUCKERTON",-74.3500,39.6000,6,"COOP"
"KGCN","GRAND CANYON",-112.1547,35.9461,2014,"ASOS"
"303346","GOUVERNEUR 3",-75.5167,44.3500,128,"COOP"
"067959","STAFFORD SPR",-72.3000,41.9500,139,"COOP"
"BLT","BEN BOLT",-121.0170,38.5860,347,"CDEC"
"055236","LOVELAND 2N",-105.0850,40.4350,1548,"COOP"
"404858","KINGSPORT",-82.5275,36.5194,391,"COOP"
"051660","CLIMAX",-106.1897,39.3672,3442,"COOP"
"10C22S","ONION PARK",-110.8528,46.9139,2259,"SNOTEL"
"116446","OLNEY 2S",-88.0836,38.7006,137,"COOP"
"10C09S","DEADMAN CREE",-110.6758,46.7931,1966,"SNOTEL"
"048025","SAWYERS BAR",-123.1331,41.3011,661,"COOP"
"264439","LAS VEGAS NW",-115.1853,36.0472,661,"COOP"
"471205","BURLINGTON",-88.2544,42.6506,229,"COOP"
"317319","ROANOKE RAPI",-77.6717,36.4783,64,"COOP"
"419711","WHITE RIVER",-101.0925,33.4561,735,"COOP"
"BMO","BRANCH MOUNT",-120.0830,35.1890,1149,"CDEC"
"418449","SONORA",-100.6503,30.5831,652,"COOP"
"279966","YORK POND",-71.3333,44.5000,466,"COOP"
"KBMQ","BURNET MUNIC",-98.2353,30.7406,392,"ASOS"
"133487","GRUNDY CENTE",-92.7594,42.3647,319,"COOP"
"155165","MARROWBONE",-85.5244,36.8425,195,"COOP"
"BMT","BALD MOUNTAI",-120.6830,38.9000,1426,"CDEC"
"250050","AINSWORTH",-99.8556,42.5522,765,"COOP"
"163433","GALLIANO",-90.3061,29.4631,2,"COOP"
"11J68S","PARRISH CREE",-111.8136,40.9342,2359,"SNOTEL"
"KJYR","YORK MUNICIP",-97.6228,40.8967,509,"ASOS"
"267369","SEARCHLIGHT",-114.9217,35.4661,1079,"COOP"
"018469","VALLEY HEAD",-85.6128,34.5667,324,"COOP"
"KBVX","BATESVILLE (",-91.6500,35.7300,141,"ASOS"
"214534","LAKE WILSON",-95.9572,43.9981,525,"COOP"
"457941","SPOKANE WFO",-117.6267,47.6808,728,"COOP"
"14F12S","GALENA SUMMI",-114.7136,43.8747,2676,"SNOTEL"
"343358","FREEDOM",-99.1128,36.7647,462,"COOP"
"205603","MORENCI",-84.2147,41.7217,235,"COOP"
"07E33S","BURGESS JUNC",-107.5333,44.7833,2402,"SNOTEL"
"163079","FARMERVILLE",-92.4075,32.7750,55,"COOP"
"473511","HAYWARD RANG",-91.4878,46.0075,366,"COOP"
"348708","TALOGA",-98.9592,36.0381,520,"COOP"
"471416","CHARMANY FAR",-89.4781,43.0603,330,"COOP"
"201150","BURTON 4N",-83.5919,43.0675,231,"COOP"
"KPRB","PASO ROBLES",-120.6269,35.6728,255,"ASOS"
"KMVL","MORRISVILLE",-72.6161,44.5361,223,"ASOS"
"335041","MC CONNELSVI",-81.8569,39.6539,232,"COOP"
"458959","WAPATO",-120.4203,46.4353,256,"COOP"
"BNE","BRIONES",-122.1180,37.9340,442,"CDEC"
"KDMN","DEMING MUNIC",-107.7206,32.2622,1315,"ASOS"
"13B22S","KRAFT CREEK",-113.7753,47.4275,1448,"SNOTEL"
"203278","GOODRICH",-83.5097,42.9164,175,"COOP"
"KNUW","WHIDBEY ISLA",-122.6506,48.3492,14,"ASOS"
"082441","DUCK KEY",-80.9072,24.7706,2,"COOP"
"KDIK","DICKINSON MU",-102.8019,46.7972,790,"ASOS"
"414077","HEMPHILL 6 N",-93.7853,31.4081,55,"COOP"
"424508","KANAB",-112.5192,37.0394,1506,"COOP"
"19A13S","MOSES MTN",-119.0814,48.3614,1615,"SNOTEL"
"BNK","BONANZA KING",-122.6280,41.0830,1966,"CDEC"
"411430","CANYON",-101.9264,34.9806,1094,"COOP"
"048606","STRAWBERRY V",-121.1078,39.5631,1161,"COOP"
"KMAE","MADERA MUNIC",-120.1125,36.9864,77,"ASOS"
"204967","LUPTON 1 S",-84.0233,44.4200,256,"COOP"
"KMEH","MEACHAM (AMO",-118.4247,45.5114,1135,"ASOS"
"327655","ROLETTE 2 SE",-99.7997,48.6478,494,"COOP"
"KHCO","HALLOCK",-96.9431,48.7528,250,"ASOS"
"338822","WAUSEON WATE",-84.1453,41.5183,229,"COOP"
"171833","DANFORTH",-67.8667,45.6667,116,"COOP"
"CPIR","IRON SPRINGS",-112.7333,49.9000,858,"ASOS"
"KMOD","MODESTO CITY",-120.9506,37.6242,29,"ASOS"
"334189","KENTON",-83.6061,40.6489,303,"COOP"
"013645","HAMILTON 3 S",-87.9914,34.0967,133,"COOP"
"BNV","BOONVILLE",-123.3410,38.9870,256,"CDEC"
"249240","YELLOWTAIL D",-107.9383,45.3128,1007,"COOP"
"040931","BOCA",-120.0936,39.3886,1699,"COOP"
"447541","SANDSTON",-77.2758,37.5442,30,"COOP"
"404876","KINGSTON SPR",-87.1147,36.1036,158,"COOP"
"347012","PERRY",-97.2897,36.2886,312,"COOP"
"317615","SALISBURY",-80.4811,35.6836,213,"COOP"
"487885","ROCKYPOINT 2",-105.0739,44.9233,1219,"COOP"
"KOKB","OCEANSIDE MU",-117.3514,33.2181,9,"ASOS"
"089176","VENICE",-82.4364,27.1006,2,"COOP"
"301436","CHERRY VALLE",-74.7333,42.8167,415,"COOP"
"KOQT","OAK RIDGE",-84.2300,36.0200,277,"ASOS"
"243929","HARLEM 4 W",-108.8589,48.5517,720,"COOP"
"138755","WAUKON",-91.4764,43.2725,390,"COOP"
"442142","CROZIER",-77.8769,37.6664,60,"COOP"
"KSPI","SPRINGFIELD/",-89.6839,39.8453,182,"ASOS"
"06P10S","SENORITA DIV",-106.8333,36.0019,2621,"SNOTEL"
"205073","MANISTIQUE",-86.2511,45.9511,176,"COOP"
"021050","BULLHEAD CIT",-114.5678,35.1411,165,"COOP"
"KIMT","IRON MOUNTAI",-88.1089,45.8142,360,"ASOS"
"342912","ENID",-97.8747,36.4194,379,"COOP"
"477052","REEDSBURG",-89.9981,43.5228,282,"COOP"
"026037","OAK CREEK CA",-111.7606,34.9644,1547,"COOP"
"050214","ALTENBERN",-108.3794,39.5008,1731,"COOP"
"446147","NORFOLK SOUT",-76.2289,36.8708,3,"COOP"
"BPF","BIG PINE FLA",-117.0130,34.3190,2091,"CDEC"
"047813","SAN JACINTO",-116.9583,33.7869,475,"COOP"
"030536","BEEDEVILLE 4",-91.0561,35.4583,67,"COOP"
"CWIZ","L'ACADIE",-73.3500,45.3000,45,"ASOS"
"BPI","BIG PINES",-117.6920,34.3790,1194,"CDEC"
"12B17S","WOOD CREEK",-112.8131,47.4494,1817,"SNOTEL"
"BPT","BRIDGEPORT",-119.2890,38.2720,2027,"CDEC"
"050372","ASPEN 1 SW",-106.8361,39.1881,2488,"COOP"
"397073","RED OWL",-102.5533,44.6978,844,"COOP"
"487260","PINEDALE",-109.8642,42.8797,2193,"COOP"
"10S01S","WORKMAN CREE",-110.9175,33.8122,2103,"SNOTEL"
"351433","CASCADIA",-122.4858,44.3981,262,"COOP"
"050945","BRIGGSDALE",-104.3283,40.6350,1473,"COOP"
"113320","GALESBURG",-90.3856,40.9464,235,"COOP"
"BRE","BEAR R AT RO",-120.9530,39.1330,593,"CDEC"
"317056","RAEFORD",-79.2256,34.9919,76,"COOP"
"BRR","BARREL SPRIN",-119.9250,41.9160,1740,"CDEC"
"243113","FORT BENTON",-110.6747,47.8106,803,"COOP"
"152214","DIX DAM",-84.7167,37.8000,265,"COOP"
"KFAR","FARGO/HECTOR",-96.8111,46.9253,274,"ASOS"
"366927","PHOENIXVILLE",-75.5011,40.1200,32,"COOP"
"364853","LAURELTON CE",-77.2139,40.9017,244,"COOP"
"010583","BAY MINETTE",-87.7875,30.8842,83,"COOP"
"KLBB","LUBBOCK INTL",-101.8214,33.6675,1000,"ASOS"
"146128","OTTAWA",-95.2808,38.6131,274,"COOP"
"166657","NEW IBERIA",-91.7839,29.9886,8,"COOP"
"347862","SALLISAW 2 N",-94.8047,35.4572,152,"COOP"
"089566","WEWAHITCHKA",-85.2042,30.1192,13,"COOP"
"BSH","BISHOP PASS",-118.5570,37.1000,3414,"CDEC"
"134063","INDIANOLA",-93.5661,41.3550,287,"COOP"
"BSS","BROOKS",-122.1420,38.7190,110,"CDEC"
"BTN","BENTON",-118.4780,37.8430,1661,"CDEC"
"415435","LUMBERTON",-94.1786,30.2503,12,"COOP"
"22F14S","SUMMIT LAKE",-122.1381,43.4489,1707,"SNOTEL"
"408522","SPARTA",-85.4814,35.9567,311,"COOP"
"313784","HAMLET",-79.6922,34.8872,107,"COOP"
"237506","SALEM",-91.5364,37.6331,366,"COOP"
"336600","PHILO 3 SW",-81.9167,39.8386,311,"COOP"
"474195","KEWAUNEE",-87.5050,44.4628,179,"COOP"
"KLOM","PHILADELPHIA",-75.2650,40.1375,92,"ASOS"
"KBPT","BEAUMONT/POR",-94.0208,29.9508,5,"ASOS"
"457544","SEQUIM 2 E",-123.0639,48.0850,15,"COOP"
"BTT","BATTERSON",-119.6170,37.3830,963,"CDEC"
"103771","GRANGEVILLE",-116.1217,45.9289,1021,"COOP"
"420074","ALTAMONT",-110.2878,40.3561,1942,"COOP"
"041428","CAMP PARDEE",-120.8433,38.2486,201,"COOP"
"484760","HULETT",-104.6028,44.6856,1145,"COOP"
"KHEF","MANASSAS MUN",-77.5200,38.7200,59,"ASOS"
"020100","ALAMO DAM",-113.5778,34.2281,393,"COOP"
"130807","BOONE",-93.8906,42.0417,320,"COOP"
"352876","FIELDS",-118.6750,42.2661,1295,"COOP"
"KCRS","CORSICANA",-96.3989,32.0311,136,"ASOS"
"416368","NIXON",-97.7531,29.2692,122,"COOP"
"245338","MALTA 7 E",-107.7286,48.3939,680,"COOP"
"481840","CODY",-109.0633,44.5219,1549,"COOP"
"214994","MADISON SEWA",-96.1750,45.0069,329,"COOP"
"054724","LA JUNTA",-103.5408,37.9856,1278,"COOP"
